counterparty_id,acct_last_updated_ts_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
12557,28,620.0,1,620.0,NaN,620.0,620.0,620.0,NaN,0.0,NaN,NaN,620.0,0.0,NaN,NaN
70128,11,149.8,1,149.8,NaN,149.8,149.8,149.8,NaN,0.0,NaN,NaN,149.8,0.0,NaN,NaN
15545,9,135.33,1,135.33,NaN,135.33,135.33,135.33,NaN,0.0,NaN,NaN,135.33,0.0,NaN,NaN
69855,27,1254.5533333333333,3,227.4,-1.5000000000000004,160.18,3376.08,160.18,0.70604246556841,1500.396876414889,1837.603379441095,1837.603379441095,3763.66,2251190.786755556,3376786.1801333334,3376786.1801333334
17975,17,314.1,1,314.1,NaN,314.1,314.1,314.1,NaN,0.0,NaN,NaN,314.1,0.0,NaN,NaN
15271,7,111.75,1,111.75,NaN,111.75,111.75,111.75,NaN,0.0,NaN,NaN,111.75,0.0,NaN,NaN
13982,20,535.135,2,428.6,-1.999999999999998,641.67,641.67,428.6,-3.8511745572381824E-16,106.53499999999997,150.66324186741764,150.66324186741764,1070.27,11349.706224999993,22699.412449999985,22699.412449999985
70379,8,247.38,1,247.38,NaN,247.38,247.38,247.38,NaN,0.0,NaN,NaN,247.38,0.0,NaN,NaN
70121,16,343.26,1,343.26,NaN,343.26,343.26,343.26,NaN,0.0,NaN,NaN,343.26,0.0,NaN,NaN
69680,16,239.9,1,239.9,NaN,239.9,239.9,239.9,NaN,0.0,NaN,NaN,239.9,0.0,NaN,NaN
16255,6,299.6,1,299.6,NaN,299.6,299.6,299.6,NaN,0.0,NaN,NaN,299.6,0.0,NaN,NaN
69933,22,536.28,2,537.99,-2.0,534.57,537.99,534.57,0.0,1.7099999999999795,2.4183051916579634,2.4183051916579634,1072.56,2.92409999999993,5.84819999999986,5.84819999999986
16034,7,153.6,1,153.6,NaN,153.6,153.6,153.6,NaN,0.0,NaN,NaN,153.6,0.0,NaN,NaN
12924,9,58.19,1,58.19,NaN,58.19,58.19,58.19,NaN,0.0,NaN,NaN,58.19,0.0,NaN,NaN
14428,17,203.55,1,203.55,NaN,203.55,203.55,203.55,NaN,0.0,NaN,NaN,203.55,0.0,NaN,NaN
69945,22,106.83,1,106.83,NaN,106.83,106.83,106.83,NaN,0.0,NaN,NaN,106.83,0.0,NaN,NaN
70103,23,145.005,2,133.45,-2.0000000000000004,156.56,156.56,133.45,0.0,11.555000000000007,16.341237713221123,16.341237713221123,290.01,133.51802500000016,267.03605000000033,267.03605000000033
12731,22,3174.43,1,3174.43,NaN,3174.43,3174.43,3174.43,NaN,0.0,NaN,NaN,3174.43,0.0,NaN,NaN
17961,12,24.150000000000002,2,7.2,-1.9999999999999993,41.1,41.1,7.2,0.0,16.95,23.97091988222396,23.97091988222396,48.300000000000004,287.30249999999995,574.6049999999999,574.6049999999999
17291,6,550.8,1,550.8,NaN,550.8,550.8,550.8,NaN,0.0,NaN,NaN,550.8,0.0,NaN,NaN
16255,1,219.36,1,219.36,NaN,219.36,219.36,219.36,NaN,0.0,NaN,NaN,219.36,0.0,NaN,NaN
14293,31,143.1,1,143.1,NaN,143.1,143.1,143.1,NaN,0.0,NaN,NaN,143.1,0.0,NaN,NaN
16037,25,303.0,1,303.0,NaN,303.0,303.0,303.0,NaN,0.0,NaN,NaN,303.0,0.0,NaN,NaN
70162,15,1023.84,1,1023.84,NaN,1023.84,1023.84,1023.84,NaN,0.0,NaN,NaN,1023.84,0.0,NaN,NaN
18196,11,450.78,1,450.78,NaN,450.78,450.78,450.78,NaN,0.0,NaN,NaN,450.78,0.0,NaN,NaN
14570,8,50.15,1,50.15,NaN,50.15,50.15,50.15,NaN,0.0,NaN,NaN,50.15,0.0,NaN,NaN
15675,28,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
70161,23,341.00750000000005,4,353.7,-1.0474756303074848,66.0,805.2,66.0,0.7422146027896454,288.1056345661258,332.67573134360134,332.67573134360134,1364.0300000000002,83004.85666875003,110673.14222500003,110673.14222500003
17140,24,465.32,1,465.32,NaN,465.32,465.32,465.32,NaN,0.0,NaN,NaN,465.32,0.0,NaN,NaN
69909,31,301.53,1,301.53,NaN,301.53,301.53,301.53,NaN,0.0,NaN,NaN,301.53,0.0,NaN,NaN
15955,20,258.495,2,491.79,-2.0,25.2,491.79,25.2,0.0,233.29500000000002,329.92895303383125,329.92895303383125,516.99,54426.55702500001,108853.11405000002,108853.11405000002
69662,28,314.6,2,440.5,-2.000000000000001,188.7,440.5,188.7,0.0,125.9,178.04948750277268,178.04948750277268,629.2,15850.810000000001,31701.620000000003,31701.620000000003
14524,20,158.47,1,158.47,NaN,158.47,158.47,158.47,NaN,0.0,NaN,NaN,158.47,0.0,NaN,NaN
70398,2,391.67,1,391.67,NaN,391.67,391.67,391.67,NaN,0.0,NaN,NaN,391.67,0.0,NaN,NaN
70149,29,110.7,1,110.7,NaN,110.7,110.7,110.7,NaN,0.0,NaN,NaN,110.7,0.0,NaN,NaN
13748,27,147.45,1,147.45,NaN,147.45,147.45,147.45,NaN,0.0,NaN,NaN,147.45,0.0,NaN,NaN
69511,12,310.56,1,310.56,NaN,310.56,310.56,310.56,NaN,0.0,NaN,NaN,310.56,0.0,NaN,NaN
69661,15,238.54500000000002,2,270.69,-2.000000000000001,206.4,270.69,206.4,0.0,32.144999999999996,45.45989496248313,45.45989496248313,477.09000000000003,1033.3010249999998,2066.6020499999995,2066.6020499999995
69904,17,77.75,1,77.75,NaN,77.75,77.75,77.75,NaN,0.0,NaN,NaN,77.75,0.0,NaN,NaN
70212,2,345.42,1,345.42,NaN,345.42,345.42,345.42,NaN,0.0,NaN,NaN,345.42,0.0,NaN,NaN
16639,4,162.95,1,162.95,NaN,162.95,162.95,162.95,NaN,0.0,NaN,NaN,162.95,0.0,NaN,NaN
69898,14,179.57500000000002,2,352.85,-1.9999999999999987,6.3,352.85,6.3,3.5803246055882164E-16,173.275,245.04785502019806,245.04785502019806,359.15000000000003,30024.225625000003,60048.451250000006,60048.451250000006
12353,1,89.0,1,89.0,NaN,89.0,89.0,89.0,NaN,0.0,NaN,NaN,89.0,0.0,NaN,NaN
70428,6,279.02,1,279.02,NaN,279.02,279.02,279.02,NaN,0.0,NaN,NaN,279.02,0.0,NaN,NaN
14112,10,115.6,1,115.6,NaN,115.6,115.6,115.6,NaN,0.0,NaN,NaN,115.6,0.0,NaN,NaN
70137,4,139.9933333333333,3,147.0,-1.4999999999999998,9.9,263.08,9.9,-0.10125608341403326,103.47897736040665,126.7353468190044,126.7353468190044,419.97999999999996,10707.898755555552,16061.84813333333,16061.84813333333
69721,15,1129.22,2,458.84,-1.9999999999999998,1799.6,1799.6,458.84,0.0,670.38,948.0604879436754,948.0604879436754,2258.44,449409.3444,898818.6888,898818.6888
13069,11,283.68,2,90.6,-2.0,476.76,476.76,90.6,0.0,193.07999999999998,273.05635462299716,273.05635462299716,567.36,37279.886399999996,74559.77279999999,74559.77279999999
69677,2,305.85,1,305.85,NaN,305.85,305.85,305.85,NaN,0.0,NaN,NaN,305.85,0.0,NaN,NaN
70663,18,105.0,1,105.0,NaN,105.0,105.0,105.0,NaN,0.0,NaN,NaN,105.0,0.0,NaN,NaN
70358,13,125.19,1,125.19,NaN,125.19,125.19,125.19,NaN,0.0,NaN,NaN,125.19,0.0,NaN,NaN
12891,28,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
13232,20,186.55,1,186.55,NaN,186.55,186.55,186.55,NaN,0.0,NaN,NaN,186.55,0.0,NaN,NaN
14573,24,116.76,1,116.76,NaN,116.76,116.76,116.76,NaN,0.0,NaN,NaN,116.76,0.0,NaN,NaN
69976,9,147.42,1,147.42,NaN,147.42,147.42,147.42,NaN,0.0,NaN,NaN,147.42,0.0,NaN,NaN
18168,24,115.15,1,115.15,NaN,115.15,115.15,115.15,NaN,0.0,NaN,NaN,115.15,0.0,NaN,NaN
69835,25,655.79,1,655.79,NaN,655.79,655.79,655.79,NaN,0.0,NaN,NaN,655.79,0.0,NaN,NaN
70016,15,113.155,2,206.2,-1.999999999999996,20.11,206.2,20.11,5.780840858004136E-16,93.04499999999999,131.5855009110046,131.5855009110046,226.31,8657.372024999997,17314.744049999994,17314.744049999994
17651,13,344.1,1,344.1,NaN,344.1,344.1,344.1,NaN,0.0,NaN,NaN,344.1,0.0,NaN,NaN
69616,23,200.15,1,200.15,NaN,200.15,200.15,200.15,NaN,0.0,NaN,NaN,200.15,0.0,NaN,NaN
15996,4,141.03,1,141.03,NaN,141.03,141.03,141.03,NaN,0.0,NaN,NaN,141.03,0.0,NaN,NaN
12841,29,209.52,1,209.52,NaN,209.52,209.52,209.52,NaN,0.0,NaN,NaN,209.52,0.0,NaN,NaN
16098,15,289.95,1,289.95,NaN,289.95,289.95,289.95,NaN,0.0,NaN,NaN,289.95,0.0,NaN,NaN
14352,8,54.9,1,54.9,NaN,54.9,54.9,54.9,NaN,0.0,NaN,NaN,54.9,0.0,NaN,NaN
70484,25,197.24,1,197.24,NaN,197.24,197.24,197.24,NaN,0.0,NaN,NaN,197.24,0.0,NaN,NaN
12455,13,134.5,1,134.5,NaN,134.5,134.5,134.5,NaN,0.0,NaN,NaN,134.5,0.0,NaN,NaN
14493,11,563.46,2,611.22,-2.0000000000000004,515.7,611.22,515.7,0.0,47.75999999999999,67.54283973893901,67.54283973893901,1126.92,2281.017599999999,4562.035199999998,4562.035199999998
69978,3,52.2,1,52.2,NaN,52.2,52.2,52.2,NaN,0.0,NaN,NaN,52.2,0.0,NaN,NaN
70607,21,252.4,1,252.4,NaN,252.4,252.4,252.4,NaN,0.0,NaN,NaN,252.4,0.0,NaN,NaN
13319,23,358.64,1,358.64,NaN,358.64,358.64,358.64,NaN,0.0,NaN,NaN,358.64,0.0,NaN,NaN
17926,5,185.56,1,185.56,NaN,185.56,185.56,185.56,NaN,0.0,NaN,NaN,185.56,0.0,NaN,NaN
69955,23,158.60999999999999,2,297.32,-2.0000000000000018,19.9,297.32,19.9,-3.4896093741793266E-16,138.71,196.16556323677202,196.16556323677202,317.21999999999997,19240.4641,38480.9282,38480.9282
16607,19,114.78,1,114.78,NaN,114.78,114.78,114.78,NaN,0.0,NaN,NaN,114.78,0.0,NaN,NaN
14688,4,423.3,1,423.3,NaN,423.3,423.3,423.3,NaN,0.0,NaN,NaN,423.3,0.0,NaN,NaN
17731,23,301.17,1,301.17,NaN,301.17,301.17,301.17,NaN,0.0,NaN,NaN,301.17,0.0,NaN,NaN
17692,3,117.48,1,117.48,NaN,117.48,117.48,117.48,NaN,0.0,NaN,NaN,117.48,0.0,NaN,NaN
16174,24,304.2,1,304.2,NaN,304.2,304.2,304.2,NaN,0.0,NaN,NaN,304.2,0.0,NaN,NaN
70108,20,627.6533333333333,3,817.44,-1.5000000000000004,1032.7,1032.7,32.82,-0.5763561406469383,429.6930980233321,526.2644180764394,526.2644180764394,1882.96,184636.15848888888,276954.2377333333,276954.2377333333
70116,2,1074.56,2,251.96,-2.0,1897.16,1897.16,251.96,0.0,822.6,1163.332076408108,1163.332076408108,2149.12,676670.76,1353341.52,1353341.52
70175,17,316.99,1,316.99,NaN,316.99,316.99,316.99,NaN,0.0,NaN,NaN,316.99,0.0,NaN,NaN
70000,29,544.81,1,544.81,NaN,544.81,544.81,544.81,NaN,0.0,NaN,NaN,544.81,0.0,NaN,NaN
12395,23,165.95,1,165.95,NaN,165.95,165.95,165.95,NaN,0.0,NaN,NaN,165.95,0.0,NaN,NaN
17581,15,1351.22,1,1351.22,NaN,1351.22,1351.22,1351.22,NaN,0.0,NaN,NaN,1351.22,0.0,NaN,NaN
70437,4,230.98,1,230.98,NaN,230.98,230.98,230.98,NaN,0.0,NaN,NaN,230.98,0.0,NaN,NaN
70322,8,429.59000000000003,2,391.68,-1.9999999999999984,467.5,467.5,391.68,-5.341814449034979E-16,37.91,53.612836149564025,53.612836149564025,859.1800000000001,1437.1680999999996,2874.3361999999993,2874.3361999999993
17146,5,185.9,1,185.9,NaN,185.9,185.9,185.9,NaN,0.0,NaN,NaN,185.9,0.0,NaN,NaN
14688,8,355.08,1,355.08,NaN,355.08,355.08,355.08,NaN,0.0,NaN,NaN,355.08,0.0,NaN,NaN
70188,26,354.53,1,354.53,NaN,354.53,354.53,354.53,NaN,0.0,NaN,NaN,354.53,0.0,NaN,NaN
13527,27,247.36,2,482.75,-2.0000000000000004,11.97,482.75,11.97,0.0,235.39,332.89173044700283,332.89173044700283,494.72,55408.452099999995,110816.90419999999,110816.90419999999
69779,17,344.88,1,344.88,NaN,344.88,344.88,344.88,NaN,0.0,NaN,NaN,344.88,0.0,NaN,NaN
14529,11,223.18,1,223.18,NaN,223.18,223.18,223.18,NaN,0.0,NaN,NaN,223.18,0.0,NaN,NaN
70189,6,360.67,1,360.67,NaN,360.67,360.67,360.67,NaN,0.0,NaN,NaN,360.67,0.0,NaN,NaN
69994,19,427.6,1,427.6,NaN,427.6,427.6,427.6,NaN,0.0,NaN,NaN,427.6,0.0,NaN,NaN
16960,13,156.56,1,156.56,NaN,156.56,156.56,156.56,NaN,0.0,NaN,NaN,156.56,0.0,NaN,NaN
17771,24,130.01,1,130.01,NaN,130.01,130.01,130.01,NaN,0.0,NaN,NaN,130.01,0.0,NaN,NaN
14841,2,540.4,1,540.4,NaN,540.4,540.4,540.4,NaN,0.0,NaN,NaN,540.4,0.0,NaN,NaN
13199,28,155.28,2,76.32,-1.999999999999998,234.24,234.24,76.32,-4.729538006129585E-16,78.96000000000001,111.6663028849796,111.6663028849796,310.56,6234.681600000002,12469.363200000003,12469.363200000003
69778,17,419.33,1,419.33,NaN,419.33,419.33,419.33,NaN,0.0,NaN,NaN,419.33,0.0,NaN,NaN
16361,12,269.36,1,269.36,NaN,269.36,269.36,269.36,NaN,0.0,NaN,NaN,269.36,0.0,NaN,NaN
16706,3,119.8,1,119.8,NaN,119.8,119.8,119.8,NaN,0.0,NaN,NaN,119.8,0.0,NaN,NaN
12352,27,311.73,1,311.73,NaN,311.73,311.73,311.73,NaN,0.0,NaN,NaN,311.73,0.0,NaN,NaN
69849,28,160.89999999999998,2,310.9,-2.0,10.9,310.9,10.9,0.0,150.0,212.13203435596427,212.13203435596427,321.79999999999995,22500.0,45000.0,45000.0
15965,12,32.5,1,32.5,NaN,32.5,32.5,32.5,NaN,0.0,NaN,NaN,32.5,0.0,NaN,NaN
69976,28,179.48000000000002,2,340.41,-2.0000000000000004,18.55,340.41,18.55,0.0,160.93,227.5893885927022,227.5893885927022,358.96000000000004,25898.464900000003,51796.929800000005,51796.929800000005
12477,11,2037.69,1,2037.69,NaN,2037.69,2037.69,2037.69,NaN,0.0,NaN,NaN,2037.69,0.0,NaN,NaN
70551,24,197.74,1,197.74,NaN,197.74,197.74,197.74,NaN,0.0,NaN,NaN,197.74,0.0,NaN,NaN
16784,4,107.6,1,107.6,NaN,107.6,107.6,107.6,NaN,0.0,NaN,NaN,107.6,0.0,NaN,NaN
70079,14,250.26,1,250.26,NaN,250.26,250.26,250.26,NaN,0.0,NaN,NaN,250.26,0.0,NaN,NaN
17031,20,154.4,1,154.4,NaN,154.4,154.4,154.4,NaN,0.0,NaN,NaN,154.4,0.0,NaN,NaN
12670,7,696.12,1,696.12,NaN,696.12,696.12,696.12,NaN,0.0,NaN,NaN,696.12,0.0,NaN,NaN
16143,8,475.58,1,475.58,NaN,475.58,475.58,475.58,NaN,0.0,NaN,NaN,475.58,0.0,NaN,NaN
69550,14,197.09,1,197.09,NaN,197.09,197.09,197.09,NaN,0.0,NaN,NaN,197.09,0.0,NaN,NaN
69588,4,6.2,1,6.2,NaN,6.2,6.2,6.2,NaN,0.0,NaN,NaN,6.2,0.0,NaN,NaN
70622,28,11.9,1,11.9,NaN,11.9,11.9,11.9,NaN,0.0,NaN,NaN,11.9,0.0,NaN,NaN
69685,21,6.6,1,6.6,NaN,6.6,6.6,6.6,NaN,0.0,NaN,NaN,6.6,0.0,NaN,NaN
18268,25,25.5,1,25.5,NaN,25.5,25.5,25.5,NaN,0.0,NaN,NaN,25.5,0.0,NaN,NaN
15201,10,10.74,1,10.74,NaN,10.74,10.74,10.74,NaN,0.0,NaN,NaN,10.74,0.0,NaN,NaN
12656,29,21.7,1,21.7,NaN,21.7,21.7,21.7,NaN,0.0,NaN,NaN,21.7,0.0,NaN,NaN
70299,23,63.94,1,63.94,NaN,63.94,63.94,63.94,NaN,0.0,NaN,NaN,63.94,0.0,NaN,NaN
16607,14,14.04,1,14.04,NaN,14.04,14.04,14.04,NaN,0.0,NaN,NaN,14.04,0.0,NaN,NaN
69988,18,20.25,1,20.25,NaN,20.25,20.25,20.25,NaN,0.0,NaN,NaN,20.25,0.0,NaN,NaN
69829,11,19.95,1,19.95,NaN,19.95,19.95,19.95,NaN,0.0,NaN,NaN,19.95,0.0,NaN,NaN
70063,2,21.4,1,21.4,NaN,21.4,21.4,21.4,NaN,0.0,NaN,NaN,21.4,0.0,NaN,NaN
69588,18,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
12867,15,29.05,1,29.05,NaN,29.05,29.05,29.05,NaN,0.0,NaN,NaN,29.05,0.0,NaN,NaN
12523,29,19.2,1,19.2,NaN,19.2,19.2,19.2,NaN,0.0,NaN,NaN,19.2,0.0,NaN,NaN
69921,14,291.93999999999994,5,193.78,-1.2793686396358532,6.36,498.15,6.36,-0.29405567793270737,183.42859351802272,205.07940206173805,205.07940206173805,1459.6999999999998,33646.04892000001,42057.56115000001,42057.56115000001
69604,29,393.42,1,393.42,NaN,393.42,393.42,393.42,NaN,0.0,NaN,NaN,393.42,0.0,NaN,NaN
70255,8,153.5,1,153.5,NaN,153.5,153.5,153.5,NaN,0.0,NaN,NaN,153.5,0.0,NaN,NaN
70343,28,275.45500000000004,2,222.5,-2.0,328.41,328.41,222.5,0.0,52.95500000000001,74.88967919546727,74.88967919546727,550.9100000000001,2804.232025000001,5608.464050000002,5608.464050000002
12963,11,235.51,2,365.8,-2.0000000000000018,105.22,365.8,105.22,-4.2108219470281517E-16,130.29000000000002,184.25788504159058,184.25788504159058,471.02,16975.484100000005,33950.96820000001,33950.96820000001
70371,8,198.3,1,198.3,NaN,198.3,198.3,198.3,NaN,0.0,NaN,NaN,198.3,0.0,NaN,NaN
70003,12,557.07,1,557.07,NaN,557.07,557.07,557.07,NaN,0.0,NaN,NaN,557.07,0.0,NaN,NaN
18032,16,73.5,1,73.5,NaN,73.5,73.5,73.5,NaN,0.0,NaN,NaN,73.5,0.0,NaN,NaN
17965,20,438.67,1,438.67,NaN,438.67,438.67,438.67,NaN,0.0,NaN,NaN,438.67,0.0,NaN,NaN
14978,19,310.26,1,310.26,NaN,310.26,310.26,310.26,NaN,0.0,NaN,NaN,310.26,0.0,NaN,NaN
69883,4,780.5,1,780.5,NaN,780.5,780.5,780.5,NaN,0.0,NaN,NaN,780.5,0.0,NaN,NaN
70096,15,276.37,2,345.24,-2.0000000000000004,207.5,345.24,207.5,0.0,68.87,97.39688804063506,97.39688804063506,552.74,4743.076900000001,9486.153800000002,9486.153800000002
18037,13,8.25,1,8.25,NaN,8.25,8.25,8.25,NaN,0.0,NaN,NaN,8.25,0.0,NaN,NaN
69464,30,323.44,1,323.44,NaN,323.44,323.44,323.44,NaN,0.0,NaN,NaN,323.44,0.0,NaN,NaN
15005,17,211.47,3,203.58,-1.4999999999999987,184.01,246.82,184.01,0.423815300273491,26.241990524094515,32.139743309491436,32.139743309491436,634.41,688.6420666666663,1032.9630999999995,1032.9630999999995
70167,20,751.2,1,751.2,NaN,751.2,751.2,751.2,NaN,0.0,NaN,NaN,751.2,0.0,NaN,NaN
12748,14,59.716999999999985,10,23.95,1.2589902104381396,81.06,211.49,7.5,1.4543185189223724,60.08621822847566,63.33643519597021,63.33643519597021,597.1699999999998,3610.3536210000007,4011.504023333334,4011.504023333334
69809,15,1767.82,2,3211.7,-2.0000000000000036,323.94,3211.7,323.94,-6.33631530136066E-16,1443.8799999999999,2041.9546784392644,2041.9546784392644,3535.64,2084789.4543999997,4169578.9087999994,4169578.9087999994
17865,14,629.74,2,596.24,-2.0,663.24,663.24,596.24,0.0,33.5,47.37615433949868,47.37615433949868,1259.48,1122.25,2244.5,2244.5
69982,13,654.0799999999999,2,635.17,-2.0000000000000018,672.99,672.99,635.17,5.380040912053591E-16,18.910000000000025,26.742778464475265,26.742778464475265,1308.1599999999999,357.58810000000096,715.1762000000019,715.1762000000019
16621,20,162.85,1,162.85,NaN,162.85,162.85,162.85,NaN,0.0,NaN,NaN,162.85,0.0,NaN,NaN
17389,23,105.54,1,105.54,NaN,105.54,105.54,105.54,NaN,0.0,NaN,NaN,105.54,0.0,NaN,NaN
13089,20,339.7633333333333,3,72.0,-1.4999999999999984,30.55,916.74,30.55,0.7016460432119582,408.33489607864226,500.1060697825346,500.1060697825346,1019.29,166737.38735555558,250106.08103333335,250106.08103333335
13265,5,307.44,1,307.44,NaN,307.44,307.44,307.44,NaN,0.0,NaN,NaN,307.44,0.0,NaN,NaN
69837,22,106.11,1,106.11,NaN,106.11,106.11,106.11,NaN,0.0,NaN,NaN,106.11,0.0,NaN,NaN
69659,28,200.29,1,200.29,NaN,200.29,200.29,200.29,NaN,0.0,NaN,NaN,200.29,0.0,NaN,NaN
12901,6,562.32,1,562.32,NaN,562.32,562.32,562.32,NaN,0.0,NaN,NaN,562.32,0.0,NaN,NaN
70043,20,177.85500000000002,2,11.8,-1.9999999999999987,343.91,343.91,11.8,-4.067937341628063E-16,166.055,234.8372330998643,234.8372330998643,355.71000000000004,27574.263025000004,55148.52605000001,55148.52605000001
16525,30,378.36,2,435.0,-1.9999999999999973,321.72,435.0,321.72,6.406788819875565E-16,56.639999999999986,80.10105617281208,80.10105617281208,756.72,3208.0895999999984,6416.179199999997,6416.179199999997
13772,19,228.42,1,228.42,NaN,228.42,228.42,228.42,NaN,0.0,NaN,NaN,228.42,0.0,NaN,NaN
70229,23,556.585,2,814.83,-2.0,298.34,814.83,298.34,0.0,258.245,365.2135814150399,365.2135814150399,1113.17,66690.480025,133380.96005,133380.96005
70171,16,285.04,1,285.04,NaN,285.04,285.04,285.04,NaN,0.0,NaN,NaN,285.04,0.0,NaN,NaN
14973,14,654.6,1,654.6,NaN,654.6,654.6,654.6,NaN,0.0,NaN,NaN,654.6,0.0,NaN,NaN
14149,11,313.08,2,446.62,-1.9999999999999993,179.54,446.62,179.54,0.0,133.54000000000002,188.85407911930315,188.85407911930315,626.16,17832.931600000007,35665.863200000014,35665.863200000014
70174,12,299.6433333333334,3,522.6,-1.5000000000000004,29.95,522.6,29.95,-0.3318977555937289,203.8205789958959,249.6282088092877,249.6282088092877,898.9300000000001,41542.828422222236,62314.24263333335,62314.24263333335
69848,24,1128.94,1,1128.94,NaN,1128.94,1128.94,1128.94,NaN,0.0,NaN,NaN,1128.94,0.0,NaN,NaN
69770,15,1122.2,1,1122.2,NaN,1122.2,1122.2,1122.2,NaN,0.0,NaN,NaN,1122.2,0.0,NaN,NaN
70238,19,208.8,1,208.8,NaN,208.8,208.8,208.8,NaN,0.0,NaN,NaN,208.8,0.0,NaN,NaN
69802,3,100.975,2,138.2,-2.0,63.75,138.2,63.75,0.0,37.224999999999994,52.64409985933845,52.64409985933845,201.95,1385.7006249999995,2771.401249999999,2771.401249999999
16843,27,1070.065,2,309.41,-1.9999999999999964,1830.72,1830.72,309.41,-5.417225602549005E-16,760.655,1075.7286172869065,1075.7286172869065,2140.13,578596.0290249999,1157192.0580499999,1157192.0580499999
70236,15,537.0,1,537.0,NaN,537.0,537.0,537.0,NaN,0.0,NaN,NaN,537.0,0.0,NaN,NaN
17412,21,120.7,1,120.7,NaN,120.7,120.7,120.7,NaN,0.0,NaN,NaN,120.7,0.0,NaN,NaN
69649,10,39.45,1,39.45,NaN,39.45,39.45,39.45,NaN,0.0,NaN,NaN,39.45,0.0,NaN,NaN
17994,20,174.67,2,228.63,-2.000000000000002,120.71,228.63,120.71,-3.704796216154541E-16,53.96,76.31096382565221,76.31096382565221,349.34,2911.6816,5823.3632,5823.3632
69695,2,459.75,1,459.75,NaN,459.75,459.75,459.75,NaN,0.0,NaN,NaN,459.75,0.0,NaN,NaN
14880,14,234.07,1,234.07,NaN,234.07,234.07,234.07,NaN,0.0,NaN,NaN,234.07,0.0,NaN,NaN
69620,26,307.9,1,307.9,NaN,307.9,307.9,307.9,NaN,0.0,NaN,NaN,307.9,0.0,NaN,NaN
69757,17,69.3,1,69.3,NaN,69.3,69.3,69.3,NaN,0.0,NaN,NaN,69.3,0.0,NaN,NaN
15453,6,147.94,1,147.94,NaN,147.94,147.94,147.94,NaN,0.0,NaN,NaN,147.94,0.0,NaN,NaN
14016,28,976.58,1,976.58,NaN,976.58,976.58,976.58,NaN,0.0,NaN,NaN,976.58,0.0,NaN,NaN
13450,19,371.46,2,440.64,-1.9999999999999993,302.28,440.64,302.28,0.0,69.18,97.83529424497073,97.83529424497073,742.92,4785.872400000001,9571.744800000002,9571.744800000002
14049,3,226.93,1,226.93,NaN,226.93,226.93,226.93,NaN,0.0,NaN,NaN,226.93,0.0,NaN,NaN
70237,12,662.35,1,662.35,NaN,662.35,662.35,662.35,NaN,0.0,NaN,NaN,662.35,0.0,NaN,NaN
17126,26,37.88,1,37.88,NaN,37.88,37.88,37.88,NaN,0.0,NaN,NaN,37.88,0.0,NaN,NaN
69789,26,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
13538,24,95.4,1,95.4,NaN,95.4,95.4,95.4,NaN,0.0,NaN,NaN,95.4,0.0,NaN,NaN
70126,3,482.8,1,482.8,NaN,482.8,482.8,482.8,NaN,0.0,NaN,NaN,482.8,0.0,NaN,NaN
70280,10,550.64,1,550.64,NaN,550.64,550.64,550.64,NaN,0.0,NaN,NaN,550.64,0.0,NaN,NaN
16746,21,300.18,1,300.18,NaN,300.18,300.18,300.18,NaN,0.0,NaN,NaN,300.18,0.0,NaN,NaN
17696,24,205.915,2,402.08,-2.0000000000000013,9.75,402.08,9.75,0.0,196.165,277.4192034629182,277.4192034629182,411.83,38480.707225,76961.41445,76961.41445
69960,7,262.065,2,208.63,-2.0,315.5,315.5,208.63,0.0,53.435,75.56850170540633,75.56850170540633,524.13,2855.299225,5710.59845,5710.59845
13209,22,595.26,1,595.26,NaN,595.26,595.26,595.26,NaN,0.0,NaN,NaN,595.26,0.0,NaN,NaN
70178,6,476.3,1,476.3,NaN,476.3,476.3,476.3,NaN,0.0,NaN,NaN,476.3,0.0,NaN,NaN
18097,1,320.3,1,320.3,NaN,320.3,320.3,320.3,NaN,0.0,NaN,NaN,320.3,0.0,NaN,NaN
17092,23,498.17,1,498.17,NaN,498.17,498.17,498.17,NaN,0.0,NaN,NaN,498.17,0.0,NaN,NaN
13953,15,354.36,1,354.36,NaN,354.36,354.36,354.36,NaN,0.0,NaN,NaN,354.36,0.0,NaN,NaN
15125,23,1000.88,1,1000.88,NaN,1000.88,1000.88,1000.88,NaN,0.0,NaN,NaN,1000.88,0.0,NaN,NaN
