customer_country,txn_timestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
GRC,18,312.55367647058824,68,405.0,2.4813799920876516,41.66,1519.8,2.1,1.56579591154844,313.2380396942293,315.5669791187957,315.5669791187957,21253.65,98118.06951148358,99582.51831016244,99582.51831016244
ESP,24,276.31514634146345,41,970.6,5.379740902131845,13.9,1480.2,3.25,2.073862318627014,292.7394722089069,296.37612682852523,296.37612682852523,11328.921,85696.39858914935,87838.80855387807,87838.80855387807
CAN,27,297.77255319148935,47,339.6,8.975201884731005,75.0,1537.2,2.08,2.712845620946398,280.01733793180983,283.0446403758839,283.0446403758839,13995.31,78409.70954241739,80114.26844551343,80114.26844551343
GRC,28,293.2814285714286,42,358.9,12.732715298918224,11.17,1862.7,1.6,3.017117070483036,311.4226036354812,315.19756090095206,315.19756090095206,12317.820000000002,96984.03805510202,99349.50239790938,99349.50239790938
SWE,31,471.4963999999998,25,1375.24,-0.33603267737734743,125.0,1541.98,1.9,0.9508129333550178,465.0353837882016,474.62475109184936,474.62475109184936,11787.409999999996,216257.90817503995,225268.65434899996,225268.65434899996
AUT,2,450.06205479452063,73,38.1,43.556247773268005,81.36,7786.0,2.41,6.237900575034411,962.7956455273687,969.458670673655,969.458670673655,32854.530000000006,926975.4550464627,939850.1141443303,939850.1141443303
BRA,11,363.8209589041096,73,302.57,18.881398685931906,8.5,3953.35,0.48,4.058274435309308,602.0051164579468,606.1712915417105,606.1712915417105,26558.93,362410.1602415461,367443.6346893454,367443.6346893454
NLD,11,299.8778947368422,38,302.36,-0.36328820901687386,16.25,1002.31,2.08,0.683609738245705,266.1154312082387,269.6876102552318,269.6876102552318,11395.360000000004,70817.42272714681,72731.40712517781,72731.40712517781
GBR,20,320.1773999999999,50,306.15,4.736048676498157,51.0,1862.0,0.95,1.9648945994829763,363.1748680005818,366.8620170282009,366.8620170282009,16008.869999999995,131895.98474724,134587.739538,134587.739538
IND,23,262.8462745098039,51,20.3,6.514867442450424,303.96,1635.66,4.25,2.296635021444824,309.98511637870104,313.0696213685435,313.0696213685435,13405.16,96090.77237631683,98012.58782384318,98012.58782384318
DEU,11,228.7760465116279,43,241.26,4.660163995198965,8.5,1255.22,2.49,2.1127471368373127,278.2124297136284,281.504999110982,281.504999110982,9837.369999999999,77402.15604716064,79245.06452447397,79245.06452447397
GBR,24,332.72285714285715,28,417.31,1.0778464560786007,6.6,1247.53,6.6,1.4817735240344339,340.91652801002203,347.1723989483242,347.1723989483242,9316.24,116224.07907040814,120528.67459153438,120528.67459153438
CHE,25,312.09569230769233,65,620.14,4.032733216185785,2.55,1498.66,2.1,1.8494761899659935,300.2244702627031,302.56088270053823,302.56088270053823,20286.22,90134.73254452071,91543.08774052885,91543.08774052885
ITA,2,259.7440845070422,71,251.62,18.750982902877443,172.89,2370.04,7.5,3.616528703067725,339.3804778992031,341.7960277984411,341.7960277984411,18441.829999999998,115179.10877909145,116824.52461879274,116824.52461879274
GBR,16,418.78400000000005,45,424.49,31.070456269918736,6.4,5176.12,4.0,5.426158882335325,760.493132838891,769.0865483463306,769.0865483463306,18845.280000000002,578349.8050951111,591494.1188472727,591494.1188472727
ESP,23,439.75547169811324,53,134.55,3.0974505707145994,9.9,2044.84,6.3,1.9517897102464783,481.920206961285,486.53198866121704,486.53198866121704,23307.04,232247.08587760772,236713.37599063865,236713.37599063865
GBR,21,649.6727777777776,36,8.5,6.720602543112166,2.0,4860.64,2.0,2.838243061702355,1129.3558888701193,1145.3759214975446,1145.3759214975446,23388.219999999994,1275444.7237256174,1311886.0015463494,1311886.0015463494
FIN,30,410.8872972972973,37,14.95,3.935508436697134,19.95,1943.4,0.85,1.9376223109402027,415.56191842702515,421.2940777377923,421.2940777377923,15202.83,172691.7080467495,177488.69993693696,177488.69993693696
CHN,16,399.23822580645174,62,196.6,47.73208887038303,16.14,6930.0,2.95,6.758968946352366,872.137862062889,879.2574729449775,879.2574729449775,24752.770000000008,760624.4504436267,773093.7037295878,773093.7037295878
FRA,17,320.2673584905661,53,1484.25,5.485096524373866,2.5,1708.24,1.25,2.1762724613773172,339.39129817371764,342.63913579377305,342.63913579377305,16974.170000000002,115186.4532760413,117401.57737750364,117401.57737750364
NOR,26,471.27142857142866,49,285.6,10.905083702867225,14.63,3453.72,8.5,2.9828300720834853,602.2648797934786,608.5061333263893,608.5061333263893,23092.300000000003,362722.98543265316,370279.71429583343,370279.71429583343
ZAF,31,484.6802941176469,34,134.97,5.864873950488413,39.12,3056.72,3.3,2.6085916258664885,749.2829501890664,760.5509952638812,760.5509952638812,16479.129999999994,561424.9394440309,578437.8163968803,578437.8163968803
BRA,16,354.08421874999993,64,750.64,1.7161139129669873,39.6,1373.46,4.25,1.32364629654773,288.79236749135987,291.0753466345571,291.0753466345571,22661.389999999996,83401.03152126465,84724.85741842758,84724.85741842758
CHE,20,295.59962264150954,53,215.01,6.4013072868313206,30.7,1689.12,2.08,2.138921452040061,305.77638666412264,308.7025431604039,308.7025431604039,15666.780000000004,93499.19864136702,95297.260153701,95297.260153701
NLD,23,447.79759999999993,50,172.25,16.182943388562766,4.41,3962.06,2.1,3.745336769347941,646.8867468160405,653.454293333325,653.454293333325,22389.879999999997,418462.4632062401,427002.5134757552,427002.5134757552
FIN,22,469.9953448275864,58,45.0,38.235575022658885,6.25,7138.12,5.4,5.9326144611208536,954.1642046571535,962.4976747116415,962.4976747116415,27259.73000000001,910429.3294490183,926401.7738253169,926401.7738253169
FRA,13,428.99777777777774,45,384.55,33.83193051476733,39.9,6260.9,1.9,5.763120684821339,914.1573034947759,924.4870924289191,924.4870924289191,19304.899999999998,835683.5755328397,854676.384067677,854676.384067677
CAN,14,322.19458333333347,72,102.0,56.73945372098065,12.5,6870.0,1.45,7.3768445105477785,808.6210021799415,814.2956051479118,814.2956051479118,23198.01000000001,653867.9251664928,663077.332563204,663077.332563204
CAN,23,414.15324324324325,37,289.85,4.007555005066245,7.6,2346.34,5.0,2.2376279664998764,578.0537121450017,586.0272434559015,586.0272434559015,15323.67,334146.0941246165,343427.9300725225,343427.9300725225
GRC,9,306.2993103448275,58,258.75,7.456184018977478,125.78,1778.5,1.95,2.471177430039251,332.6977004307938,335.6034123724121,335.6034123724121,17765.359999999997,110687.75987193821,112629.65039600729,112629.65039600729
AUT,12,422.42588235294113,68,452.99,21.566283115448726,24.91,3840.88,4.25,3.9771363075888253,537.8573151765505,541.8563093834127,541.8563093834127,28724.959999999995,289290.4914889272,293608.26001861267,293608.26001861267
NLD,13,292.06515151515157,33,40.8,4.559141508858457,12.75,1485.78,0.95,1.9991775345957155,311.25395494258584,316.07988544354976,316.07988544354976,9638.150000000001,96879.02446740126,99906.49398200755,99906.49398200755
BRA,7,488.8919512195122,82,569.03,24.61995138414014,18.55,7059.54,1.45,4.699898962148699,1003.6793011318821,1009.8558474361993,1009.8558474361993,40089.14,1007372.1395205832,1019808.8326010843,1019808.8326010843
AUT,10,404.5059999999999,50,111.8,21.86730616962077,14.45,5735.24,6.48,4.673298994340998,931.305780514649,940.7609039430554,940.7609039430554,20225.299999999996,867330.4568199995,885031.0783877546,885031.0783877546
BRA,31,301.4055172413793,29,463.0,8.021169567244122,125.0,1896.03,0.83,2.596568982635934,380.54789549104527,387.2837794045879,387.2837794045879,8740.76,144816.70076266353,149988.7257899015,149988.7257899015
USA,3,502.32750000000016,60,128.03,9.618009931879623,13.45,4037.77,2.95,3.0400031614606986,812.4872188381898,819.3437726239895,819.3437726239895,30139.65000000001,660135.4807754166,671324.2177377118,671324.2177377118
CHE,14,429.1870833333332,72,293.85,26.837698493577797,34.55,5405.48,2.1,4.706473567297002,737.6034185915098,742.7796464374853,742.7796464374853,30901.46999999999,544058.803117882,551721.6031617958,551721.6031617958
RUS,1,373.8595833333334,72,3193.92,29.658034936958657,20.8,5164.66,1.9,5.182637777099638,708.0943844268013,713.0635287906492,713.0635287906492,26917.890000000003,501397.65725677065,508459.59609137307,508459.59609137307
TUR,19,316.1078333333334,60,246.7,25.22705787963294,33.2,2786.4,2.16,4.374820984733603,385.8417169733883,389.09782294514287,389.09782294514287,18966.470000000005,148873.83055697227,151397.11582064975,151397.11582064975
NOR,25,575.2229230769233,65,227.44,26.123518124949044,8322.12,8322.12,6.65,4.9331598426485765,1200.7019740887772,1210.046099249326,1210.046099249326,37389.49000000001,1441685.2305806866,1464211.5623085098,1464211.5623085098
GRC,10,520.9121739130435,46,151.5,37.54009460495709,10.14,9341.26,6.48,6.172120085565612,1342.3821729378565,1357.2155754270711,1357.2155754270711,23961.96,1801989.898221361,1842034.1181818356,1842034.1181818356
RUS,4,239.6219672131148,61,215.41,5.026666833635083,77.84,1077.75,3.75,1.5998631375321413,185.23092560209474,186.76813806446103,186.76813806446103,14616.940000000002,34310.49579940876,34882.33739606557,34882.33739606557
IND,31,282.27750000000003,32,312.18,1.1821435994962934,39.7,994.8,1.25,1.1759932216183377,243.9031077087785,247.8058052380481,247.8058052380481,9032.880000000001,59488.72595000001,61407.717109677425,61407.717109677425
RUS,2,661.181836734694,49,272.65,43.30582249637107,8.7,18841.48,1.25,6.703715409207075,2634.182400926269,2661.4803569713736,2661.4803569713736,32397.910000000003,6938916.921349685,7083477.69054447,7083477.69054447
AUS,6,254.8002985074627,67,412.22,2.4144951262459085,43.2,1120.93,2.6,1.4871069354227233,241.81537302198475,243.64042059640755,243.64042059640755,17071.620000000003,58474.67462976163,59360.65454839438,59360.65454839438
ESP,9,336.3872727272728,77,57.6,6.511645816602526,102.0,2016.31,1.25,2.32370204314503,367.93848411108695,370.3512213342625,370.3512213342625,25901.820000000003,135378.7280899646,137160.0271437799,137160.0271437799
FIN,15,450.98078124999995,64,302.78,20.810058185073128,12.6,4808.48,12.6,4.205698679284794,707.8504649162859,713.446207843788,713.446207843788,28862.769999999997,501052.2806822021,509005.49148668145,509005.49148668145
NLD,1,361.90725,80,444.98,11.714079935314627,23.7,2907.2,1.39,3.0539816174677443,463.5465781126396,466.4711912142572,466.4711912142572,28952.579999999998,214875.4300799375,217595.3722328481,217595.3722328481
GBR,6,408.8283333333333,54,142.5,6.707456378376971,4.5,2415.04,4.5,2.488365938187768,498.34921150010626,503.02864948137545,503.02864948137545,22076.73,248351.93660277766,253037.82219905648,253037.82219905648
RUS,10,437.29079999999993,50,201.75,5.116631301271983,59.76,2133.4,2.1,2.276953201006671,456.29118430160355,460.92370087900656,460.92370087900656,21864.539999999997,208201.64487135992,212450.65803199992,212450.65803199992
SWE,19,493.8412000000002,50,172.15,26.20273535082877,335.4,5639.52,3.75,4.795350611850891,834.5066418636583,842.9790077242949,842.9790077242949,24692.06000000001,696401.3353145601,710613.6074638368,710613.6074638368
NLD,24,461.0325806451612,31,523.34,2.0200550271921314,8.5,1718.4,6.7,1.5909741296350035,436.7503243492176,443.9698270676191,443.9698270676191,14292.009999999997,190750.84581914675,197109.20734645164,197109.20734645164
ZAF,4,472.7007575757575,66,310.28,38.679943054677956,5.8,6207.67,5.8,5.8363386340131,792.9428446526201,799.01912389227,799.01912389227,31198.249999999996,628758.3548857893,638431.5603455708,638431.5603455708
CAN,25,349.2763888888888,36,99.5,10.555887528210489,15.9,2606.4,3.25,3.2275473567823236,507.54680285638455,514.7464078895148,514.7464078895148,12573.949999999997,257603.75708973766,264963.8644351587,264963.8644351587
MEX,2,389.7370588235294,68,244.08,19.241025248160422,8.3,4345.1,2.1,4.206235609016237,684.2560154629492,689.3434908298107,689.3434908298107,26502.120000000003,468206.2946972318,475194.4483494293,475194.4483494293
PRT,7,975.4560810810809,74,39.6,20.18172968275059,125.0,15885.49,2.08,4.531145803686428,2578.7685821593104,2596.371302426237,2596.371302426237,72183.74999999999,6650047.4003319405,6741143.9400625145,6741143.9400625145
NOR,10,450.4551219512195,41,127.9,3.2939549002452484,23.75,1912.06,1.65,1.7051629584883674,422.83602644421336,428.0888492948745,428.0888492948745,18468.66,178790.30525913148,183260.06289060976,183260.06289060976
FIN,20,352.8531746031746,63,311.7,30.658661964619156,31.68,3875.88,2.08,5.08107018065634,520.9130595705886,525.0971674253694,525.0971674253694,22229.75,271350.4156311917,275727.03523814643,275727.03523814643
DNK,22,313.49234042553195,47,192.4,17.99769681510519,136.85,2736.99,2.08,3.8456843113444057,434.97248828732006,439.6750302321257,439.6750302321257,14734.140000000001,189201.0655668628,193314.13220962067,193314.13220962067
CHN,12,252.71666666666667,45,550.5,30.575762267244194,39.8,3590.59,2.95,5.380107024712408,535.5454328522361,541.5969857576926,541.5969857576926,11372.25,286808.91064888897,293327.29498181824,293327.29498181824
DNK,4,319.4729090909091,55,871.48,4.041507633195421,5.0,1578.87,4.95,1.9076710722859764,327.49477749436346,330.5132263486296,330.5132263486296,17571.010000000002,107252.82928608263,109238.99279138046,109238.99279138046
FRA,27,311.59805555555556,36,508.36,22.686368828882294,11.85,2748.0,2.95,4.617731209368693,442.0875775405407,448.35863654521313,448.35863654521313,11217.53,195441.42621566358,201025.46696468254,201025.46696468254
USA,28,344.68826923076915,52,218.45,4.056284684359864,14.85,1466.32,8.5,1.7869201596276745,281.55455201517515,284.30149074199767,284.30149074199767,17923.789999999997,79272.96576046597,80827.33763812218,80827.33763812218
CHE,8,319.12876404494386,89,328.45,12.94151718130552,25.68,2608.11,3.75,3.326615316032474,408.98142109067606,411.2986148243265,411.2986148243265,28402.460000000003,167265.8027973489,169166.55055640967,169166.55055640967
DNK,12,472.4896923076924,65,212.6,15.350208933691139,9.15,4400.28,1.65,3.743104688041773,722.3516789443709,727.973177570715,727.973177570715,30711.830000000005,521791.9480737514,529944.9472624038,529944.9472624038
CAN,2,321.5852307692309,65,208.97,11.703750451127751,2.95,2317.0,2.41,2.860478008938605,365.08247812117827,367.9236297500632,367.9236297500632,20903.040000000008,133285.21583110062,135367.79732846157,135367.79732846157
CHN,3,443.7452272727274,44,232.26,9.33129565960124,9.9,2539.56,9.9,2.9615715592605554,500.7499198406355,506.5391285810684,506.5391285810684,19524.790000000005,250750.48222040292,256581.8887836681,256581.8887836681
RUS,13,421.35642857142864,56,418.92,26.207074756069847,13.16,4415.44,0.83,4.656638585705448,629.6145981058247,635.3125839127713,635.3125839127713,23595.960000000003,396414.5421479591,403622.079277922,403622.079277922
TUR,13,342.8514634146342,41,777.56,2.0250472322119997,16.5,1488.0,0.83,1.4448628645732748,329.3712751596554,333.46300068044263,333.46300068044263,14056.910000000003,108485.43690029743,111197.57282280487,111197.57282280487
ZAF,15,327.23125000000005,64,354.48,12.02288164417591,13.05,2605.88,1.95,2.925742789877446,415.92736897316274,419.21538353081564,419.21538353081564,20942.800000000003,172995.57626093747,175741.53778888885,175741.53778888885
IND,16,353.0502985074628,67,391.0,30.282318637968558,27.5,3506.24,4.16,4.864991892153677,459.7155734197908,463.18517413917067,463.18517413917067,23654.370000000006,211338.40844468708,214540.50554233385,214540.50554233385
CHN,22,267.2651063829787,47,610.8,1.3445848251760095,14.95,1159.47,1.06,1.3874818143760643,294.82566423748426,298.01306134837046,298.01306134837046,12561.459999999997,86922.17229307382,88811.7847342276,88811.7847342276
BRA,4,323.62710144927536,69,368.8,2.112729817056459,76.71,1264.08,2.5,1.3677487330201932,266.09883765303084,268.04830574917696,268.04830574917696,22330.27,70808.59140029406,71849.89421500426,71849.89421500426
SWE,4,437.61842857142864,70,76.32,49.227807794954295,12.45,7480.06,5.1,6.727866539457733,905.9059092337757,912.4468310650674,912.4468310650674,30633.290000000005,820665.5163846739,832559.2195206836,832559.2195206836
ZAF,28,600.8134210526317,38,483.9,32.27758910101307,16.65,13355.4,2.93,5.8216327407675825,2107.909504234838,2136.2048576076127,2136.2048576076127,22830.910000000007,4443282.478043562,4563371.19366636,4563371.19366636
FRA,30,485.3807142857143,28,213.03,20.25724621210997,25.0,5590.67,5.3,4.572578234564704,1010.7783753549559,1029.326314641905,1029.326314641905,13590.66,1021672.9240852041,1059512.6620142858,1059512.6620142858
USA,19,361.12681818181835,66,411.1,5.767260657604631,11.89,1966.66,1.45,1.9148014243627927,339.2229428488403,341.8223903867626,341.8223903867626,23834.37000000001,115072.2049550276,116842.54656972033,116842.54656972033
ZAF,21,375.9847761194029,67,9.2,2.6248635904641064,0.85,1742.8,0.85,1.7702405009610254,416.8033630918198,419.94909347825325,419.94909347825325,25190.979999999996,173725.04348465137,176357.2411132067,176357.2411132067
DNK,11,445.9960416666667,48,511.46,10.5249369351483,11.51,3417.12,1.65,3.144290440996917,638.0774252841486,644.8297553906688,644.8297553906688,21407.81,407142.8006572483,415805.4134371897,415805.4134371897
SWE,26,597.1344680851063,47,847.38,35.68999929294507,48.85,10174.94,2.95,5.9150384024355835,1466.8548732473155,1482.713224646845,1482.713224646845,28065.319999999996,2151663.219169398,2198438.5065426454,2198438.5065426454
CHN,15,399.1024489795917,49,366.77,17.61577048454729,152.64,3160.84,3.75,3.7206996983871004,492.18123918557416,497.2816991342809,497.2816991342809,19556.019999999993,242242.37220624735,247289.08829387752,247289.08829387752
NLD,17,316.471935483871,62,408.17,2.7057218396660385,24.75,1527.0,6.25,1.7684114025220978,338.52424218638583,341.28775124081466,341.28775124081466,19621.260000000002,114598.66254786681,116477.32914701218,116477.32914701218
DEU,17,294.1594594594595,37,53.4,2.191690310360542,37.65,1073.09,12.45,1.4054353336647916,238.28747310243912,241.57435213782693,241.57435213782693,10883.900000000003,56780.919837545654,58358.16761081081,58358.16761081081
TUR,5,388.2020000000002,65,155.64,3.2331932448458156,37.6,1987.62,1.65,1.8818615344764054,450.07647783357555,453.5790713425831,453.5790713425831,25233.130000000016,202568.835899077,205733.9739600001,205733.9739600001
TUR,25,326.7040384615385,52,500.1,0.3909984333515282,71.4,1063.84,6.95,1.1052669861295736,282.696599624863,285.4546805434365,285.4546805434365,16988.610000000004,79917.36743946007,81484.37464415537,81484.37464415537
ESP,19,477.4738297872342,47,2062.44,6.135861818655947,15.0,2786.4,4.95,2.5044190806615187,609.5022185411709,616.0916232169183,616.0916232169183,22441.270000000008,371492.95440660923,379568.88819805725,379568.88819805725
CHE,28,388.1985714285714,49,150.88,12.424457529806325,20.45,2843.29,10.95,3.409993544044898,503.94988289855706,509.17230096173404,509.17230096173404,19021.73,253965.48447346938,259256.43206666666,259256.43206666666
USA,8,399.00891566265057,83,310.57,16.68414070040706,12.75,4379.76,1.65,3.855812718841999,671.5530636831298,675.635490730154,675.635490730154,33117.74,450983.5173421979,456483.3163341759,456483.3163341759
GBR,18,500.5964583333332,48,2271.62,4.167268009696402,10.7,3060.6,1.65,2.2246554925196733,730.6611499482551,738.3932292931139,738.3932292931139,24028.629999999994,533865.7160437065,545224.5610659131,545224.5610659131
IND,9,319.5122535211267,71,213.3,2.6570064325855656,32.53,1726.6,1.7,1.5939214825907415,347.45055220667655,349.9235410820777,349.9235410820777,22685.369999999995,120721.88622872446,122446.48460342051,122446.48460342051
ESP,1,440.4498630136987,73,17.85,41.31563194818782,14.5,5727.0,2.1,5.9689528492709645,702.3335157837279,707.1940133342578,707.1940133342578,32152.840000000004,493272.36739313195,500123.37249581434,500123.37249581434
ZAF,19,641.7709523809523,42,218.05,3.8031086503695075,13.5,3648.6,2.1,2.1334517828163375,850.7499862133116,861.062483777921,861.062483777921,26954.379999999997,723775.5390419499,741428.6009698024,741428.6009698024
SWE,23,379.1632000000001,50,128.7,20.08167369820204,14.4,3211.7,3.6,4.005329958772442,487.8572640165973,492.8102566246455,492.8102566246455,18958.160000000003,238004.71005375992,242861.94903444892,242861.94903444892
FIN,26,402.5213432835821,67,188.86,48.53070362040151,7.0,8895.76,1.45,6.8223136826962865,1109.6205691215346,1117.9951827902064,1117.9951827902064,26968.93,1231257.807417598,1249913.228742107,1249913.228742107
TUR,2,372.40241379310345,58,303.97,6.4171412640406835,8.7,2022.6,1.67,2.1110407377763627,353.14501791322533,356.229312437488,356.229312437488,21599.34,124711.40367693223,126899.32303968542,126899.32303968542
PRT,18,849.528676470588,68,405.0,34.410057802068465,30.25,20277.92,4.25,5.699095276408081,2775.2855008294955,2795.9198778790346,2795.9198778790346,57767.94999999999,7702209.611114424,7817167.963519117,7817167.963519117
ITA,30,220.23392857142855,28,54.3,2.26636023213982,13.61,897.8,3.3,1.517000376971595,205.9725551991833,209.75218339638388,209.75218339638388,6166.549999999999,42424.69349528061,43995.97843955026,43995.97843955026
SWE,2,309.88133333333354,60,160.6,7.030242720263063,7.95,1983.46,3.75,2.2941367501816496,351.7726160815945,354.7412139950286,354.7412139950286,18592.880000000012,123743.97342488889,125841.32890666666,125841.32890666666
CHN,7,611.9730612244899,49,1033.52,41.047819715865806,14.9,12341.21,8.5,6.452606953596352,1720.877752724243,1738.7111591111147,1738.7111591111147,29986.680000000004,2961420.239821241,3023116.4948175163,3023116.4948175163
PRT,8,1002.7672602739725,73,328.01,60.65242602827195,38.65,38970.0,2.5,7.751987623056835,4600.059038931214,4631.893737387927,4631.893737387927,73202.01,2.1160543161652766E7,2.14544395944535E7,2.14544395944535E7
BRA,30,326.54642857142863,42,197.25,13.352076702180476,95.25,2327.0,0.85,3.2400082678272666,393.0392271518226,397.8035129449261,397.8035129449261,13714.950000000003,154479.834080102,158247.634911324,158247.634911324
AUS,5,428.20473684210515,76,277.45,62.22645169129294,14.85,10999.52,0.42,7.788909663607368,1260.0158994292115,1268.3881901999075,1268.3881901999075,32543.55999999999,1587640.0668144047,1608808.6010385966,1608808.6010385966
MEX,7,419.8961333333333,75,569.03,7.128044049920584,11.2,2970.0,4.95,2.7101687063214492,580.2675302717839,584.1750998789923,584.1750998789923,31492.209999999995,336710.4066877156,341260.5473186307,341260.5473186307
NLD,8,330.5964000000001,75,326.4,26.46630571912271,8.32,3782.52,3.18,4.6491721644315795,510.0742880735184,513.5091705742867,513.5091705742867,24794.730000000007,260175.77935370663,263691.6682638919,263691.6682638919
FIN,10,480.0347058823531,51,151.5,29.17142485100578,36.05,5735.24,2.1,5.13132685192673,827.2860684576584,835.5179733826269,835.5179733826269,24481.770000000008,684402.2390641294,698090.283845412,698090.283845412
DEU,16,266.44204081632654,49,271.05,1.8024296398219288,96.15,1026.27,2.95,1.3942062032758886,235.68232036054158,238.12468943094004,238.12468943094004,13055.660000000002,55546.15613052895,56703.36771658164,56703.36771658164
CHN,17,357.11434782608706,46,115.9,17.299037873116827,29.88,3449.3,0.77,3.8762097546426757,565.2596258921251,571.5057782254881,571.5057782254881,16427.260000000006,319518.4446637052,326618.85454512085,326618.85454512085
GBR,17,370.6563157894737,38,919.04,-0.6146703332386538,16.85,936.34,10.82,0.667187196185522,271.2171638181929,274.8578255617733,274.8578255617733,14084.94,73558.74994958448,75546.82427254622,75546.82427254622
SWE,20,289.06282608695653,46,221.4,-0.4457337172011475,10.2,860.7,0.95,0.6834169985875572,237.36684809972064,239.98976582497147,239.98976582497147,13296.890000000001,56343.02057679585,57595.087700724645,57595.087700724645
DNK,16,478.26807692307716,52,163.8,15.121774042454629,18.55,4873.81,2.1,3.8632932352586145,864.2525852924963,872.6845175035174,872.6845175035174,24869.940000000013,746932.5311847635,761578.2670903471,761578.2670903471
AUS,20,413.91384615384607,39,631.96,18.868152662420766,36.6,3875.88,2.55,4.095378109229891,642.1984591793931,650.5935665933937,650.5935665933937,16142.639999999996,412418.8609723866,423271.9888927126,423271.9888927126
NOR,22,287.45692307692303,52,615.6,5.080085828008521,177.6,1541.16,4.65,1.8806080545644837,287.6143694758559,290.42042977304925,290.42042977304925,14947.759999999997,82722.02552899413,84344.02602956264,84344.02602956264
CHN,24,251.23558823529407,34,165.0,-0.2368105453509055,58.1,708.06,3.25,0.7652363291191551,198.614319520954,201.6011686202176,201.6011686202176,8542.009999999998,39447.64791877161,40643.031189037414,40643.031189037414
CHE,26,298.4832142857143,56,174.6,4.172221648331205,3.95,1292.96,1.45,1.5952346802774797,235.8754038690399,238.01006641895057,238.01006641895057,16715.06,55637.20615038268,56648.791716753265,56648.791716753265
IND,1,262.5328358208956,67,350.4,4.943905360431375,9.49,1395.09,0.55,1.8333690777018672,251.39833950701325,253.2957123828456,253.2957123828456,17589.700000000008,63201.1251068835,64158.71791153325,64158.71791153325
FIN,7,481.627594936709,79,618.07,47.62135819578892,11.2,8345.2,4.35,6.485444930725858,990.0932708795931,996.4198098258447,996.4198098258447,38048.58000000001,980284.6850410514,992852.4374133724,992852.4374133724
GBR,8,843.371212121212,66,205.64,12.965642920580892,6.9,10363.82,3.9,3.4835920403811933,1763.752917212986,1777.2684628881955,1777.2684628881955,55662.49999999999,3110824.3529773178,3158683.1891769688,3158683.1891769688
BRA,23,302.15913793103454,58,344.88,11.950404511932216,9.95,1980.82,2.95,2.7309468262708014,312.33793488223336,315.0658289014362,315.0658289014362,17525.230000000003,97554.98556649823,99266.47654134908,99266.47654134908
DNK,25,335.7263414634145,41,585.0,1.1899977564397082,16.5,1204.36,12.54,1.1834144149824237,291.0388499651793,294.65437803260363,294.65437803260363,13764.779999999993,84703.61218905414,86821.2024937805,86821.2024937805
GBR,5,616.7206122448982,49,179.64,33.67787775674995,9.9,10999.52,1.65,5.673881322139282,1595.556331096996,1612.091035215609,1612.091035215609,30219.310000000012,2545800.0057037068,2598837.505822534,2598837.505822534
GBR,9,420.6202777777778,36,945.55,4.183971311546084,7.17,2500.0,2.95,2.2369674659477807,589.0371932346986,597.3927480667787,597.3927480667787,15142.33,346964.8150138117,356878.09544277773,356878.09544277773
ZAF,17,267.04117647058825,68,277.2,11.035374925642044,36.14,1853.52,1.25,3.023694706190229,302.4404488564621,304.6891076898941,304.6891076898941,18158.800000000003,91470.22510449827,92835.45234486391,92835.45234486391
AUS,28,320.935,46,166.8,3.4232769867516,3.73,1371.6,3.73,1.7575680149593362,294.0915294431606,297.34125825574745,297.34125825574745,14763.01,86489.82769021738,88411.8238611111,88411.8238611111
AUT,26,509.86080645161286,62,102.0,48.09794497483288,19.32,10303.95,2.95,6.813037818172336,1305.6105620512085,1316.2687842998823,1316.2687842998823,31611.37,1704618.9397396725,1732563.51252229,1732563.51252229
TUR,31,168.37119999999996,25,838.8,2.1282847644194325,10.2,863.04,0.65,1.8837801196477373,264.5658778500357,270.0214183683707,270.0214183683707,4209.279999999999,69995.10372256,72911.56637766668,72911.56637766668
CHN,9,407.0559999999999,50,258.75,19.4082500491557,224.69,3794.4,7.9,4.122224644467475,590.7165536498873,596.713829778546,596.713829778546,20352.799999999996,348946.0467560001,356067.39464897965,356067.39464897965
MEX,23,359.3935714285715,42,437.71,5.528323181338063,19.8,1972.7,2.73,2.3580991447561,440.2805191380638,445.61744755996773,445.61744755996773,15094.530000000002,193846.93553248298,198574.9095698606,198574.9095698606
NLD,27,365.11326086956535,46,329.38,6.6770974003313786,4.81,1873.62,4.81,2.512290431321102,391.43574727369315,395.7611354567542,395.7611354567542,16795.210000000006,153221.94424371456,156626.87633801933,156626.87633801933
