counterparty_country,open_dt_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
GRC,18,434.07255319148953,47,277.05,10.455716206118037,2.08,3209.15,2.08,3.1057410760711495,597.3827404300313,603.8411199129183,603.8411199129183,20401.410000000007,356866.1385636941,364624.0980976874,364624.0980976874
ESP,24,428.12303571428566,56,349.15,36.058271108272386,466.6,5727.0,4.16,5.740605224383437,775.3068862160318,782.3233811432101,782.3233811432101,23974.889999999996,601100.7678139989,612029.8726833443,612029.8726833443
RUS,3,333.10705882352954,51,206.23,3.8380775684863284,13.66,1487.6,4.15,1.7487066440166652,287.2018307214995,290.0596307678414,290.0596307678414,16988.460000000006,82484.89156978086,84134.58940117648,84134.58940117648
GRC,28,270.4246666666666,45,479.35,9.909039129223196,2.55,1838.91,2.55,2.9151707915919296,337.886499750697,341.7045474901593,341.7045474901593,12169.109999999997,114167.28671377775,116761.99777545453,116761.99777545453
CAN,27,316.80630434782614,46,751.0,8.373039804049352,12.75,1910.4,2.95,2.5469268025656704,342.38035570907476,346.1636789109304,346.1636789109304,14573.090000000002,117224.30797547256,119829.29259714973,119829.29259714973
BRA,11,468.4714285714287,77,1132.8,36.68634331512255,20.8,7952.68,0.85,5.621081719697553,1012.8429662155158,1019.4846306005926,1019.4846306005926,36072.30000000001,1025850.8742122445,1039348.9120308267,1039348.9120308267
NLD,11,752.5745833333334,48,15.0,29.827790976218203,179.0,14415.74,0.95,5.437395575796945,2183.498741662448,2206.605191924829,2206.605191924829,36123.58,4767666.754841493,4869106.473029611,4869106.473029611
AUT,2,338.65738095238095,42,308.28,31.03272327262807,12.9,4961.2,0.72,5.515798477610328,751.8984179397396,761.0126709276826,761.0126709276826,14223.609999999999,565351.2309002833,579140.2853124854,579140.2853124854
GBR,24,353.39142857142855,28,243.28,10.5626364700397,16.85,2365.91,3.75,3.0524492318677456,457.5540928108491,465.9502810761257,465.9502810761257,9894.96,209355.7478479591,217109.66443492056,217109.66443492056
IND,23,312.26217391304357,46,17.4,5.129533113920363,3.8,1866.02,3.7,2.291027330301938,407.28084943563596,411.7813269357254,411.7813269357254,14364.060000000003,165877.69031701318,169563.8612129468,169563.8612129468
CHE,25,279.97424242424256,66,452.52,2.3475340328032956,16.45,1206.3,1.65,1.507597202206643,261.07527953644353,263.07588564788153,263.07588564788153,18478.30000000001,68160.30158503212,69208.92160941723,69208.92160941723
DEU,11,555.2001818181819,55,408.0,13.905494079220944,411.92,4311.48,2.08,3.4959417392114824,716.3775467713575,722.9802443832643,722.9802443832643,30536.01000000001,513196.7895181486,522700.4337684847,522700.4337684847
GBR,20,497.4361904761906,42,2415.04,2.775438219951184,2.5,2415.04,1.25,1.7474322629599606,550.6291355131543,557.3036717588224,557.3036717588224,20892.320000000003,303192.4448759637,310587.3825558653,310587.3825558653
ITA,2,441.97584905660375,53,139.12,19.506503930272956,7.96,4563.84,2.95,4.1697005129193325,712.6034019571356,719.4227286443838,719.4227286443838,23424.719999999998,507803.6084808829,517569.06249013066,517569.06249013066
ESP,23,325.5954761904762,42,341.9,4.208623376592765,3.75,1505.64,3.75,1.9409782771241202,320.349834453363,324.2330045281903,324.2330045281903,13675.01,102624.01643429705,105127.04122537747,105127.04122537747
GBR,21,417.76687499999997,48,263.62,29.6841425304738,19.95,5496.0,2.1,5.30378545883694,809.4524185706149,818.0182911734199,818.0182911734199,20052.809999999998,655213.2179298179,669153.924694282,669153.924694282
FIN,30,394.123488372093,43,339.54,29.15378306353935,97.14,5176.12,2.5,5.259565271873547,784.4572664540003,793.7411075523894,793.7411075523894,16947.309999999998,615373.2028924824,630024.9458184938,630024.9458184938
GBR,16,424.7380392156863,51,676.54,33.29882662171689,2.0,6591.6,2.0,5.639966358890472,942.4535968355748,951.831475541799,951.831475541799,21661.64,888218.7821883122,905983.1578320783,905983.1578320783
FRA,17,336.8877419354838,31,111.15,8.368002894142581,35.4,2046.0,1.65,2.5632033201383506,397.37381850140173,403.94242578788106,403.94242578788106,10443.519999999999,157905.95163038498,163169.48335139782,163169.48335139782
NOR,26,577.880322580645,31,395.76,16.599543337957737,78.96,6155.72,1.25,3.9720474726716715,1125.1238809169297,1143.722229822387,1143.722229822387,17914.289999999997,1265903.7474095735,1308100.5389898927,1308100.5389898927
ZAF,31,261.5856,25,63.0,-0.09902957631371789,41.6,686.48,25.2,0.5601595870631152,167.1850981655961,170.6325762928443,170.6325762928443,6539.64,27950.85704864,29115.476092333334,29115.476092333334
CHN,16,343.4653333333333,60,106.75,26.69009442421433,15.95,3160.84,10.14,4.582152991660524,434.48266845167586,438.1492538651628,438.1492538651628,20607.92,188775.18918488888,191974.76866259886,191974.76866259886
BRA,16,329.1394202898551,69,780.12,37.91004945023764,25.68,4314.72,8.5,5.666149777180835,547.4261103442369,551.4366116546747,551.4366116546747,22710.62,299675.3462866206,304082.33667318855,304082.33667318855
FIN,22,369.9950000000001,54,618.07,6.663558962696198,70.8,2163.95,1.25,2.5058715606356468,449.1447298611406,453.362143793978,453.362143793978,19979.730000000007,201730.98836203697,205537.2334254716,205537.2334254716
CHE,20,261.24765957446806,47,203.64,0.7504591593864092,15.0,957.33,15.0,1.082375494436622,221.4219105152526,223.81573046877844,223.81573046877844,12278.64,49027.66245622453,50093.48120527288,50093.48120527288
NLD,23,373.66151515151523,33,408.17,11.241914453836847,48.65,2390.4,1.65,2.9613441752065244,435.0529580102426,441.7983673657109,441.7983673657109,12330.830000000002,189271.07627346192,195185.7974070076,195185.7974070076
CAN,23,386.435,62,344.2,9.518916491468232,14.85,2949.28,2.1,3.000493802631553,528.9949835171315,533.3133815652457,533.3133815652457,23958.97,279835.69258629024,284423.1629565573,284423.1629565573
CAN,14,330.3005970149253,67,569.4,3.6623634047247897,83.16,1687.17,3.3,1.6336252052726654,316.8321408903082,319.22336078259553,319.22336078259553,22130.139999999996,100382.6055011361,101903.55406933514,101903.55406933514
FRA,13,400.8929629629631,54,806.28,5.178528296254244,60.45,2238.51,3.75,2.285823158407159,492.16240913096084,496.783753796698,496.783753796698,21648.22000000001,242223.83696159127,246794.09803633828,246794.09803633828
GRC,9,473.7603225806451,62,204.0,27.111253215917618,98.51,7480.06,3.67,4.979813364204413,1084.109798130762,1092.959820875898,1092.959820875898,29373.139999999996,1175294.0544031218,1194561.1700490748,1194561.1700490748
AUT,12,232.56714285714284,56,152.4,3.431793240236014,3.75,998.88,3.75,1.5960565519534042,204.22343425517943,206.07164780253484,206.07164780253484,13023.759999999998,41707.2110989796,42465.52402805196,42465.52402805196
NLD,13,283.43863636363636,44,170.28,1.7191427176873821,8.32,1183.72,2.1,1.4857064394168809,297.90445328075265,301.3485498175942,301.3485498175942,12471.300000000001,88747.06328450413,90810.94847716702,90810.94847716702
AUT,10,398.18114754098355,61,223.7,18.805626395645128,73.2,4257.06,3.75,4.1262519069891885,663.8139037512227,669.3228272866501,669.3228272866501,24289.049999999996,440648.8988134375,447993.04712699476,447993.04712699476
BRA,7,331.8360377358492,53,227.4,8.719345575433312,57.6,1897.16,3.9,2.7055939834379976,334.49566739636856,337.6966558075664,337.6966558075664,17587.310000000005,111887.35150694201,114039.03134361397,114039.03134361397
BRA,31,377.00303030303024,33,692.94,12.49602300759163,39.71,2079.37,32.7,3.151836921992437,359.2097950973046,364.77927133648956,364.77927133648956,12441.099999999999,129031.67689384754,133063.91679678028,133063.91679678028
CHE,14,487.8412068965518,58,1056.63,43.29316377193429,4.95,8142.75,3.15,6.438237607629624,1063.652619704251,1072.9423386136582,1072.9423386136582,28294.790000000005,1131356.895403716,1151205.261989746,1151205.261989746
USA,3,293.4777419354839,62,945.55,0.9826929284256423,12.75,1135.89,2.08,1.2703931290380108,272.1643083270825,274.38609464730746,274.38609464730746,18195.620000000003,74073.41072715922,75287.72893580118,75287.72893580118
NOR,25,326.7427272727272,55,70.05,10.885710775974719,9.95,2114.71,3.3,3.101241554639924,392.650873647568,396.2698522119162,396.2698522119162,17970.85,154174.7085761984,157029.7957720539,157029.7957720539
RUS,1,303.9260784313726,51,471.3,28.57649976276663,10.2,3648.6,2.95,5.059147310384675,529.0334103022169,534.2975539905772,534.2975539905772,15500.230000000003,279876.34921599383,285473.87620031374,285473.87620031374
TUR,19,304.68545454545455,55,303.97,8.103209407691613,17.68,2022.6,4.25,2.769899914071897,390.37330862472095,393.9712953626152,393.9712953626152,16757.7,152391.3200866116,155213.381569697,155213.381569697
IND,31,263.1351724137931,29,11.6,1.7514983638621322,17.5,1094.33,2.95,1.5766508419423775,291.3944968905105,296.5523220351402,296.5523220351402,7630.92,84910.75281807371,87943.27970443349,87943.27970443349
RUS,4,1101.616326530612,49,145.93,43.82897240339411,2.1,38970.0,2.1,6.762291433912817,5471.426507763764,5528.12674244016,5528.12674244016,53979.19999999999,2.9936508029859975E7,3.0560185280482057E7,3.0560185280482057E7
GRC,10,385.7957894736843,57,89.5,3.2771422073708445,11.65,1824.79,1.95,1.7762848264904052,404.3656357583709,407.96006765345555,407.96006765345555,21990.360000000004,163511.5673822715,166431.41679981205,166431.41679981205
RUS,2,759.7105263157895,57,51.4,44.36254312002024,15.0,18841.48,1.9,6.589036846436754,2508.914411924584,2531.2163119546058,2531.2163119546058,43303.5,6294651.526362881,6407056.017905076,6407056.017905076
ESP,9,213.34150943396227,53,304.95,0.1804286645357327,17.0,664.45,1.65,0.7298788069887984,151.69031649540563,153.1419315461242,153.1419315461242,11307.1,23009.952118476325,23452.451197677794,23452.451197677794
FIN,15,343.73517857142855,56,303.5,39.52526866770733,3.58,4161.06,3.58,6.074711023318722,546.5750299723304,551.5215111571429,551.5215111571429,19249.17,298744.26338925393,304175.9772690585,304175.9772690585
AUS,6,358.2796000000001,50,12.45,13.73554566048539,15.7,2990.0,1.45,3.401320757182219,499.6739591612115,504.74692129317526,504.74692129317526,17913.980000000003,249674.06546384006,254769.45455493886,254769.45455493886
SWE,19,286.71000000000004,47,165.05,15.444116599749414,10.2,2251.51,0.85,3.5734642028884993,368.39898371195324,372.3817911767438,372.3817911767438,13475.370000000003,135717.8112,138668.1984,138668.1984
NLD,24,293.34651162790703,43,787.4,0.1991715695640428,14.35,967.2,9.25,0.8820505916489605,238.79594292533264,241.6220287860451,241.6220287860451,12613.900000000001,57023.50235759872,58381.2047946844,58381.2047946844
RUS,10,315.89020833333336,48,1368.4,2.538780651431061,6.25,1368.4,3.3,1.6235611648613255,305.68115119141146,308.9159624516067,308.9159624516067,15162.730000000001,93440.96619370657,95429.07185740246,95429.07185740246
NLD,1,315.14157894736843,38,547.1,5.679851948755397,14.11,1665.2,3.75,2.2899673589416447,366.94276079896997,371.8683873799636,371.8683873799636,11975.380000000001,134646.9897027701,138286.0975325747,138286.0975325747
GBR,6,269.3917391304348,46,370.8,5.707440342576515,59.85,1491.59,2.15,2.2905487242443723,302.52492069324416,305.8678389784592,305.8678389784592,12392.02,91521.32764045367,93555.13492135264,93555.13492135264
ZAF,4,473.3948648648647,37,75.0,2.075887741429433,10.74,1722.9,10.74,1.4965664758128465,373.6263493993997,378.78005974312987,378.78005974312987,17515.609999999993,139596.64896552233,143474.33365900905,143474.33365900905
CAN,25,360.6533333333333,45,131.8,4.677860201730929,15.0,1835.6,1.0,1.9525564891638327,360.28059538211164,364.35169178219195,364.35169178219195,16229.4,129802.10740888884,132752.15530454542,132752.15530454542
PRT,7,307.9666666666667,39,353.19,3.339150055744173,68.0,1410.26,3.25,1.8021767531628707,309.37750758855987,313.42182966775096,313.42182966775096,12010.7,95714.4422017094,98233.2433122807,98233.2433122807
FIN,20,399.67656249999993,64,189.8,16.536030412516794,31.68,3609.8,6.95,3.822397717547657,587.6874835457265,592.3333066999451,592.3333066999451,25579.299999999996,345376.57831630856,350858.7462260912,350858.7462260912
NOR,10,451.35346153846154,52,129.4,41.19004002945375,18.55,8322.12,5.75,6.391619278780421,1137.0379940372143,1148.1313103318164,1148.1313103318164,23470.38,1292855.399884172,1318205.505764254,1318205.505764254
DNK,22,280.9223333333333,30,450.92,0.26661383291220275,46.65,963.18,7.65,1.0119197056738285,248.997661042339,253.25433965963302,253.25433965963302,8427.67,61999.835204555544,64137.76055643677,64137.76055643677
MEX,2,464.1670000000002,50,1989.24,8.841108571503074,66.25,3528.34,6.75,2.8257236955975813,647.2437254118422,653.8148961702248,653.8148961702248,23208.35000000001,418924.4400850001,427473.91845408175,427473.91845408175
FRA,27,287.79714285714283,42,79.6,0.4932389469167515,16.5,1019.47,2.9,1.0763282046943141,274.2583359785833,277.5828008245267,277.5828008245267,12087.479999999998,75217.6348537415,77052.21131358886,77052.21131358886
USA,28,418.0969387755103,49,136.2,34.631619872708846,15.0,6068.06,8.5,5.7683911264216725,862.660769385955,871.6004979925439,871.6004979925439,20486.750000000004,744183.6030375678,759687.4281008504,759687.4281008504
DNK,4,423.4458695652174,46,754.87,28.3165068452848,6.42,4400.28,4.95,5.077642029185091,646.0348683670125,653.1735919121726,653.1735919121726,19478.51,417361.05114598304,426635.74117144936,426635.74117144936
CHN,12,319.3247368421054,57,232.26,3.9413688954947173,4.85,1636.52,1.95,1.7891032813884542,317.5814173167736,320.4044187658179,320.4044187658179,18201.510000000006,100857.9566249307,102658.9915646616,102658.9915646616
DNK,12,369.3751282051282,39,272.34,20.169328924620295,6.25,3678.03,1.95,4.251348163938746,604.6006851267645,612.5042975096146,612.5042975096146,14405.63,365541.98845575296,375161.5144677465,375161.5144677465
CHE,8,317.64624999999995,48,15.0,6.297718330439125,26.1,1867.86,2.95,2.335857245239534,361.5925569824469,365.4190398073469,365.4190398073469,15247.019999999999,130749.17726510414,133531.07465372336,133531.07465372336
RUS,13,288.93755102040825,49,507.88,10.854776380872444,0.95,2027.94,0.39,2.7628936392155183,344.2311639921497,347.7984215900702,347.7984215900702,14157.940000000004,118495.09426339025,120963.7420605442,120963.7420605442
TUR,13,393.9568749999999,32,322.8,0.4937110085233871,43.56,1288.78,35.4,1.13612921752853,314.2031554328892,319.2307251507002,319.2307251507002,12606.619999999997,98723.62288398435,101908.25588024191,101908.25588024191
CHN,3,268.464827586207,58,275.8,1.6643603527504922,15.9,1115.52,3.75,1.205419258171011,228.35879065584018,230.3532284416229,230.3532284416229,15570.960000000005,52147.73726979784,53062.609853478505,53062.609853478505
SWE,4,694.9097142857142,35,152.05,12.183255332521954,18.24,8142.75,7.65,3.7352574045606195,1808.3102206369122,1834.7103064492478,1834.7103064492478,24321.84,3269985.8540599183,3366161.9085910926,3366161.9085910926
IND,16,335.84354838709686,62,343.28,6.501619856871814,4.95,1822.88,1.65,2.3591119743881213,358.6558771620686,361.5837288206679,361.5837288206679,20822.300000000007,128634.03822289284,130742.7929478583,130742.7929478583
ZAF,15,339.7807272727273,55,164.25,36.51419104815598,20.0,4390.56,0.85,5.785290029918643,593.525718529395,598.996117290497,598.996117290497,18687.940000000002,352272.7785558346,358796.3485290908,358796.3485290908
ZAF,28,388.8595081967213,61,237.95,7.255497993535872,20.51,2613.36,1.25,2.594882496978378,533.4135690782598,537.8403136044076,537.8403136044076,23720.43,284530.0356768074,289272.2029380875,289272.2029380875
BRA,4,328.28535714285715,56,670.48,25.008859335413792,76.3,3256.88,3.18,4.4960415286892355,466.3758452263439,470.5965271400053,470.5965271400053,18383.98,217506.42901058673,221461.09135623375,221461.09135623375
CHN,22,318.90958333333333,24,206.0,-0.7640167142442413,2.1,898.14,2.1,0.6875023871358823,283.90139051671866,290.00749532261597,290.00749532261597,7653.83,80599.9995373264,84104.34734329711,84104.34734329711
CAN,2,479.27724637681143,69,97.5,11.960692412425443,7.6,4418.0,1.06,3.3563530617092767,752.747109234259,758.2618137961476,758.2618137961476,33070.12999999999,566628.2104605335,574960.9782614236,574960.9782614236
FRA,30,588.035625,32,1220.4,24.18406325993271,3.75,8345.2,3.75,4.987642093403802,1428.4821219040894,1451.3392871945675,1451.3392871945675,18817.14,2040561.1725996095,2106385.7265544357,2106385.7265544357
DNK,11,784.051568627451,51,215.15,35.079921039256604,16.6,15719.56,16.6,5.834323638855142,2253.4028243963703,2275.8252953110195,2275.8252953110195,39986.630000000005,5077824.288997539,5179380.77477749,5179380.77477749
SWE,26,410.2395833333334,48,58.0,4.519345613138211,4.95,1943.13,1.25,1.833907978254139,378.8794293646195,382.888847150401,382.888847150401,19691.500000000004,143549.6219956597,146603.8692721631,146603.8692721631
USA,19,433.8274468085106,47,527.04,3.5299339854596585,16.0,2118.74,1.25,1.9969497638794407,508.5787020601884,514.0770099832704,514.0770099832704,20389.89,258652.2961892259,264275.1721933395,264275.1721933395
ZAF,21,338.32428571428574,35,218.05,1.5877325450012707,7.83,1349.69,3.3,1.5452722200366011,350.66579842421163,355.7852779605213,355.7852779605213,11841.35,122966.50218448981,126583.1640134454,126583.1640134454
DEU,17,368.3779999999999,50,201.75,0.9907284389494984,8.3,1268.74,2.5,1.067681479231056,280.4291959550574,283.27626586073177,283.27626586073177,18418.899999999994,78640.533944,80245.44279999999,80245.44279999999
CHN,15,314.95462962962955,54,1003.2,13.227538139002256,12.75,2210.05,7.5,3.212630024265504,355.6743186343006,359.01405686839837,359.01405686839837,17007.549999999996,126504.22093597401,128891.0930291056,128891.0930291056
NLD,17,437.74052631578945,38,50.55,5.845340577282801,15.95,2626.3,2.1,2.5344491515332077,598.4479880708421,606.4812064152118,606.4812064152118,16634.14,358139.9944260389,367819.45373485074,367819.45373485074
TUR,5,345.5132653061225,49,397.5,8.822201541380371,19.21,2251.2,2.1,2.836485254271448,456.0376385844312,460.7635434453146,460.7635434453146,16930.15,207970.3278056643,212303.04296828233,212303.04296828233
TUR,25,336.4428070175438,57,2567.64,11.937945771197933,8.7,2567.64,3.3,3.063102620543278,425.81174299956905,429.5968107080768,429.5968107080768,19177.239999999998,181315.64047633103,184553.4197705512,184553.4197705512
ESP,19,351.7670370370372,54,289.35,22.766102229966606,262.8,3419.64,3.75,4.369043636818355,505.0431608274962,509.7854541720416,509.7854541720416,18995.42000000001,255068.5942986282,259881.20928539475,259881.20928539475
CHE,28,300.2864150943395,53,1491.46,5.511952312545521,25.68,1491.46,5.95,2.071323624031718,289.13031173917705,291.8971720229201,291.8971720229201,15915.179999999993,83596.33716639371,85203.95903497821,85203.95903497821
USA,8,355.13499999999993,44,226.14,6.13698411210377,11.7,2068.49,5.0,2.3383763606576213,400.212690263224,404.83958027898547,404.83958027898547,15625.939999999997,160170.19744772726,163895.0857604651,163895.0857604651
GBR,18,457.6947368421055,38,427.74,16.30127463262058,35.4,4351.0,1.65,3.8286140537505733,753.2890841039673,763.400799423697,763.400799423697,17392.40000000001,567444.4442301939,582780.7805607397,582780.7805607397
IND,9,399.94071428571425,42,656.7,13.976878846829504,303.96,3527.64,1.9,3.8271263770272297,675.4739987783987,683.661861347006,683.661861347006,16797.51,456265.12302568025,467393.5406604529,467393.5406604529
SWE,23,344.70508771929826,57,42.9,0.6273230708299766,60.48,1452.35,6.6,1.0796316075142816,333.8701803339442,336.83797363507205,336.83797363507205,19648.190000000002,111469.2973162204,113459.82048258148,113459.82048258148
ESP,1,390.28266666666684,60,349.15,13.471226005359767,4.5,3449.3,3.25,3.537382410847299,628.6876240016888,633.9930988553094,633.9930988553094,23416.96000000001,395248.1285728889,401947.2493961582,401947.2493961582
FIN,26,531.441,40,22.2,31.617178740102183,12.6,8345.2,6.25,5.664005085914891,1281.0038690569986,1297.323047580513,1297.323047580513,21257.64,1640970.9125390002,1683047.08978359,1683047.08978359
ZAF,19,376.08025641025637,39,736.28,20.697235750959905,36.14,3155.95,4.25,4.266804825658449,504.79687584615334,511.3958078965284,511.3958078965284,14667.129999999997,254819.88586403677,261525.67233414302,261525.67233414302
TUR,2,752.7017777777778,45,277.35,26.62046044829844,39.89,12797.52,7.5,5.051068466364518,2001.0871279340897,2023.6989996451912,2023.6989996451912,33871.58,4004349.6935835043,4095357.6411649478,4095357.6411649478
PRT,18,663.7145283018868,53,161.0,28.22688408686934,30.81,11134.34,3.3,5.197723054373784,1660.531674063513,1676.4222913814517,1676.4222913814517,35176.87,2757365.440568173,2810391.6990406374,2810391.6990406374
ITA,30,185.44884615384615,26,202.93,13.425614524391388,13.66,1693.88,2.1,3.6260773497546865,332.70523920555036,339.2941013967313,339.2941013967313,4821.67,110692.7761948225,115120.48724261539,115120.48724261539
PRT,8,653.1905454545454,55,426.56,48.5912590718701,28.68,20277.92,1.65,7.063035203717628,2688.882856664332,2713.66571103548,2713.66571103548,35925.479999999996,7230091.016863339,7363981.591249697,7363981.591249697
BRA,30,313.2972222222223,54,50.4,3.7026249424816493,16.2,1733.85,0.83,1.9313716039823965,386.23264318866967,389.8593203428336,389.8593203428336,16918.050000000003,149175.6546645062,151990.28965817613,151990.28965817613
SWE,2,290.43600000000004,45,566.95,0.9461920293649961,32.0,1026.27,2.95,1.2299096082726626,261.03258146062916,263.9821957787718,263.9821957787718,13069.62,68138.00858400001,69686.59968818183,69686.59968818183
CHN,7,392.32543478260874,46,119.3,7.618296719686084,3.75,2388.31,1.65,2.5184201966660282,442.4911741576544,447.38072783061546,447.38072783061546,18046.97,195798.43920741967,200149.51563425123,200149.51563425123
FIN,10,291.69419354838715,62,328.8,8.242893149591593,36.15,1955.68,4.35,2.4127787963954033,332.9225309653128,335.6403110061272,335.6403110061272,18085.040000000005,110837.41162434964,112654.4183722898,112654.4183722898
NLD,8,306.9233333333334,39,507.88,3.3197519230111556,44.25,1485.78,2.95,1.6696431503516405,311.7596587472828,315.83512137900567,315.83512137900567,11970.010000000002,97194.08482222223,99751.82389649123,99751.82389649123
SWE,20,333.99357142857156,56,326.4,2.8427642796474277,12.5,1579.51,4.95,1.5711754200458194,318.3953580928938,321.2768227807663,321.2768227807663,18703.640000000007,101375.60405510207,103218.79685610392,103218.79685610392
AUS,5,325.2088571428571,35,184.8,5.5383027377784035,16.8,1821.6,10.2,2.332517501650511,383.6793541247053,389.28080887385005,389.28080887385005,11382.309999999998,147209.84678155102,151539.54815747897,151539.54815747897
MEX,7,417.8327450980393,51,289.35,10.928958485311773,2.55,3174.43,0.4,3.254481971454208,614.5068767753776,620.6215236650382,620.6215236650382,21309.470000000005,377618.70160422905,385171.07563631365,385171.07563631365
GBR,17,361.3276666666665,30,623.42,22.16106053023255,3.95,4105.94,2.88,4.768469425322048,714.5143267174951,726.7291316419937,726.7291316419937,10839.829999999996,510530.72308455536,528135.2307771263,528135.2307771263
DEU,16,380.9675438596489,57,180.4,44.31284366829459,4.85,8107.72,1.6,6.5986245508718735,1072.681551659746,1082.2166863042207,1082.2166863042207,21715.149999999987,1150645.7112711603,1171192.9561152882,1171192.9561152882
CHN,17,334.58161290322585,31,292.5,9.733916755459404,27.5,2118.74,15.0,2.994509209631766,405.95075813013426,412.66114261862816,412.66114261862816,10372.03,164796.01802643077,170289.21862731178,170289.21862731178
CHE,26,955.3873015873015,63,22.2,27.243677074200075,16.45,21880.44,2.08,5.301856743662922,3396.9620668685,3424.2473410716334,3424.2473410716334,60189.399999999994,1.1539351283743514E7,1.172546985283615E7,1.172546985283615E7
CHN,24,354.36897435897436,39,34.8,21.783189915231848,19.21,2919.51,1.06,4.348807537452589,460.47371062682305,466.49323030454894,466.49323030454894,13820.39,212036.03817843518,217615.93391997294,217615.93391997294
NOR,22,374.35418604651164,43,81.75,1.1225255330135946,7.5,1488.0,2.5,1.1306705710890124,342.50121262886717,346.5546225085734,346.5546225085734,16097.23,117307.08065224448,120100.10638205982,120100.10638205982
DNK,16,2119.6542222222206,45,475.86,39.76535335782068,18.4,77183.6,6.65,6.452614172522352,11333.316393390769,11461.380530514694,11461.380530514694,95384.43999999993,1.2844406047269996E8,1.3136324366526131E8,1.3136324366526131E8
AUS,20,467.6236734693877,49,222.5,7.506558386597037,11.8,2675.28,9.01,2.417822080852507,479.3000815717319,484.2670544565857,484.2670544565857,22913.559999999998,229728.56819466883,234514.58003205774,234514.58003205774
IND,1,222.35510204081632,49,4.95,3.31201202162484,57.51,907.0,2.95,1.6629457556684006,190.17802968800046,192.1488391100595,192.1488391100595,10895.4,36167.682976009986,36921.17637134353,36921.17637134353
GBR,8,294.5240740740741,27,333.72,2.6429948169044417,15.0,1262.85,4.95,1.6562605217139008,294.20173547665553,299.8060816371304,299.8060816371304,7952.150000000001,86554.66115747599,89883.68658660968,89883.68658660968
FIN,7,353.7170769230769,65,393.42,4.540605349268087,46.2,1833.69,5.8,1.9983482978924092,365.5158804451722,368.36040490565694,368.36040490565694,22991.609999999997,133601.8588576094,135689.38790225954,135689.38790225954
BRA,23,333.2425373134329,67,98.18,33.47720650599399,83.2,5162.74,4.95,5.358145627470514,688.9268421645045,694.126363793482,694.126363793482,22327.250000000004,474620.193854756,481811.40891316143,481811.40891316143
DNK,25,418.8141999999999,50,722.36,11.230588816687257,17.1,3404.0,5.95,3.2615741584181808,613.4005169221492,619.6280929985504,619.6280929985504,20940.709999999995,376260.19416035985,383938.9736330203,383938.9736330203
ZAF,17,380.1693181818182,44,277.35,9.22013965887709,41.25,2263.8,2.1,2.951020323704666,440.00221726919506,445.0891170990249,445.0891170990249,16727.45,193601.9512018079,198104.3221599895,198104.3221599895
GBR,9,873.5525641025638,39,142.5,13.725416696333301,8.62,10992.96,3.67,3.7608933614514775,2072.685838414171,2099.780920939282,2099.780920939282,34068.54999999999,4296026.584762655,4409079.91594062,4409079.91594062
AUS,28,373.7960975609755,41,136.25,2.988842698264798,6.6,1643.2,3.75,1.639073028743714,348.76194196096094,353.0945545663232,353.0945545663232,15325.639999999996,121634.8921603807,124675.7644643902,124675.7644643902
GBR,5,1021.5883333333333,24,427.4,18.7285692122221,62.5,16488.0,2.9,4.534096650981137,3236.6471437516257,3306.2604226562657,3306.2604226562657,24518.12,1.0475884733155556E7,1.0931357982423188E7,1.0931357982423188E7
AUT,26,663.1535000000001,40,139.12,20.284996279629148,10.7,7786.0,10.7,4.351034499096202,1294.3458328332308,1310.8349795309075,1310.8349795309075,26526.140000000003,1675331.13497275,1718288.3435617948,1718288.3435617948
TUR,31,370.60535714285726,28,381.64,1.5483151207410382,259.2,1129.84,29.1,1.36657257913736,270.42570926599285,275.3880627941185,275.3880627941185,10376.950000000003,73130.0642320153,75838.58512949735,75838.58512949735
MEX,23,227.99634615384622,52,423.52,23.101142007878472,39.95,2231.3,2.6,4.343953903051468,330.95052903039084,334.17939114023505,334.17939114023505,11855.810000000003,109528.25266549557,111675.86546285823,111675.86546285823
CHN,9,380.1261363636364,44,392.62,3.399895075846806,10.27,1683.9,10.27,1.8035044907528202,351.0926693339984,355.15167897029977,355.15167897029977,16725.550000000003,123266.06246007235,126132.71507542288,126132.71507542288
NLD,27,341.1385454545455,55,172.25,14.202725727237635,4.95,2377.9,4.95,3.17040231379407,370.2259813063475,373.63827446608474,373.63827446608474,18762.620000000003,137067.27723424794,139605.56014599328,139605.56014599328
