counterparty_acct_id,txn_timestamp_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
2700,3,172.91,1,172.91,NaN,172.91,172.91,172.91,NaN,0.0,NaN,NaN,172.91,0.0,NaN,NaN
4219,4,341.7,1,341.7,NaN,341.7,341.7,341.7,NaN,0.0,NaN,NaN,341.7,0.0,NaN,NaN
3994,5,99.225,2,108.45,-1.9999999999999978,90.0,108.45,90.0,5.79256683334001E-16,9.225000000000001,13.046120112891803,13.046120112891803,198.45,85.10062500000002,170.20125000000004,170.20125000000004
4847,6,371.185,2,417.36,-1.9999999999999978,325.01,417.36,325.01,5.912340463938816E-16,46.17500000000001,65.30131124257768,65.30131124257768,742.37,2132.130625000001,4264.261250000002,4264.261250000002
3990,1,45.150000000000006,2,55.2,-2.000000000000002,35.1,55.2,35.1,-4.479937885252228E-16,10.05,14.212846301849606,14.212846301849606,90.30000000000001,101.00250000000001,202.00500000000002,202.00500000000002
4999,4,176.68,1,176.68,NaN,176.68,176.68,176.68,NaN,0.0,NaN,NaN,176.68,0.0,NaN,NaN
5387,2,6.24,1,6.24,NaN,6.24,6.24,6.24,NaN,0.0,NaN,NaN,6.24,0.0,NaN,NaN
3838,5,244.66,1,244.66,NaN,244.66,244.66,244.66,NaN,0.0,NaN,NaN,244.66,0.0,NaN,NaN
2754,5,39.48,1,39.48,NaN,39.48,39.48,39.48,NaN,0.0,NaN,NaN,39.48,0.0,NaN,NaN
1877,1,208.71,1,208.71,NaN,208.71,208.71,208.71,NaN,0.0,NaN,NaN,208.71,0.0,NaN,NaN
2287,5,344.17,1,344.17,NaN,344.17,344.17,344.17,NaN,0.0,NaN,NaN,344.17,0.0,NaN,NaN
1172,4,32.62,1,32.62,NaN,32.62,32.62,32.62,NaN,0.0,NaN,NaN,32.62,0.0,NaN,NaN
5825,5,17.85,1,17.85,NaN,17.85,17.85,17.85,NaN,0.0,NaN,NaN,17.85,0.0,NaN,NaN
5225,4,2.08,1,2.08,NaN,2.08,2.08,2.08,NaN,0.0,NaN,NaN,2.08,0.0,NaN,NaN
4957,2,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
6044,4,313.6033333333333,6,514.41,-1.1010539707057396,180.12,514.41,178.66,0.403544471030533,120.05921853633545,131.51828445758662,131.51828445758662,1881.62,14414.215955555555,17297.059146666666,17297.059146666666
6010,5,193.7557142857143,7,192.46,-0.37701097576544784,2.95,327.45,2.95,-0.551012479444983,98.98295796422201,106.91381402125467,106.91381402125467,1356.2900000000002,9797.625967346941,11430.56362857143,11430.56362857143
2030,5,303.41999999999996,8,322.8,2.5983898052866516,67.5,1735.3,2.1,2.0640786608333057,554.6315739299378,592.9260930094312,592.9260930094312,2427.3599999999997,307616.1828,351561.3517714286,351561.3517714286
5789,2,485.9225,4,311.24,-0.7409762964561475,110.86,1226.16,110.86,1.0375321477152903,434.57588626009846,501.80500983117605,501.80500983117605,1943.69,188856.20091875002,251808.2678916667,251808.2678916667
2960,3,111.15,1,111.15,NaN,111.15,111.15,111.15,NaN,0.0,NaN,NaN,111.15,0.0,NaN,NaN
5747,3,475.04799999999994,5,395.76,-0.060413310552151156,14.2,1382.88,14.2,1.213788698518929,471.59356023593034,527.2576292193411,527.2576292193411,2375.24,222400.48605600008,278000.6075700001,278000.6075700001
5531,6,370.8,1,370.8,NaN,370.8,370.8,370.8,NaN,0.0,NaN,NaN,370.8,0.0,NaN,NaN
5821,6,143.21999999999997,4,25.8,-1.0585781247312112,3.3,392.4,3.3,0.7529151415189023,154.53342745179762,178.43983187618173,178.43983187618173,572.8799999999999,23880.580199999997,31840.773599999997,31840.773599999997
6260,3,272.46999999999997,7,307.39,-1.4200520344203196,54.75,512.13,25.5,-0.04643481461697523,179.7813376616955,194.1860386330593,194.1860386330593,1907.29,32321.329371428565,37708.217599999996,37708.217599999996
4975,3,125.56,1,125.56,NaN,125.56,125.56,125.56,NaN,0.0,NaN,NaN,125.56,0.0,NaN,NaN
2134,5,172.25,1,172.25,NaN,172.25,172.25,172.25,NaN,0.0,NaN,NaN,172.25,0.0,NaN,NaN
3702,4,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
3522,5,121.42,3,303.36,-1.5000000000000002,9.9,303.36,9.9,0.6542587157644559,129.740574994872,158.8991038363653,158.8991038363653,364.26,16832.616800000003,25248.925200000005,25248.925200000005
6511,4,2.46,1,2.46,NaN,2.46,2.46,2.46,NaN,0.0,NaN,NaN,2.46,0.0,NaN,NaN
5832,5,234.45333333333338,6,556.46,-1.4331498170683499,24.7,556.46,7.88,0.2856590326017497,203.9950420693819,223.46537232123163,223.46537232123163,1406.7200000000003,41613.97718888889,49936.77262666667,49936.77262666667
6338,6,386.23333333333335,6,516.95,-0.6821451471472448,678.17,678.17,15.0,-0.4331066643295297,209.4016312947177,229.3879940769932,229.3879940769932,2317.4,43849.04318888889,52618.851826666665,52618.851826666665
2212,2,425.255,2,307.23,-2.0,543.28,543.28,307.23,0.0,118.02499999999998,166.91255569908452,166.91255569908452,850.51,13929.900624999995,27859.80124999999,27859.80124999999
6090,3,381.26666666666665,3,264.6,-1.5000000000000004,720.4,720.4,158.8,0.608439229294486,243.66229818245486,298.4241500504497,298.4241500504497,1143.8,59371.31555555555,89056.97333333333,89056.97333333333
5996,5,130.91666666666666,6,479.1,-0.4499507631430455,23.27,479.1,1.25,1.0860411159146923,179.0639676825637,196.15474867223244,196.15474867223244,785.5,32063.904522222223,38476.68542666667,38476.68542666667
4620,5,425.4066666666667,3,333.0,-1.4999999999999991,477.67,477.67,333.0,-0.6890076675132858,65.52845505749562,80.255639261882,80.255639261882,1276.22,4293.978422222223,6440.9676333333355,6440.9676333333355
4551,1,152.68666666666664,6,141.69,-0.08402325458413751,220.05,220.05,104.51,0.7328110848117881,34.943242869290515,38.27840470378392,38.27840470378392,916.1199999999999,1221.0302222222224,1465.2362666666668,1465.2362666666668
5613,2,261.65,2,190.7,-1.9999999999999996,332.6,332.6,190.7,0.0,70.95000000000002,100.33845225037112,100.33845225037112,523.3,5033.902500000003,10067.805000000006,10067.805000000006
5803,3,517.98,4,556.32,-1.079149827923581,1152.8,1152.8,36.0,0.4956831250597058,410.2806663736423,473.75130634824285,473.75130634824285,2071.92,168330.2252,224440.30026666666,224440.30026666666
3207,4,1375.24,1,1375.24,NaN,1375.24,1375.24,1375.24,NaN,0.0,NaN,NaN,1375.24,0.0,NaN,NaN
4775,2,263.99,3,455.04,-1.5000000000000013,172.18,455.04,164.75,0.7055037214538579,135.12679995717602,165.49585523510854,165.49585523510854,791.97,18259.252066666668,27388.8781,27388.8781
5929,6,161.52,2,307.44,-2.0000000000000004,15.6,307.44,15.6,0.0,145.92,206.362043021482,206.362043021482,323.04,21292.646399999998,42585.292799999996,42585.292799999996
6449,2,446.8,1,446.8,NaN,446.8,446.8,446.8,NaN,0.0,NaN,NaN,446.8,0.0,NaN,NaN
1645,5,333.74,1,333.74,NaN,333.74,333.74,333.74,NaN,0.0,NaN,NaN,333.74,0.0,NaN,NaN
6782,1,85.32666666666667,3,119.08,-1.500000000000002,15.9,121.0,15.9,-0.7062958775236244,49.09832402661237,60.13292054551593,60.13292054551593,255.98,2410.6454222222214,3615.968133333332,3615.968133333332
6086,3,357.84666666666664,3,317.8,-1.5,199.48,556.26,199.48,0.38517491399822856,148.38192552404155,181.73000229277864,181.73000229277864,1073.54,22017.195822222217,33025.793733333325,33025.793733333325
1881,2,148.954,5,277.8,-1.745179748063786,29.25,277.8,19.92,0.017148800346734754,111.91938019842677,125.12967106166307,125.12967106166307,744.77,12525.947664000001,15657.434580000001,15657.434580000001
6388,2,446.315,2,22.65,-2.0000000000000004,869.98,869.98,22.65,0.0,423.665,599.1527889027974,599.1527889027974,892.63,179492.03222500003,358984.06445000006,358984.06445000006
6110,3,130.19666666666666,3,180.43,-1.5000000000000009,61.2,180.43,61.2,-0.5064235778335464,50.451265153170894,61.78992825156324,61.78992825156324,390.59,2545.3301555555554,3817.995233333333,3817.995233333333
5817,5,226.37,3,498.16,-1.5,18.72,498.16,18.72,0.44632153437550576,200.91645544023189,246.07139837860072,246.07139837860072,679.11,40367.42206666668,60551.13310000002,60551.13310000002
1648,1,83.4,1,83.4,NaN,83.4,83.4,83.4,NaN,0.0,NaN,NaN,83.4,0.0,NaN,NaN
2548,2,49.125,2,89.55,-1.9999999999999976,8.7,89.55,8.7,4.405549304836598E-16,40.425,57.16958325893236,57.16958325893236,98.25,1634.1806249999997,3268.3612499999995,3268.3612499999995
2039,3,169.36,1,169.36,NaN,169.36,169.36,169.36,NaN,0.0,NaN,NaN,169.36,0.0,NaN,NaN
4838,5,139.35,1,139.35,NaN,139.35,139.35,139.35,NaN,0.0,NaN,NaN,139.35,0.0,NaN,NaN
6088,3,165.87,3,305.46,-1.5,29.0,305.46,29.0,0.03613036032668811,112.88070901029398,138.2500694394039,138.2500694394039,497.61,12742.054466666666,19113.0817,19113.0817
6249,4,270.02,1,270.02,NaN,270.02,270.02,270.02,NaN,0.0,NaN,NaN,270.02,0.0,NaN,NaN
4602,4,203.87,1,203.87,NaN,203.87,203.87,203.87,NaN,0.0,NaN,NaN,203.87,0.0,NaN,NaN
6290,6,116.66333333333334,3,173.12,-1.5000000000000002,2.5,174.37,2.5,-0.706979630584865,80.72728011989228,98.87032230823026,98.87032230823026,349.99,6516.893755555556,9775.340633333333,9775.340633333333
1328,3,811.0799999999999,2,859.1,-2.0,763.06,859.1,763.06,0.0,48.02000000000004,67.91053526515607,67.91053526515607,1622.1599999999999,2305.9204000000036,4611.840800000007,4611.840800000007
1955,4,155.745,2,305.24,-2.0,6.25,305.24,6.25,0.0,149.495,211.41785650696585,211.41785650696585,311.49,22348.755025000002,44697.510050000004,44697.510050000004
5561,5,172.1,1,172.1,NaN,172.1,172.1,172.1,NaN,0.0,NaN,NaN,172.1,0.0,NaN,NaN
6467,6,443.78,2,308.3,-2.0000000000000018,579.26,579.26,308.3,3.7451961318660396E-16,135.48,191.5976534303069,191.5976534303069,887.56,18354.8304,36709.6608,36709.6608
5738,3,172.75,3,293.0,-1.5,210.25,293.0,15.0,-0.4493183986029799,116.54952452355465,142.7434324233518,142.7434324233518,518.25,13583.791666666666,20375.6875,20375.6875
5662,4,414.5366666666667,3,112.32,-1.5000000000000002,364.22,767.07,112.32,0.27339475166802424,269.6580746468057,330.26234395300554,330.26234395300554,1243.6100000000001,72715.47722222222,109073.21583333334,109073.21583333334
5123,1,212.93,1,212.93,NaN,212.93,212.93,212.93,NaN,0.0,NaN,NaN,212.93,0.0,NaN,NaN
1192,3,240.142,5,159.11,-0.8020412631592189,200.45,414.25,147.1,0.8201792069702764,98.67604195548176,110.32316878153927,110.32316878153927,1200.71,9736.961255999999,12171.20157,12171.20157
5281,4,120.94,1,120.94,NaN,120.94,120.94,120.94,NaN,0.0,NaN,NaN,120.94,0.0,NaN,NaN
2957,2,880.85,1,880.85,NaN,880.85,880.85,880.85,NaN,0.0,NaN,NaN,880.85,0.0,NaN,NaN
3073,5,348.6,1,348.6,NaN,348.6,348.6,348.6,NaN,0.0,NaN,NaN,348.6,0.0,NaN,NaN
5678,6,394.34,1,394.34,NaN,394.34,394.34,394.34,NaN,0.0,NaN,NaN,394.34,0.0,NaN,NaN
1238,3,662.35,1,662.35,NaN,662.35,662.35,662.35,NaN,0.0,NaN,NaN,662.35,0.0,NaN,NaN
4742,2,596.375,2,631.65,-1.9999999999999998,561.1,631.65,561.1,0.0,35.27499999999998,49.88638341271089,49.88638341271089,1192.75,1244.3256249999984,2488.6512499999967,2488.6512499999967
2480,3,295.64,1,295.64,NaN,295.64,295.64,295.64,NaN,0.0,NaN,NaN,295.64,0.0,NaN,NaN
3016,6,520.8,1,520.8,NaN,520.8,520.8,520.8,NaN,0.0,NaN,NaN,520.8,0.0,NaN,NaN
5675,6,362.0,1,362.0,NaN,362.0,362.0,362.0,NaN,0.0,NaN,NaN,362.0,0.0,NaN,NaN
4718,3,1487.6,1,1487.6,NaN,1487.6,1487.6,1487.6,NaN,0.0,NaN,NaN,1487.6,0.0,NaN,NaN
1763,4,652.72,2,583.24,-2.0000000000000036,722.2,722.2,583.24,3.470808990670009E-16,69.48000000000002,98.25955831368267,98.25955831368267,1305.44,4827.470400000003,9654.940800000006,9654.940800000006
5815,5,274.252,5,638.02,-1.1026340124625125,31.68,638.02,31.68,0.5100599367990931,221.07692737144689,247.17151892966956,247.17151892966956,1371.26,48875.007816000005,61093.759770000004,61093.759770000004
1192,5,84.752,5,12.75,0.1570453345357925,48.35,318.06,4.95,1.4300078615166187,117.76635010052745,131.66678214340928,131.66678214340928,423.76,13868.913216,17336.14152,17336.14152
2248,1,375.1,1,375.1,NaN,375.1,375.1,375.1,NaN,0.0,NaN,NaN,375.1,0.0,NaN,NaN
4078,6,142.91,1,142.91,NaN,142.91,142.91,142.91,NaN,0.0,NaN,NaN,142.91,0.0,NaN,NaN
6187,5,347.2133333333333,3,372.37,-1.5000000000000002,108.86,560.41,108.86,-0.20124555309406122,185.2007811958566,226.8237069473412,226.8237069473412,1041.6399999999999,34299.32935555555,51448.99403333332,51448.99403333332
5096,6,446.79999999999995,2,852.8,-2.0,40.8,852.8,40.8,0.0,406.0,574.1707063234766,574.1707063234766,893.5999999999999,164836.0,329672.0,329672.0
2085,2,1298.18,1,1298.18,NaN,1298.18,1298.18,1298.18,NaN,0.0,NaN,NaN,1298.18,0.0,NaN,NaN
4466,3,387.26,1,387.26,NaN,387.26,387.26,387.26,NaN,0.0,NaN,NaN,387.26,0.0,NaN,NaN
1794,2,634.55,2,853.68,-2.0,415.42,853.68,415.42,0.0,219.12999999999997,309.8966179228163,309.8966179228163,1269.1,48017.95689999998,96035.91379999997,96035.91379999997
4155,4,821.6,1,821.6,NaN,821.6,821.6,821.6,NaN,0.0,NaN,NaN,821.6,0.0,NaN,NaN
4275,4,163.335,2,163.08,-2.0000000000000004,163.59,163.59,163.08,0.0,0.25499999999999545,0.3606244584051328,0.3606244584051328,326.67,0.06502499999999768,0.13004999999999536,0.13004999999999536
3488,5,90.816,5,19.8,-1.2227588850973437,63.79,223.22,5.0,0.5322513355675652,81.62891169187544,91.26389773618044,91.26389773618044,454.08000000000004,6663.279224000001,8329.099030000001,8329.099030000001
4157,2,241.75,2,480.2,-2.0000000000000004,3.3,480.2,3.3,0.0,238.45,337.2192239478645,337.2192239478645,483.5,56858.4025,113716.805,113716.805
3057,2,511.34,1,511.34,NaN,511.34,511.34,511.34,NaN,0.0,NaN,NaN,511.34,0.0,NaN,NaN
5660,6,211.46333333333334,3,603.44,-1.5000000000000002,11.05,603.44,11.05,0.7065662287396731,277.19290639472644,339.49059049307,339.49059049307,634.39,76835.90735555557,115253.86103333335,115253.86103333335
6604,2,14.56,1,14.56,NaN,14.56,14.56,14.56,NaN,0.0,NaN,NaN,14.56,0.0,NaN,NaN
6371,5,208.0,1,208.0,NaN,208.0,208.0,208.0,NaN,0.0,NaN,NaN,208.0,0.0,NaN,NaN
3460,3,301.34,2,564.43,-1.9999999999999982,38.25,564.43,38.25,4.091448549361971E-16,263.09,372.06544612473755,372.06544612473755,602.68,69216.34809999999,138432.69619999998,138432.69619999998
2912,6,289.19,1,289.19,NaN,289.19,289.19,289.19,NaN,0.0,NaN,NaN,289.19,0.0,NaN,NaN
1241,3,332.23,1,332.23,NaN,332.23,332.23,332.23,NaN,0.0,NaN,NaN,332.23,0.0,NaN,NaN
1701,4,225.475,2,356.39,-1.9999999999999984,94.56,356.39,94.56,4.150800877611535E-16,130.915,185.14176851807372,185.14176851807372,450.95,17138.737224999997,34277.474449999994,34277.474449999994
5261,4,258.24,1,258.24,NaN,258.24,258.24,258.24,NaN,0.0,NaN,NaN,258.24,0.0,NaN,NaN
6688,4,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
5506,2,15.6,1,15.6,NaN,15.6,15.6,15.6,NaN,0.0,NaN,NaN,15.6,0.0,NaN,NaN
2419,3,17.0,1,17.0,NaN,17.0,17.0,17.0,NaN,0.0,NaN,NaN,17.0,0.0,NaN,NaN
5535,4,5.9,1,5.9,NaN,5.9,5.9,5.9,NaN,0.0,NaN,NaN,5.9,0.0,NaN,NaN
3183,2,15.1,1,15.1,NaN,15.1,15.1,15.1,NaN,0.0,NaN,NaN,15.1,0.0,NaN,NaN
1370,3,24.2,1,24.2,NaN,24.2,24.2,24.2,NaN,0.0,NaN,NaN,24.2,0.0,NaN,NaN
3152,2,14.33,1,14.33,NaN,14.33,14.33,14.33,NaN,0.0,NaN,NaN,14.33,0.0,NaN,NaN
1108,3,35.0,1,35.0,NaN,35.0,35.0,35.0,NaN,0.0,NaN,NaN,35.0,0.0,NaN,NaN
6372,1,172.48000000000002,3,126.43,-1.4999999999999991,175.31,215.7,126.43,-0.11583771476284288,36.49922282277619,44.702235961973976,44.702235961973976,517.44,1332.1932666666662,1998.2898999999993,1998.2898999999993
3633,4,161.56,5,382.27,-0.8696856899390477,8.5,382.27,8.5,0.6332909942514762,129.19921934748675,144.44911855044322,144.44911855044322,807.8,16692.438279999995,20865.547849999995,20865.547849999995
5495,2,243.0,1,243.0,NaN,243.0,243.0,243.0,NaN,0.0,NaN,NaN,243.0,0.0,NaN,NaN
5721,3,289.92499999999995,4,488.09,-1.7992447517038463,125.0,488.09,125.0,0.12709893515819307,154.42579909134352,178.3155533504205,178.3155533504205,1159.6999999999998,23847.327424999996,31796.43656666666,31796.43656666666
3352,4,335.5833333333333,6,1048.64,-0.6003948582669736,15.0,1048.64,14.85,0.8426019333440712,377.07115706307866,413.0607570160432,413.0607570160432,2013.5,142182.65748888892,170619.1889866667,170619.1889866667
4745,4,662.9,1,662.9,NaN,662.9,662.9,662.9,NaN,0.0,NaN,NaN,662.9,0.0,NaN,NaN
5695,4,74.116,5,135.34,-1.737870143145909,7.5,135.34,7.5,-0.19759705705138972,53.51859101284338,59.83560378236356,59.83560378236356,370.58,2864.2395840000004,3580.2994800000006,3580.2994800000006
2221,4,220.825,2,289.7,-2.0,151.95,289.7,151.95,0.0,68.875,97.40395910844693,97.40395910844693,441.65,4743.765625,9487.53125,9487.53125
1668,5,274.27,2,336.07,-2.0,212.47,336.07,212.47,0.0,61.8,87.39839815465727,87.39839815465727,548.54,3819.24,7638.48,7638.48
6100,2,158.69166666666666,6,208.32,-1.5993512115804283,29.85,297.5,24.23,-0.0739799817672282,107.37396478611045,117.62228520423612,117.62228520423612,952.15,11529.168313888886,13835.001976666663,13835.001976666663
2682,3,260.76,9,302.22,-0.5904977378201797,78.16,423.3,78.16,-0.22463606708232534,97.258615156819,103.15833945929917,103.15833945929917,2346.8399999999997,9459.238222222222,10641.643,10641.643
2170,6,143.35,3,345.24,-1.5000000000000029,64.7,345.24,20.11,0.6565358734219261,143.91373828327394,176.25761288523114,176.25761288523114,430.05,20711.164066666668,31066.7461,31066.7461
6377,3,361.71500000000003,4,257.9,-1.6050732390962885,532.32,585.84,70.8,-0.26052494744620336,209.01385905006393,241.34841557383385,241.34841557383385,1446.8600000000001,43686.793274999996,58249.0577,58249.0577
3717,3,370.7891666666667,12,323.71,1.0966318944714422,15.6,820.74,15.6,0.7533349481925531,187.2676306100591,195.59466103785945,195.59466103785945,4449.47,35069.16547430554,38257.27142651514,38257.27142651514
5890,6,186.41,4,316.06,-1.5210883809337483,29.58,316.06,29.58,-0.23606132346890132,112.0537232759358,129.38849459412273,129.38849459412273,745.64,12556.036899999996,16741.382533333326,16741.382533333326
2050,3,379.2966666666667,3,969.74,-1.500000000000002,50.7,969.74,50.7,0.6936324550945542,418.39485977828275,512.4269587300548,512.4269587300548,1137.89,175054.2586888889,262581.38803333335,262581.38803333335
3071,4,154.41,1,154.41,NaN,154.41,154.41,154.41,NaN,0.0,NaN,NaN,154.41,0.0,NaN,NaN
3383,5,232.21666666666667,3,270.2,-1.499999999999999,7.5,418.95,7.5,-0.32380240524693077,170.1074676654601,208.33824860868282,208.33824860868282,696.65,28936.550555555554,43404.82583333333,43404.82583333333
5642,5,728.31,2,1127.52,-1.9999999999999998,329.1,1127.52,329.1,0.0,399.21,564.5681962349632,564.5681962349632,1456.62,159368.6241,318737.2482,318737.2482
1503,6,196.135,2,377.27,-1.9999999999999991,15.0,377.27,15.0,0.0,181.135,256.16357362045056,256.16357362045056,392.27,32809.888224999995,65619.77644999999,65619.77644999999
5624,6,148.07,3,430.26,-1.5000000000000002,3.75,430.26,3.75,0.7065527868598274,199.55583629651125,244.40498706041166,244.40498706041166,444.21,39822.5318,59733.797699999996,59733.797699999996
5982,2,208.18333333333337,3,147.95,-1.5000000000000009,53.1,423.5,53.1,0.5187528757907904,157.0988666059972,192.4060311771264,192.4060311771264,624.5500000000001,24680.053888888895,37020.08083333334,37020.08083333334
5494,6,627.13,1,627.13,NaN,627.13,627.13,627.13,NaN,0.0,NaN,NaN,627.13,0.0,NaN,NaN
1031,2,357.07,1,357.07,NaN,357.07,357.07,357.07,NaN,0.0,NaN,NaN,357.07,0.0,NaN,NaN
5803,6,336.345,2,368.36,-2.0000000000000027,304.33,368.36,304.33,-4.4346529441080713E-16,32.015000000000015,45.27604719937466,45.27604719937466,672.69,1024.960225000001,2049.920450000002,2049.920450000002
4349,6,368.36,1,368.36,NaN,368.36,368.36,368.36,NaN,0.0,NaN,NaN,368.36,0.0,NaN,NaN
6748,4,327.25,1,327.25,NaN,327.25,327.25,327.25,NaN,0.0,NaN,NaN,327.25,0.0,NaN,NaN
5975,2,228.298,5,25.09,-1.2254293275460286,15.9,586.52,15.9,0.5697910926498553,219.6077824121905,245.52896493082034,245.52896493082034,1141.49,48227.578096,60284.47262,60284.47262
2379,6,166.985,2,115.7,-1.9999999999999978,218.27,218.27,115.7,-4.3152808684046533E-16,51.285000000000004,72.52794254630419,72.52794254630419,333.97,2630.1512250000005,5260.302450000001,5260.302450000001
1588,3,20.483333333333334,3,25.5,-1.4999999999999996,6.25,29.7,6.25,-0.6184183027754542,10.209499933340952,12.5040326828321,12.5040326828321,61.45,104.2338888888889,156.35083333333336,156.35083333333336
4735,5,81.09,2,143.46,-1.9999999999999998,18.72,143.46,18.72,0.0,62.370000000000005,88.20449988520994,88.20449988520994,162.18,3890.0169000000005,7780.033800000001,7780.033800000001
6812,3,309.916,5,791.33,-0.2700204050208104,195.0,791.33,44.55,1.0657597234726137,256.4292986848422,286.6966716409523,286.6966716409523,1549.58,65755.98522400002,82194.98153000002,82194.98153000002
5130,5,311.86,1,311.86,NaN,311.86,311.86,311.86,NaN,0.0,NaN,NaN,311.86,0.0,NaN,NaN
3785,3,72.905,2,116.0,-2.0000000000000018,29.81,116.0,29.81,-3.636381977111677E-16,43.095,60.94553347046853,60.94553347046853,145.81,1857.179025,3714.35805,3714.35805
4330,4,213.05,1,213.05,NaN,213.05,213.05,213.05,NaN,0.0,NaN,NaN,213.05,0.0,NaN,NaN
2271,6,195.16,3,115.6,-1.4999999999999996,50.08,419.8,50.08,0.6203797300387163,161.08085919810588,197.28295618223083,197.28295618223083,585.48,25947.04320000001,38920.564800000015,38920.564800000015
5933,2,354.3733333333333,3,260.57,-1.5,306.09,496.46,260.57,0.6033087047863596,102.17463231589771,125.13785691521704,125.13785691521704,1063.12,10439.655488888888,15659.483233333332,15659.483233333332
4245,6,233.53,1,233.53,NaN,233.53,233.53,233.53,NaN,0.0,NaN,NaN,233.53,0.0,NaN,NaN
4961,5,76.14999999999999,2,142.1,-2.0,10.2,142.1,10.2,0.0,65.95,93.26738443850562,93.26738443850562,152.29999999999998,4349.4025,8698.805,8698.805
6274,4,415.07,4,617.45,-1.0704075696273887,42.3,617.45,42.3,-0.7498096775974585,231.4658245832417,267.27371226266655,267.27371226266655,1660.28,53576.42795000001,71435.23726666668,71435.23726666668
3451,3,335.2,1,335.2,NaN,335.2,335.2,335.2,NaN,0.0,NaN,NaN,335.2,0.0,NaN,NaN
2814,4,553.535,2,1103.32,-1.9999999999999984,3.75,1103.32,3.75,0.0,549.785,777.513403389292,777.513403389292,1107.07,302263.54622499994,604527.0924499999,604527.0924499999
5986,6,470.59499999999997,2,812.02,-1.9999999999999993,129.17,812.02,129.17,3.743985503399876E-16,341.425,482.847865533234,482.847865533234,941.1899999999999,116571.03062500001,233142.06125000003,233142.06125000003
5942,1,317.505,2,526.26,-1.999999999999999,108.75,526.26,108.75,0.0,208.755,295.22415221319545,295.22415221319545,635.01,43578.650024999995,87157.30004999999,87157.30004999999
4252,5,252.11,1,252.11,NaN,252.11,252.11,252.11,NaN,0.0,NaN,NaN,252.11,0.0,NaN,NaN
6339,1,394.1,2,573.46,-2.0000000000000004,214.74,573.46,214.74,0.0,179.36,253.65334454723833,253.65334454723833,788.2,32170.009600000005,64340.01920000001,64340.01920000001
1584,6,259.17,1,259.17,NaN,259.17,259.17,259.17,NaN,0.0,NaN,NaN,259.17,0.0,NaN,NaN
2682,6,275.08,3,234.73,-1.4999999999999998,23.14,567.37,23.14,0.26434971354454206,224.00545395146074,274.3495308907963,274.3495308907963,825.24,50178.4434,75267.6651,75267.6651
