customer_country,open_dt_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
SWE,31,143.57333333333332,3,170.04,-1.5,133.68,170.04,127.0,0.6415212766066043,18.912410975041986,23.162878347332676,23.162878347332676,430.71999999999997,357.6792888888886,536.5189333333329,536.5189333333329
AUT,2,347.5764444444444,45,139.12,7.696492896116297,3.75,1920.48,3.75,2.3128231905572143,342.08320299895564,345.9486726193218,345.9486726193218,15640.939999999999,117020.91777402468,119680.4840870707,119680.4840870707
NLD,11,465.5483018867924,53,787.4,33.15500665757027,32.1,6323.38,2.08,5.526070014364121,886.4283120983724,894.9110729558464,894.9110729558464,24674.059999999998,785755.1524895695,800865.8284989843,800865.8284989843
BRA,11,303.0618055555555,72,670.55,13.68506383148982,7.03,2079.37,1.65,3.1592005269414773,312.04849325477164,314.2383341087694,314.2383341087694,21820.449999999997,97374.26214257328,98745.73062345458,98745.73062345458
IND,23,440.203859649123,171,295.54,41.18983583251653,19.56,7138.12,0.65,5.733471123555113,745.2661064880381,747.454851601528,747.454851601528,75274.86000000003,555421.5694798396,558688.7551826623,558688.7551826623
DEU,11,495.6285,80,517.95,69.97868275880236,8.5,13031.5,3.35,8.34528925050057,1434.1413010902204,1443.1896009521604,1443.1896009521604,39650.28,2056761.2714927502,2082796.224296456,2082796.224296456
GBR,20,298.6990625,32,309.4,9.988393237525955,40.95,1656.15,10.9,2.8183217966274006,302.6538043330137,307.49657269906834,307.49657269906834,9558.37,91599.32527724613,94554.14222167342,94554.14222167342
CHE,25,323.40536842105274,95,171.04,4.023717911943588,16.45,1835.6,1.25,1.959157563297979,355.78661536556626,357.6740907610231,357.6740907610231,30723.51000000001,126584.11567328539,127930.75520172459,127930.75520172459
GBR,24,364.84632653061226,49,202.45,5.130169008322458,12.75,2016.78,5.9,1.9719950859734372,385.03745276453765,389.02758475296383,389.02758475296383,17877.47,148253.84003140355,151342.46169872445,151342.46169872445
FIN,30,570.0774576271185,59,442.35,19.986703217512957,16.3,8345.2,2.08,4.532884017896981,1468.176052820842,1480.7786535242467,1480.7786535242467,33634.56999999999,2155540.9220765876,2192705.4207330807,2192705.4207330807
GBR,16,365.10892857142863,56,263.62,22.482782732296403,6.67,6207.08,0.42,4.797445214520074,1024.763212825073,1034.037277085535,1034.037277085535,20446.100000000002,1050139.642359566,1069233.0904024672,1069233.0904024672
ESP,23,766.3857142857145,42,413.1,6.492767619244125,4.15,5727.0,4.15,2.711088665676638,1286.8599840903678,1302.458856458257,1302.458856458257,32188.200000000008,1656008.6186530616,1696399.0727665508,1696399.0727665508
ITA,2,326.6135897435898,39,127.98,10.790489490044932,3.75,1701.5,3.75,2.7869330980992597,287.8087557913946,291.5711214355696,291.5711214355696,12737.930000000002,82833.87991019063,85013.71885519565,85013.71885519565
GBR,21,299.6248979591838,49,184.1,8.083328768311699,62.5,1862.0,2.55,2.799575128029943,353.63527678705196,357.2999889339165,357.2999889339165,14681.620000000004,125057.90898825487,127663.28209217684,127663.28209217684
CHN,16,330.11816091954034,87,514.39,3.2524908596755475,4.85,1519.99,2.28,1.4551650632122974,305.19732547874065,306.9666001584822,306.9666001584822,28720.28000000001,93145.40747937634,94228.49361285748,94228.49361285748
NOR,26,373.9911111111112,18,320.28,1.933261882830621,25.05,1534.3,9.2,1.471317872990445,387.544156192253,398.77964680331314,398.77964680331314,6731.840000000001,150190.4729987654,159025.20670457516,159025.20670457516
ZAF,31,322.0848148148148,27,102.0,-0.2400352191737638,4.95,787.55,4.95,0.587511564089758,188.7884876310066,192.38478196993188,192.38478196993188,8696.29,35641.093062002736,37011.90433361823,37011.90433361823
FRA,17,251.28166666666667,6,176.34,-0.13382066556028072,97.5,492.36,97.5,0.8795916326312272,123.3128771887006,135.0824889342311,135.0824889342311,1507.69,15206.065680555555,18247.278816666665,18247.278816666665
FIN,22,355.11313725490197,51,207.5,-0.6260190966720742,1.65,1225.26,1.25,0.7876555882073524,349.6424880993088,353.1216035220173,353.1216035220173,18110.77,122249.8694842753,124694.86687396081,124694.86687396081
NLD,23,692.0279166666664,48,2002.4,37.441372072798075,4.95,14415.74,4.95,6.098853472527638,2067.7832045262053,2089.665117648992,2089.665117648992,33217.33999999999,4275727.380920663,4366700.3039189745,4366700.3039189745
BRA,16,469.3616129032259,31,350.68,2.2964860879921662,18.35,2317.0,4.25,1.797265855176288,591.7020582381009,601.482920162586,601.482920162586,14550.210000000003,350111.32572320494,361781.70324731176,361781.70324731176
CHE,20,543.4026666666666,15,779.1,1.584818190512559,169.92,2242.69,78.0,1.637625295242023,609.0033160880344,630.3783209364569,630.3783209364569,8151.04,370885.0390062223,397376.8275066667,397376.8275066667
FRA,13,274.735925925926,54,143.12,9.440077658594266,34.9,1561.09,7.33,2.4767182640756356,256.0626046390082,258.46700109450506,258.46700109450506,14835.740000000002,65568.05749451304,66805.19065478687,66805.19065478687
CAN,23,304.40181818181827,55,208.97,1.8670014869803406,7.47,1030.7,7.24,1.3069333168668535,226.00844909460523,228.09152031010214,228.09152031010214,16742.100000000006,51079.81906214876,52025.74163737374,52025.74163737374
CAN,14,350.5417777777778,90,1056.63,7.221759454839846,20.25,2209.04,1.65,2.294231877205132,391.33673151442736,393.52911131006476,393.52911131006476,31548.76,153144.437432395,154865.16144848932,154865.16144848932
NLD,13,349.89943661971824,71,507.88,2.8454852316928942,67.5,1735.3,2.1,1.4860627950815244,335.77030730439554,338.1601617149877,338.1601617149877,24842.859999999997,112741.6992672882,114352.2949711066,114352.2949711066
AUT,12,292.6635,100,1631.3,4.4434911747874875,1301.0,1631.3,1.65,1.869566708977038,298.16266550450274,299.6647539305087,299.6647539305087,29266.35,88900.97510074999,89798.96474823232,89798.96474823232
GRC,9,330.82904761904757,42,142.5,27.607852114372637,10.27,3226.13,10.27,5.077862050924556,483.7352181268549,489.59888940477384,489.59888940477384,13894.819999999998,233999.76125623588,239707.07250638798,239707.07250638798
AUT,10,361.147411764706,85,328.8,19.477427655534388,7.25,3417.12,1.65,3.8968834705711424,475.3484931838163,478.1695772575352,478.1695772575352,30697.530000000013,225956.18997212464,228646.14461464994,228646.14461464994
BRA,31,288.96833333333336,36,155.35,16.4047497280893,10.15,2355.95,4.25,3.8075841687777188,403.5673604417098,409.29200609624144,409.29200609624144,10402.86,162866.61441388892,167519.94625428575,167519.94625428575
BRA,7,388.5006153846154,65,1314.0,13.707709566598602,91.25,2949.12,1.79,3.1273087430309574,452.3259978408252,455.84609760613324,455.84609760613324,25252.54,204598.8083226982,207795.66470274035,207795.66470274035
CHE,14,110.54833333333335,6,156.1,-1.5372636192511786,25.0,165.88,25.0,-0.5311908767627983,59.686878629691755,65.38369962511042,65.38369962511042,663.2900000000001,3562.523480555554,4275.028176666665,4275.028176666665
USA,3,329.86769230769244,65,286.92,3.6626714199559594,13.3,1431.28,1.45,1.8612651743348883,301.3726344769837,303.7179821796511,303.7179821796511,21441.40000000001,90825.46481159762,92244.61269927883,92244.61269927883
RUS,1,158.16,16,116.0,0.34211388981423596,8.5,507.08,8.5,1.3164496247365465,154.764729710939,159.84032553353572,159.84032553353572,2530.56,23952.121562500004,25548.92966666667,25548.92966666667
NOR,25,323.7810909090909,55,113.48,2.947842043515182,7.5,1549.12,3.3,1.5241468183230245,306.60235635501283,309.42824426179334,309.42824426179334,17807.96,94005.00492244629,95745.83834693603,95745.83834693603
TUR,19,352.90261904761917,42,30.45,14.966959699741036,102.45,2661.24,0.85,3.46519668033387,442.77337609801674,448.1405220711931,448.1405220711931,14821.910000000005,196048.2625812358,200829.92752224152,200829.92752224152
RUS,4,252.33111111111117,36,251.09,6.411227907639189,14.9,1477.56,3.75,2.34820349823683,296.175552753372,300.3768342672991,300.3768342672991,9083.920000000002,87719.95804876545,90226.24256444446,90226.24256444446
GRC,10,162.50176470588235,17,85.75,-0.4732495100850258,21.8,466.65,2.9,0.7602863331426583,133.59933419327288,137.71104159776434,137.71104159776434,2762.53,17848.782096885814,18964.330977941176,18964.330977941176
IND,31,262.5,4,53.5,-0.6953208232909769,9.49,874.25,9.49,1.1181839066633188,355.0898443352048,410.02243442686563,410.02243442686563,1050.0,126088.79755,168118.39673333333,168118.39673333333
FIN,15,396.4397849462365,93,328.8,16.927253956004517,0.85,4146.34,0.85,3.7917036842986507,614.848834141462,618.1813725566633,618.1813725566633,36868.899999999994,378039.08884511504,382148.2093760402,382148.2093760402
ESP,9,512.2736842105263,57,392.62,47.247137774453975,14.5,10992.96,1.65,6.860298672993235,1432.7133667247226,1445.448847107993,1445.448847107993,29199.600000000002,2052667.5911916893,2089322.3696058264,2089322.3696058264
RUS,2,312.96769230769235,13,250.46,4.549449780371988,334.71,1066.94,12.75,2.1172092522880863,241.463856704631,251.32355030099637,251.32355030099637,4068.5800000000004,58304.79409467457,63163.526935897455,63163.526935897455
AUS,6,154.026875,16,142.24,-0.6555496893813624,45.5,394.0,15.9,0.7787667690120385,118.905850451037,122.80543428359891,122.80543428359891,2464.43,14138.601271484375,15081.174689583333,15081.174689583333
SWE,19,156.59526315789472,19,116.25,0.5114692844258757,109.54,379.56,1.25,0.9539167216932747,88.71637191625557,91.14740755552825,91.14740755552825,2975.31,7870.59464598338,8307.849904093568,8307.849904093568
NLD,24,345.5880198019801,101,15.0,38.75796359934605,14.11,4446.88,4.65,5.515452586517102,512.9902702588395,515.5488410946527,515.5488410946527,34904.38999999999,263159.0173802371,265790.6075540395,265790.6075540395
RUS,10,329.4618750000001,64,254.4,0.8744331452896423,2.71,1342.71,0.83,1.218158546629253,309.7478419006489,312.1964795459312,312.1964795459312,21085.560000000005,95943.7255621094,97466.64184087304,97466.64184087304
NLD,1,275.03256756756764,74,308.05,13.494826063695971,27.15,2377.9,2.95,3.1691172012557414,370.3615128057072,372.8896070878609,372.8896070878609,20352.410000000007,137167.650167732,139046.6590741393,139046.6590741393
GBR,6,367.2336170212766,47,228.12,1.0252158278012615,78.0,1491.59,2.0,1.2720719469748056,361.2909300463072,365.196891454373,365.196891454373,17259.98,130531.13613372565,133368.76952793708,133368.76952793708
ZAF,4,248.02448275862074,29,98.9,0.7916982403632313,6.95,886.63,6.95,1.3722607944676706,237.86769083247486,242.0780653246594,242.0780653246594,7192.710000000001,56581.03834197385,58601.789711330064,58601.789711330064
CAN,25,332.9592647058823,68,510.0,5.451103462200555,52.5,1837.92,3.3,2.0037473901203215,330.7936472881908,333.2531134734524,333.2531134734524,22641.229999999996,109424.437086224,111057.63763974974,111057.63763974974
PRT,7,373.78547368421073,95,95.29,24.438824130127873,33.2,3376.08,1.25,4.058357966014928,424.1795668464464,426.4298721167995,426.4298721167995,35509.62000000002,179928.3049300389,181842.43583354997,181842.43583354997
MEX,2,411.77250000000015,60,51.4,9.956343974232823,50.8,2662.17,2.73,2.890593099850969,468.0945794481603,472.0448147089894,472.0448147089894,24706.35000000001,219112.53530875006,222826.30709364414,222826.30709364414
NOR,10,366.37171875000007,64,1095.12,1.1272281487418585,14.63,1485.72,1.95,1.3709421258110142,338.21631565258406,340.89000402333704,340.89000402333704,23447.790000000005,114390.27617360839,116205.99484303074,116205.99484303074
FIN,20,273.8972916666666,96,222.5,33.70919874114261,1.87,3640.0,1.87,5.282163736865822,444.5560672234324,446.88971090716893,446.88971090716893,26294.139999999992,197630.09690516497,199710.41371469302,199710.41371469302
DNK,22,328.6917241379311,29,301.14,12.198270027659955,26.74,2423.6,1.65,3.3177295292725746,458.6245414961399,466.74242023892856,466.74242023892856,9532.060000000001,210336.47006254454,217848.48685049257,217848.48685049257
USA,28,203.84,28,442.35,-0.1749614621709057,19.95,442.35,4.56,0.11521101383106801,104.52701728671465,106.44510419651722,106.44510419651722,5707.52,10925.897342857144,11330.560207407409,11330.560207407409
DNK,4,248.62405940594064,101,127.55,24.41118033920985,35.56,2736.99,1.65,4.021541026362292,345.9088135898893,347.6340552827879,347.6340552827879,25111.030000000006,119652.90731916479,120849.43639235644,120849.43639235644
FRA,27,306.6888505747127,87,128.03,16.963173990746064,4.25,2800.0,1.9,3.425291316809951,393.38447356251635,395.6649823690265,395.6649823690265,26681.930000000008,154751.34404005815,156550.77827308208,156550.77827308208
CHN,12,337.74000000000007,46,976.7,0.863170481509667,8.67,1144.75,3.25,1.2024621548155512,279.1711243554982,282.2559818084759,282.2559818084759,15536.040000000003,77936.51667391304,79668.43926666667,79668.43926666667
DNK,12,446.39422222222225,45,855.86,2.9117041973971256,64.11,2157.64,1.65,1.7351769954207212,466.19247050256394,471.4603492413415,471.4603492413415,20087.74,217335.41955328392,222274.86090676766,222274.86090676766
CHE,8,479.6078048780489,41,501.01,31.773661679645855,60.9,6936.52,11.9,5.643516282425167,1050.8934695807072,1063.9485474014057,1063.9485474014057,19663.920000000006,1104377.0844073768,1131986.5115175613,1131986.5115175613
CHN,3,362.53192857142847,140,19.9,122.96095845759918,19.2,12341.21,1.95,10.929479852982363,1039.498804778325,1043.2313080075028,1043.2313080075028,50754.46999999999,1080557.765135566,1088331.562007045,1088331.562007045
CAN,2,314.93947368421044,38,22.2,3.1130935178021177,15.9,1599.55,2.95,1.9030760917125742,384.36511097726486,389.5246050719675,389.5246050719675,11967.699999999997,147736.53853656515,151729.4179564723,151729.4179564723
TUR,13,355.7046875000001,96,397.5,3.858830892423555,19.63,2053.07,1.25,1.8709521372628233,411.60165551515826,413.7623089724548,413.7623089724548,34147.65000000001,169415.922822819,171199.24832621712,171199.24832621712
BRA,4,309.321875,48,841.94,11.97293688984369,76.3,2176.45,2.08,3.043224350386038,365.9956628537207,369.8687406891299,369.8687406891299,14847.449999999999,133952.8252277344,136802.8853389628,136802.8853389628
ZAF,28,311.8422727272727,88,274.67,22.81727571735336,33.6,3202.92,2.1,4.44968983813149,455.3928121381667,458.0025344323976,458.0025344323976,27442.119999999995,207382.61334710754,209766.3215464996,209766.3215464996
IND,16,313.630787401575,127,412.22,15.241920167224436,27.5,2251.94,7.5,2.967695888419309,286.2302489630109,287.36383854366517,287.36383854366517,39831.11000000002,81927.75542142722,82577.97570254965,82577.97570254965
SWE,4,439.8444680851064,47,223.68,30.803158632242642,6.42,6068.06,2.55,5.417589679234407,892.9961846331697,902.6504780146284,902.6504780146284,20672.690000000002,797442.1857693981,814777.8854600373,814777.8854600373
RUS,13,423.5165957446809,47,685.0,21.09546101597688,139.8,3648.6,6.36,4.144220347344565,556.8435510307912,562.8636562694635,562.8636562694635,19905.280000000002,310074.74032458133,316815.49554902874,316815.49554902874
FRA,30,667.9223913043477,46,498.16,29.969922000738116,169.92,10901.54,1.95,5.3410882995855085,1641.4559051304914,1659.5940900676553,1659.5940900676553,30724.429999999993,2694377.488487761,2754252.543787489,2754252.543787489
CHN,22,349.6353846153846,26,101.76,5.919232100635998,31.2,1636.52,9.95,2.3022946053073006,335.39315445551557,342.0352478588226,342.0352478588226,9090.52,112488.56805562133,116988.11077784619,116988.11077784619
ZAF,15,322.7416666666666,12,63.0,-0.6368932119272239,13.08,832.5,13.08,0.7485638944031223,260.9534656419714,272.5570056748207,272.5570056748207,3872.8999999999996,68096.71123055555,74287.32134242424,74287.32134242424
USA,19,286.69133333333343,45,165.05,3.171946491134224,10.45,1043.1,10.45,1.2615869086982148,195.34818237757477,197.55557653710787,197.55557653710787,12901.110000000004,38160.91235822222,39028.20582090909,39028.20582090909
SWE,26,220.30916666666667,12,294.62,-0.15547501068334757,6.73,319.87,1.25,-1.1288166376015507,108.14279128836506,112.9514616959091,112.9514616959091,2643.71,11694.863307638887,12758.032699242422,12758.032699242422
ZAF,21,343.1454761904762,84,327.4,9.89633004628809,7.5,2145.0,6.3,2.719479287654798,374.7083648729043,376.9588857975074,376.9588857975074,28824.219999999998,140406.3587057256,142098.00158169822,142098.00158169822
DNK,11,381.7770930232558,86,157.6,21.581361744976196,30.0,3404.0,1.25,4.2902045287498645,514.0155579037767,517.0303377601658,517.0303377601658,32832.83,264211.99376713077,267320.3701643911,267320.3701643911
NLD,17,288.1518750000001,80,444.98,25.535890156027865,23.14,2626.3,1.39,4.162358067957525,339.52970771382337,341.67187223073404,341.67187223073404,23052.150000000005,115280.42242023435,116739.66827365504,116739.66827365504
CHN,15,327.5916438356164,73,136.24,24.472621317426952,30.81,3969.93,8.3,4.804863453167298,589.0696860583765,593.1463415245238,593.1463415245238,23914.19,347003.0950329143,351822.582463927,351822.582463927
DEU,17,363.4568627450982,51,139.86,8.660028065748019,17.7,2215.25,4.95,2.5973858445655793,385.73785642629593,389.57613858905785,389.57613858905785,18536.300000000007,148793.6938803537,151769.5677579608,151769.5677579608
TUR,25,521.9104285714286,70,211.2,15.066929056814104,9.95,4936.65,3.18,3.528018572429532,764.7208702553514,770.2423922855237,770.2423922855237,36533.73,584798.009404102,593273.3428737266,593273.3428737266
TUR,5,348.6806172839508,81,155.64,4.5173880918823,39.0,1809.6,0.83,2.0075347668787495,366.33300298015536,368.6154736793672,368.6154736793672,28243.130000000016,134199.8690724585,135877.36743586423,135877.36743586423
ESP,19,313.42239130434785,46,279.6,6.920379701871534,9.5,2016.31,2.1,2.5179763281531105,393.3944922869065,397.7415247183347,397.7415247183347,14417.43,154759.22656167293,158198.32048526566,158198.32048526566
CHE,28,179.61857142857136,28,136.2,-0.6008755241345285,7.25,449.66,7.25,0.3780540022319029,117.06049021504973,119.20856828868952,119.20856828868952,5029.319999999998,13703.158369387753,14210.682753439152,14210.682753439152
USA,8,391.9781818181819,33,390.66,12.868963437818817,15.0,2503.74,5.1,3.3139452094475126,444.0660633451694,450.9512191014577,450.9512191014577,12935.280000000002,197194.66861487602,203357.0020090909,203357.0020090909
GBR,18,1371.3896,25,957.5,9.707483762038619,51.0,10992.96,11.52,3.0337011919788566,2286.7600187242733,2333.9146708632397,2333.9146708632397,34284.74,5229271.383235838,5447157.690870664,5447157.690870664
IND,9,423.27959183673477,49,304.95,12.932358396569585,336.0,3091.98,4.95,3.409223149407763,528.554122079452,534.0315131617515,534.0315131617515,20740.700000000004,279369.4599671803,285189.6570498299,285189.6570498299
ESP,1,293.5504452554745,137,349.15,4.629928570696844,29.17,1514.17,0.5,2.04184290895053,309.7445518845244,310.8812329590373,310.8812329590373,40216.411,95941.68742214485,96647.1410061312,96647.1410061312
SWE,23,383.2928070175439,57,517.95,14.781563768584398,3.3,3211.7,1.9,3.42848669520445,512.7080244026395,517.2655186919908,517.2655186919908,21847.690000000002,262869.5182868576,267563.6168276943,267563.6168276943
FIN,26,565.8611999999998,75,151.66,29.405348642227054,1.65,10389.06,1.45,5.443864772471123,1553.151450127952,1563.6105006267267,1563.6105006267267,42439.58999999999,2412279.4270345606,2444877.7976701627,2444877.7976701627
ZAF,19,328.41799999999995,25,277.2,2.1613952535364884,4.1,1547.58,0.85,1.6196965397878247,389.31444789013415,397.3423945100749,397.3423945100749,8210.449999999999,151565.73933599997,157880.97847499998,157880.97847499998
PRT,18,319.8017073170731,41,164.2,13.907038166505405,9.9,2557.88,2.55,3.442122775182337,441.6174866241226,447.10362848506634,447.10362848506634,13111.869999999997,195026.00449220708,199901.65460451224,199901.65460451224
TUR,2,269.535,30,142.25,0.6416516491319992,107.25,903.01,5.1,1.0404104924006188,218.8431988852597,222.58437926958752,222.58437926958752,8086.05,47892.34569833333,49543.80589482758,49543.80589482758
ITA,30,565.687,10,889.24,-1.7220293454187054,929.9,1031.07,207.36,0.1725821038677919,321.9547167242623,339.3700694276579,339.3700694276579,5656.87,103654.83962099999,115172.04402333332,115172.04402333332
SWE,2,322.5581578947369,38,326.4,8.492833699644214,98.75,2145.38,3.95,2.8898038078793866,427.97232217353337,433.71717415381926,433.71717415381926,12257.210000000001,183160.30854660663,188110.58715597438,188110.58715597438
CHN,7,238.8813513513512,37,393.42,-0.600190983700053,15.15,734.85,13.25,0.6059015342607783,199.23961676173505,201.9878792315432,201.9878792315432,8838.609999999995,39696.42488736305,40799.10335645647,40799.10335645647
PRT,8,423.00571428571413,21,753.26,0.285802698831072,43.3,1304.04,3.75,1.1252327068620982,356.4344762675306,365.2366529603981,365.2366529603981,8883.119999999997,127045.53587210884,133397.81266571427,133397.81266571427
BRA,30,190.45962962962955,27,182.78,9.445630035693222,1.7,1353.1,1.7,2.8961654314704055,272.75387241004967,277.94965113351407,277.94965113351407,5142.409999999998,74394.67491467766,77256.00856524218,77256.00856524218
AUS,5,259.84144736842114,76,336.24,2.430505521897233,24.75,1256.69,2.1,1.5676958525391071,280.39978063614797,282.26292259855387,282.26292259855387,19747.950000000008,78624.03698079991,79672.35747387723,79672.35747387723
DEU,16,341.3030000000001,80,480.68,12.757512218032929,11.1,3160.84,2.89,3.31836334925182,502.7894952248903,505.96170016506585,505.96170016506585,27304.24000000001,252797.27650849996,255997.242033924,255997.242033924
SWE,20,425.7448484848485,33,112.6,3.4345199966402884,66.28,1713.74,15.0,1.5336979937908553,346.1212427802791,351.4877836259143,351.4877836259143,14049.58,119799.9147037649,123543.66203825755,123543.66203825755
CHN,17,160.5468181818182,22,111.15,7.964296602150169,15.95,817.44,11.8,2.7740204072148145,168.14589437277817,172.10280973291913,172.10280973291913,3532.03,28273.04179442148,29619.37711796536,29619.37711796536
NLD,8,267.942105263158,57,174.4,0.535964480122824,177.6,1062.88,1.65,1.2136893000328677,293.85318140805975,296.4652610565796,296.4652610565796,15272.700000000004,86349.69222363808,87891.65101334591,87891.65101334591
FIN,10,208.20499999999998,14,311.19,-1.2773878828739191,1.7,430.22,1.7,-0.04417900303866354,142.15632666439538,147.52259199864946,147.52259199864946,2914.87,20208.421210714285,21762.915149999997,21762.915149999997
GBR,17,266.54223880597016,67,193.64,0.9017356295470655,35.4,914.93,1.95,0.5621220052148965,190.59055238696078,192.0289920568411,192.0289920568411,17858.33,36324.758659166844,36875.133790366344,36875.133790366344
MEX,7,451.936,20,413.68,3.7784969368818446,9.95,2388.31,6.65,2.083112080272347,588.7140440009904,604.0078647135231,604.0078647135231,9038.72,346584.22560400004,364825.50063578953,364825.50063578953
CHE,26,294.0009615384616,104,301.24,9.230764451891508,27.25,1689.12,2.9,2.6656698572477158,295.10182229228826,296.53089516510073,296.53089516510073,30576.100000000002,87085.08552022929,87930.57178741597,87930.57178741597
AUS,20,369.6930000000001,50,97.2,4.423697307232999,594.0,1870.2,4.95,1.8494890285091987,354.9350955555114,358.5385899262819,358.5385899262819,18484.650000000005,125978.92205699999,128549.92046632653,128549.92046632653
NOR,22,472.5122857142856,70,2730.96,12.56273084576019,50.08,4314.02,2.5,3.4414352483432666,743.8115836077446,749.182134098692,749.182134098692,33075.85999999999,553255.6719090609,561273.8700526706,561273.8700526706
DNK,16,429.81888888888886,99,309.54,36.07799159336029,18.4,5639.52,7.9,5.353883278303245,668.1842357787334,671.5846864204598,671.5846864204598,42552.07,446470.17294321005,451025.9910344673,451025.9910344673
CHN,24,220.6362068965517,29,116.08,3.395412722705445,14.63,1095.95,7.03,1.949224394987889,257.5488728098269,262.1076138510096,262.1076138510096,6398.449999999999,66331.42188561238,68700.40123866996,68700.40123866996
IND,1,329.73310344827587,29,950.09,1.701519009280016,125.0,1296.37,2.25,1.4829038434708777,309.7724612668694,315.2555853714281,315.2555853714281,9562.26,95958.97775933413,99386.08410788178,99386.08410788178
FIN,7,1016.2956097560974,82,149.8,16.83038764939255,125.4,13760.02,8.7,3.7684171400173967,2073.4516631729975,2086.21148614923,2086.21148614923,83336.23999999999,4299201.79951487,4352278.3649409795,4352278.3649409795
GBR,8,339.51620689655164,29,591.47,5.1758011739167635,15.0,1987.19,11.45,2.1975363018889666,431.49903454891637,439.1367785489896,439.1367785489896,9845.969999999998,186191.4168166469,192841.1102743843,192841.1102743843
DNK,25,794.9232727272727,55,313.49,36.17900080975563,59.4,13464.26,2.07,5.832814332047994,1861.6826974580667,1878.8414260586965,1878.8414260586965,43720.78,3465862.466014744,3530045.104274276,3530045.104274276
BRA,23,171.25931034482758,29,98.18,8.336176259982654,22.7,1031.37,1.95,2.702306222208198,204.17484292214598,207.78883752383663,207.78883752383663,4966.5199999999995,41687.36648228298,43176.200999507375,43176.200999507375
AUS,28,349.1070909090909,55,127.2,2.157335658226488,7.62,1643.2,2.08,1.7257939725910512,397.78852148379605,401.45485264211095,401.45485264211095,19200.89,158235.70782426448,161165.998709899,161165.998709899
ZAF,17,487.759411764706,34,58.2,-0.8494174446360154,16.3,1203.9,3.0,0.15976552940434802,322.2003911702191,327.0457817265008,327.0457817265008,16583.820000000003,103813.0920702422,106958.94334509803,106958.94334509803
GBR,9,164.37535714285715,28,98.7,5.0494728217852245,13.58,1101.2,3.48,2.2544021616828434,248.5650360351555,253.12624283345025,253.12624283345025,4602.51,61784.57713915815,64072.894810978825,64072.894810978825
GBR,5,397.5315,20,307.3,10.347944036639488,6.9,1710.39,6.9,3.151032658154102,325.64625255443985,334.1060055585101,334.1060055585101,7950.63,106045.48180275003,111626.82295026319,111626.82295026319
TUR,31,549.5262790697675,43,172.54,36.89607292427538,57.8,12797.52,2.95,6.19278991163963,1903.141616089862,1925.6647860661908,1925.6647860661908,23629.630000000005,3621948.0108931316,3708184.8682953487,3708184.8682953487
AUT,26,1895.979857142858,70,124.14,9.795068009842637,18.55,22775.93,2.95,3.2809448009282276,4751.45780765275,4785.764807737144,4785.764807737144,132718.59000000005,2.257635129790427E7,2.2903544794975348E7,2.2903544794975348E7
MEX,23,308.4264035087719,114,572.38,31.700758266136972,26.33,2949.28,3.25,4.675737550338391,337.64839055975307,339.13911917935275,339.13911917935275,35160.60999999999,114006.43564759156,115015.34215774723,115015.34215774723
NLD,27,211.41411764705882,17,383.7,-1.4229527032768452,4.95,521.44,3.75,0.1749128987961635,172.30384339227862,177.60673650156207,177.60673650156207,3594.04,29688.614447750875,31544.152850735303,31544.152850735303
CHN,9,259.04272727272723,11,238.5,-1.355924157408258,37.35,418.7,37.35,-0.17682101548760779,129.08689526410348,135.38747793580538,135.38747793580538,2849.47,16663.426528925622,18329.769181818185,18329.769181818185
