counterparty_country,txn_timestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
CAN,27,307.5342857142857,42,339.6,8.393899808581283,75.0,1537.2,2.08,2.6882345607774987,289.0700686531839,292.57407620804264,292.57407620804264,12916.44,83561.50459115647,85599.59006898955,85599.59006898955
GRC,28,293.2814285714286,42,358.9,12.732715298918224,11.17,1862.7,1.6,3.017117070483036,311.4226036354812,315.19756090095206,315.19756090095206,12317.820000000002,96984.03805510202,99349.50239790938,99349.50239790938
SWE,31,462.5443478260869,23,1375.24,-0.34668978493062097,125.0,1541.98,1.9,0.9913830677718147,477.94733388983434,488.68906462109135,488.68906462109135,10638.519999999999,228433.6539724008,238817.0018802372,238817.0018802372
AUT,2,469.6048529411765,68,38.1,40.73545506737777,81.36,7786.0,2.41,6.053299889351012,992.7434388076139,1000.1245325450653,1000.1245325450653,31933.13,985539.5352955667,1000249.0805984855,1000249.0805984855
BRA,11,357.41249999999997,68,302.57,19.08333226104453,8.5,3953.35,0.48,4.140632800667205,612.2717007164073,616.8239693480738,616.8239693480738,24304.05,374876.6354981618,380471.8091623134,380471.8091623134
NLD,11,299.6151351351352,37,302.36,-0.429855390653068,16.25,1002.31,2.08,0.6775131263754857,269.6827460295946,273.4026837694582,273.4026837694582,11085.760000000002,72728.78350606283,74749.02749234234,74749.02749234234
GBR,20,327.8484444444444,45,306.15,4.618024598338676,51.0,1862.0,0.95,1.9781134733583963,371.7417822805715,375.9423877281027,375.9423877281027,14753.179999999997,138191.95269313583,141332.6788907071,141332.6788907071
IND,23,259.98021739130434,46,12.35,6.051590565721757,303.96,1635.66,4.25,2.2877158351889313,322.72063173216077,326.2867138200807,326.2867138200807,11959.09,104148.60614560492,106463.01961550725,106463.01961550725
DEU,11,229.53853658536582,41,241.26,4.299178551372558,8.5,1255.22,2.49,2.0588673720833186,284.74749523351534,288.28486682933055,288.28486682933055,9411.079999999998,81081.13604176084,83108.16444280485,83108.16444280485
GBR,24,307.68520000000007,25,417.31,1.8556931908718122,6.6,1247.53,6.6,1.6488483497097202,319.0630119975676,325.64232299564503,325.64232299564503,7692.130000000001,101801.20562495998,106042.922526,106042.922526
CHE,25,318.472,60,620.14,3.9473125400444236,2.55,1498.66,2.1,1.8494794010828115,305.0252977421163,307.5993965236196,307.5993965236196,19108.32,93040.43226266671,94617.38874169496,94617.38874169496
ITA,2,261.5988888888889,63,22.2,18.375376626300667,172.89,2370.04,7.5,3.6475764174449212,350.55967042336295,353.37545598227535,353.37545598227535,16480.73,122892.08252733687,124874.21289068101,124874.21289068101
GBR,16,421.4638095238097,42,424.49,28.820469682663205,6.4,5176.12,4.0,5.243502997219057,786.6111067949056,796.1461350106841,796.1461350106841,17701.480000000007,618757.0333331064,633848.6682924505,633848.6682924505
ESP,23,432.8374999999999,48,134.55,3.6623847780863708,9.9,2044.84,6.3,2.038872916463715,470.3898232826861,475.3676319931854,475.3676319931854,20776.199999999997,221266.5858479167,225974.38554680854,225974.38554680854
GBR,21,683.131515151515,33,8.5,5.81319846307321,2.0,4860.64,2.0,2.68647472475609,1172.5047411679582,1190.6841933582798,1190.6841933582798,22543.339999999997,1374767.3680613406,1417728.8483132576,1417728.8483132576
FIN,30,421.98,36,14.95,3.874036670003311,19.95,1943.4,0.85,1.9317834774594123,415.8556503964647,421.75460674255993,421.75460674255993,15191.28,172935.92196666665,177876.9483085714,177876.9483085714
CHN,16,407.9791071428573,56,196.6,43.86686121069523,6.9,6930.0,2.95,6.53361854297186,911.2857743384909,919.532872521847,919.532872521847,22846.83000000001,830441.762511703,845540.7036482793,845540.7036482793
FRA,17,315.6355319148937,47,1484.25,5.3910401028286525,2.5,1708.24,1.25,2.225370367249431,351.3650377369182,355.1636890824366,355.1636890824366,14834.870000000004,123457.38974386598,126141.24604264568,126141.24604264568
NOR,26,480.7395833333334,48,285.6,10.756427099909066,14.63,3453.72,8.5,2.9674337581883914,604.8859913410623,611.2870795609217,611.2870795609217,23075.500000000004,365887.06252065976,373671.8936381206,373671.8936381206
ZAF,31,535.8636666666666,30,597.81,4.770041957135611,39.12,3056.72,8.25,2.4164021402492177,782.6814942937444,796.0616343599816,796.0616343599816,16075.909999999998,612590.3215098887,633714.125699885,633714.125699885
BRA,16,361.7152459016394,61,750.64,1.5720109269417826,39.6,1373.46,4.25,1.287772170627796,292.0258508521516,294.4493434509381,294.4493434509381,22064.63,85279.09756592312,86700.4158586885,86700.4158586885
CHE,20,258.31500000000005,50,215.01,1.2130414644898435,30.7,1001.52,2.08,1.1718723337740127,234.04821622264075,236.42440116520658,236.42440116520658,12915.750000000004,54778.567516999996,55896.49746632653,55896.49746632653
NLD,23,383.1754166666667,48,172.25,9.49586500423672,4.41,2375.42,2.1,2.6438320506774247,413.38445302142947,417.75901350123473,417.75901350123473,18392.420000000002,170886.7059998264,174522.59336152484,174522.59336152484
FIN,22,477.0610526315791,57,45.0,37.6051040671291,6.25,7138.12,5.4,5.888164512453837,960.9922833574552,969.5346049811809,969.5346049811809,27192.48000000001,923506.1686725756,939997.3502560145,939997.3502560145
FRA,13,438.83790697674425,43,384.55,32.133485052180035,39.9,6260.9,1.9,5.623684888319183,934.0076191426648,945.0613485064092,945.0613485064092,18870.030000000002,872370.2326165491,893140.9524407526,893140.9524407526
CAN,14,332.32283582089565,67,134.65,52.793672486114346,12.5,6870.0,1.45,7.133360468418318,836.1914375519768,842.5024058571996,842.5024058571996,22265.63000000001,699216.1202352416,709810.3038751695,709810.3038751695
CAN,23,359.47764705882355,34,289.85,5.002776677696078,7.6,2044.84,5.0,2.3874017216411416,500.58226363998784,508.1102388980996,508.1102388980996,12222.24,250582.6026709343,258176.01487308386,258176.01487308386
GRC,9,316.07,54,258.75,6.94187231280147,125.78,1778.5,6.0,2.409703344629441,340.4722765838978,343.66926950743436,343.66926950743436,17067.78,115921.3711222222,118108.56680377356,118108.56680377356
AUT,12,415.65299999999996,60,452.99,24.252257318435003,8.67,3840.88,4.25,4.354702705769858,540.4791867201425,545.0402733784052,545.0402733784052,24939.179999999997,292117.7512776666,297068.89960440673,297068.89960440673
NLD,13,298.0166666666667,30,40.8,4.451201830552144,12.75,1485.78,0.95,2.01194990213681,317.9664933430704,323.4022117653381,323.4022117653381,8940.500000000002,101102.69088888884,104588.99057471259,104588.99057471259
BRA,7,477.46417910447764,67,569.03,31.401115607659897,18.55,7059.54,1.45,5.2055106662845345,954.8676884324791,962.0743392623665,962.0743392623665,31990.100000000002,911772.3024123859,925587.034267119,925587.034267119
AUT,10,414.5351063829786,47,111.8,20.35317597573873,14.45,5735.24,6.48,4.524930145977685,958.8487755722889,969.2150095463231,969.2150095463231,19483.149999999994,919390.9744164776,939377.7347298793,939377.7347298793
BRA,31,295.7288888888889,27,463.0,7.562193123355302,125.0,1896.03,0.83,2.573930626345316,392.91486616609575,400.3996314004809,400.3996314004809,7984.68,154382.09205432094,160319.86482564098,160319.86482564098
USA,3,501.12127272727287,55,128.03,10.304104189448571,13.45,4037.77,2.95,3.1606214781149227,816.0465645873059,823.5678900775994,823.5678900775994,27561.67000000001,665931.995574744,678264.0695668688,678264.0695668688
CHE,14,445.0111594202897,69,293.85,25.847804104658028,34.55,5405.48,4.12,4.628169623859992,749.244349626963,754.7333926032426,754.7333926032426,30705.76999999999,561367.0954479307,569622.4939104003,569622.4939104003
RUS,1,325.3620000000001,65,3193.92,25.621135592526485,20.8,3193.92,1.9,4.467047868818823,438.65155255694174,442.06523480067403,442.06523480067403,21148.530000000006,192415.18456061542,195421.67181937504,195421.67181937504
TUR,19,303.06615384615395,52,246.7,23.514265121284648,33.2,2786.4,2.16,4.339745261096012,408.27001696724915,412.2532334081872,412.2532334081872,15759.440000000004,166684.4067544379,169952.7284555053,169952.7284555053
NOR,25,592.5583870967744,62,227.44,24.778788624688495,8322.12,8322.12,6.65,4.8128427154897935,1226.4010080643566,1236.4126109801691,1236.4126109801691,36738.62000000001,1504059.4325812699,1528716.144590799,1528716.144590799
GRC,10,510.12404761904753,42,151.5,35.78633786531796,10.14,9341.26,6.48,6.094813694929684,1390.0908977491529,1406.941099606258,1406.941099606258,21425.209999999995,1932352.7040050456,1979483.257761266,1979483.257761266
RUS,4,236.41153846153853,52,215.41,6.322770711870907,77.84,1077.75,3.75,1.8698178410174269,184.79799138710914,186.60094131474128,186.60094131474128,12293.400000000003,34150.29762071006,34819.911299547515,34819.911299547515
IND,31,257.478,30,312.18,0.7880234637646004,39.7,863.04,1.25,0.9737500011866344,214.2047752720124,217.86666061987358,217.86666061987358,7724.340000000001,45883.68574933333,47465.88180965517,47465.88180965517
RUS,2,690.9024444444445,45,272.65,39.38032680967942,8.7,18841.48,1.25,6.407030101624368,2746.626201951247,2777.6625113902014,2777.6625113902014,31090.610000000004,7543955.493245131,7715409.02718252,7715409.02718252
AUS,6,254.73885245901647,61,412.22,2.603317793532117,43.2,1120.93,2.6,1.4980811903651505,241.7732773413722,243.77972898430502,243.77972898430502,15539.070000000005,58454.31763638807,59428.55626366121,59428.55626366121
ESP,9,341.90915492957754,71,57.6,5.880606630014293,102.0,2016.31,1.25,2.2447449986896846,380.4969064994142,383.2051037117124,383.2051037117124,24275.550000000007,144777.89585562394,146846.15151070428,146846.15151070428
FIN,15,450.4680357142856,56,302.78,22.040350888486053,12.6,4808.48,12.6,4.385245888803871,719.5942154447175,726.106513029145,726.106513029145,25226.209999999992,517815.8349014985,527230.668263344,527230.668263344
NLD,1,370.3418421052631,76,444.98,11.20241327218939,23.7,2907.2,1.39,3.004759235851762,471.8470784941332,474.98230951958766,474.98230951958766,28145.979999999996,222639.6654834487,225608.19435656135,225608.19435656135
GBR,6,417.5183333333334,48,142.5,6.202295695161023,4.5,2415.04,4.5,2.460099447273504,517.5236257060049,523.0002187027465,523.0002187027465,20040.88,267830.70316388895,273529.2287631206,273529.2287631206
RUS,10,421.4020454545455,44,201.75,6.372231717025841,59.76,2133.4,2.1,2.4739963824421753,444.3754477741232,449.5129068616982,449.5129068616982,18541.690000000002,197469.5385844525,202061.85343525372,202061.85343525372
SWE,19,521.0163043478262,46,172.15,23.9772474132245,335.4,5639.52,3.75,4.599087949149906,864.4812264799867,874.0337952158212,874.0337952158212,23966.750000000007,747327.7909363422,763935.0751793721,763935.0751793721
NLD,24,454.37923076923073,26,523.34,1.8473564521031482,8.5,1718.4,6.7,1.621172988643835,461.1088169746009,470.2405711286348,470.2405711286348,11813.859999999999,212621.34109171602,221126.19473538466,221126.19473538466
ZAF,4,491.3001612903224,62,310.28,36.53578859138717,5.8,6207.67,5.8,5.691663581634869,813.4446668722325,820.0851416803572,820.0851416803572,30460.60999999999,661692.2260628772,672539.6396048915,672539.6396048915
CAN,25,349.2763888888888,36,99.5,10.555887528210489,15.9,2606.4,3.25,3.2275473567823236,507.54680285638455,514.7464078895148,514.7464078895148,12573.949999999997,257603.75708973766,264963.8644351587,264963.8644351587
MEX,2,397.4404615384616,65,244.08,18.275592861004856,8.3,4345.1,2.1,4.110433679799599,698.2393441340226,703.6731953014277,703.6731953014277,25833.630000000005,487538.18169671006,495155.96578572114,495155.96578572114
PRT,7,1061.8523880597013,67,39.6,17.897841582542743,125.0,15885.49,2.08,4.290134515177636,2695.2892271168607,2715.631321189889,2715.631321189889,71144.10999999999,7264584.0178122055,7374653.472627542,7374653.472627542
NOR,10,474.2891891891892,37,185.06,2.7891006723416005,23.75,1912.06,1.65,1.5888067556062226,435.9005652878435,441.91327091145115,441.91327091145115,17548.7,190009.3028182615,195287.33900765763,195287.33900765763
FIN,20,359.7596000000001,50,311.7,29.5642790574084,31.68,3875.88,2.08,5.13731405960022,554.0092540741896,559.6338577085148,559.6338577085148,17987.980000000003,306926.25359984,313190.05469371425,313190.05469371425
DNK,22,321.1859090909091,44,328.88,16.599937547574754,136.85,2736.99,2.08,3.699001750984653,448.42844381197324,453.6127599017315,453.6127599017315,14132.18,201088.06921962806,205764.5359456659,205764.5359456659
CHN,12,184.94666666666663,42,550.5,0.9614475902068667,39.8,767.37,2.95,1.2467775090062136,185.88922803221462,188.14251306593152,188.14251306593152,7767.759999999998,34554.80509841269,35397.605222764214,35397.605222764214
FRA,27,311.59805555555556,36,508.36,22.686368828882294,11.85,2748.0,2.95,4.617731209368693,442.0875775405407,448.35863654521313,448.35863654521313,11217.53,195441.42621566358,201025.46696468254,201025.46696468254
USA,28,361.45854166666663,48,218.45,3.8766393697894657,14.85,1466.32,8.5,1.778870505815614,283.900862875799,286.9051884759558,286.9051884759558,17350.01,80599.69994162324,82314.58717442374,82314.58717442374
DNK,4,313.3151020408164,49,1177.84,4.58007913938247,5.0,1578.87,4.95,2.0530901949729055,330.5423748815521,333.96777595377404,333.96777595377404,15352.440000000002,109258.26159233654,111534.47537551021,111534.47537551021
CHE,8,331.5925609756098,82,328.45,11.726241414421425,25.68,2608.11,3.75,3.180477540371558,423.0690831606208,425.6726097842342,425.6726097842342,27190.590000000004,178987.44912636824,181197.17072052092,181197.17072052092
DNK,12,472.4896923076924,65,212.6,15.350208933691139,9.15,4400.28,1.65,3.743104688041773,722.3516789443709,727.973177570715,727.973177570715,30711.830000000005,521791.9480737514,529944.9472624038,529944.9472624038
CAN,2,328.2353333333335,60,208.97,11.744188755476388,2.95,2317.0,2.41,2.892421014148148,370.56555423868286,373.6927451592187,373.6927451592187,19694.12000000001,137318.82998822222,139646.26778463277,139646.26778463277
CHN,3,459.7429268292683,41,232.26,8.59626226686216,22.5,2539.56,15.8,2.870029862553935,513.44683927566,519.8253054452232,519.8253054452232,18849.46,263627.6567621654,270218.34818121954,270218.34818121954
RUS,13,424.50160000000005,50,418.92,26.769091622664753,13.16,4415.44,0.83,4.797236356837443,643.3044280132386,649.8356048792775,649.8356048792775,21225.08,413840.5871014401,422286.31336881645,422286.31336881645
TUR,13,354.4682051282052,39,777.56,1.8205897135673297,16.5,1488.0,0.83,1.3797557060885361,333.3461443271904,337.7037952179223,337.7037952179223,13824.260000000004,111119.65193780407,114043.85330458838,114043.85330458838
ZAF,15,357.7198113207549,53,354.48,12.188415880172464,13.05,2605.88,2.08,2.9814905119327393,427.00428888080967,431.0905474290246,431.0905474290246,18959.15000000001,182332.66272260598,185839.06008265607,185839.06008265607
IND,16,360.74919354838715,62,391.0,27.779937521950092,27.5,3506.24,4.16,4.665313525525599,476.7948249756315,480.6870922100693,480.6870922100693,22366.450000000004,227333.30512354308,231060.08061737166,231060.08061737166
CHN,22,257.51595238095234,42,610.8,1.8319320461324429,14.95,1159.47,1.06,1.5229724264117703,294.3486473964047,297.9166400600689,297.9166400600689,10815.669999999998,86641.12622409301,88754.32442468064,88754.32442468064
BRA,4,306.5248437499999,64,368.8,2.8022463009080036,76.71,1264.08,2.5,1.5658319220101478,264.8366625334389,266.9302655679301,266.9302655679301,19617.589999999993,70138.4578218506,71251.7666761657,71251.7666761657
SWE,4,437.48467741935497,62,76.32,43.88675290106711,12.45,7480.06,5.1,6.395862744948805,959.3541493204917,967.1857417078734,967.1857417078734,27124.050000000007,920360.3838184444,935448.2589630091,935448.2589630091
ZAF,28,635.1526470588237,34,483.9,28.473206502567624,16.65,13355.4,2.93,5.493809867891157,2224.06745114244,2257.5139512697656,2257.5139512697656,21595.190000000006,4946476.0272312295,5096369.24017763,5096369.24017763
FRA,30,515.2523076923077,26,213.03,18.589083259007676,25.0,5590.67,5.3,4.401264508399202,1042.9042316763896,1063.5578056252803,1063.5578056252803,13396.56,1087649.2364485206,1131155.2059064615,1131155.2059064615
USA,19,348.9394915254239,59,411.1,-0.22572252480788713,11.89,1096.65,1.45,0.8096604960829532,281.71938446102246,284.1376209565366,284.1376209565366,20587.430000000008,79365.81158109738,80734.18764284045,80734.18764284045
ZAF,21,389.7729999999999,60,150.0,2.3287320186617917,0.85,1742.8,0.85,1.7337858869896956,428.93581582524286,432.5555915259205,432.5555915259205,23386.379999999994,183985.93409766667,187104.33976033897,187104.33976033897
DNK,11,463.06888888888886,45,511.46,9.64945711385706,11.51,3417.12,1.65,3.0231459864733674,655.2754078069337,662.6798847284693,662.6798847284693,20838.1,429385.8600765432,439144.62962373736,439144.62962373736
SWE,26,558.0236363636362,44,847.38,34.90791780016795,48.85,10174.94,2.95,5.920755138184127,1504.935738270289,1522.3344173006458,1522.3344173006458,24553.039999999994,2264831.57632314,2317502.078098097,2317502.078098097
CHN,15,417.538409090909,44,366.77,16.427235781904923,152.64,3160.84,3.75,3.636660576002675,509.6073014495091,515.4989110670979,515.4989110670979,18371.689999999995,259699.6016906509,265739.1273113637,265739.1273113637
NLD,17,308.00948275862066,58,408.17,3.135472838328692,24.75,1527.0,6.25,1.8042444600269176,326.8947046407241,329.74973443412637,329.74973443412637,17864.55,106860.14792214625,108734.88735937688,108734.88735937688
DEU,17,295.53542857142867,35,53.4,1.9121968327801229,37.65,1073.09,12.45,1.3576025996318966,244.60160073466236,248.1726159153183,248.1726159153183,10343.740000000003,59829.94308195917,61589.64729025209,61589.64729025209
TUR,5,396.7017741935486,62,155.64,2.926884787081266,37.6,1987.62,1.65,1.8160724581062664,458.51200334491614,462.25502057944055,462.25502057944055,24595.510000000013,210233.2572113684,213679.70405089902,213679.70405089902
TUR,25,332.7982352941177,51,500.1,0.362777266445931,71.4,1063.84,6.95,1.0960935330323918,282.05165204688313,284.85820527206783,284.85820527206783,16972.710000000003,79553.13442237602,81144.19711082354,81144.19711082354
ESP,19,494.7693333333336,45,2062.44,5.79397503363565,15.0,2786.4,4.95,2.4483703259641016,617.0875077955584,624.0604693253255,624.0604693253255,22264.62000000001,380796.9922773333,389451.46937454544,389451.46937454544
CHE,28,395.85999999999996,48,150.88,12.237964427326146,11.17,2843.29,10.95,3.394555843737264,506.3400588208153,511.6983038986605,511.6983038986605,19001.28,256380.25516666667,261835.15421276595,261835.15421276595
USA,8,410.76051282051276,78,310.57,15.5372360101451,12.75,4379.76,1.65,3.7353164302168214,689.9907177132937,694.456723674612,694.456723674612,32039.319999999996,476087.19053050625,482270.1410568765,482270.1410568765
GBR,18,434.87325581395356,43,2271.62,4.687665662404817,10.7,2856.14,1.65,2.320235578793146,658.1965154442008,665.9860944591537,665.9860944591537,18699.550000000003,433222.6529428881,443537.47801295685,443537.47801295685
IND,9,327.0321739130434,69,213.3,2.5376672714532233,32.53,1726.6,1.7,1.5596336746988881,349.5096728767382,352.0702175321647,352.0702175321647,22565.219999999994,122157.01143440453,123953.43807314578,123953.43807314578
ESP,1,439.05029850746274,67,17.85,38.42100993856286,14.5,5727.0,2.1,5.79855697030678,729.9640709252078,735.4733118820958,735.4733118820958,29416.370000000003,532847.5448417019,540920.9924908186,540920.9924908186
ZAF,19,648.3220512820511,39,218.05,3.4493584977568714,13.5,3648.6,2.1,2.0911866545718327,875.9447111377241,887.3954548036672,887.3954548036672,25284.559999999994,767279.136970151,787470.6932062075,787470.6932062075
SWE,23,378.3004166666667,48,128.7,19.36720306789608,14.4,3211.7,3.6,3.9532316698296945,496.90121160195713,502.15957191704285,502.15957191704285,18158.420000000002,246910.814091493,252164.23566790772,252164.23566790772
FIN,26,434.1110344827586,58,188.86,41.72970238543495,7.0,8895.76,1.45,6.355647125495777,1187.3045924984435,1197.6742618057272,1197.6742618057272,25178.44,1409692.1953678953,1434423.6373918934,1434423.6373918934
TUR,2,378.28232142857144,56,303.97,6.252063571007918,8.7,2022.6,1.67,2.0949990653522472,356.34373997784314,359.56863593625405,359.56863593625405,21183.81,126980.86102139667,129289.60394905842,129289.60394905842
PRT,18,909.9875409836063,61,405.0,30.42126375184108,30.25,20277.92,4.25,5.373953065318258,2923.4810561746394,2947.742725755113,2947.742725755113,55509.23999999998,8546741.485811984,8689187.177242184,8689187.177242184
ITA,30,225.00923076923073,26,54.3,1.8387119274742076,13.61,897.8,3.3,1.4151685236024578,212.88643015834083,217.10241231129748,217.10241231129748,5850.239999999999,45320.63214556213,47133.45743138462,47133.45743138462
SWE,2,319.78537037037046,54,160.6,6.3271613013574814,7.95,1983.46,3.75,2.2106562908177914,365.2858171132874,368.7158061394033,368.7158061394033,17268.410000000003,133433.72818412207,135951.34569703002,135951.34569703002
CHN,7,617.0450000000002,48,1033.52,40.110351097692266,14.9,12341.21,8.5,6.38172515247373,1738.348639149619,1756.7443751318647,1756.7443751318647,29618.160000000007,3021855.991233332,3086150.7995574456,3086150.7995574456
PRT,8,953.5408955223882,67,328.01,59.95214892624423,38.65,38970.0,2.9,7.811888592374123,4717.433556270407,4753.037333490101,4753.037333490101,63887.240000000005,2.225417935782606E7,2.2591363893550698E7,2.2591363893550698E7
BRA,30,326.08525000000003,40,197.25,12.738636791473558,95.25,2327.0,0.85,3.1880137076573383,401.7744734797589,406.8928259822644,406.8928259822644,13043.410000000002,161422.72753993748,165561.77183583332,165561.77183583332
AUS,5,450.9565079365079,63,277.45,53.72041943803267,14.85,10999.52,4.35,7.331840145729682,1364.3769251050946,1375.3359519605926,1375.3359519605926,28410.259999999995,1861524.3937592332,1891548.9807553499,1891548.9807553499
MEX,7,407.24661971830983,71,569.03,8.385010389136953,11.2,2970.0,4.95,2.8873825254955583,564.5144687125007,568.5324159923732,568.5324159923732,28914.51,318676.5853857569,323229.1080341249,323229.1080341249
NLD,8,345.44449275362325,69,326.4,24.397566137938366,8.32,3782.52,3.18,4.480991900542958,527.9287968171473,531.7964587562566,531.7964587562566,23835.670000000006,278708.81450880074,282807.4735456949,282807.4735456949
FIN,10,454.0014893617022,47,151.5,30.60272630578882,36.05,5735.24,2.1,5.367267823295085,838.7216378005297,847.7891622715667,847.7891622715667,21338.070000000003,703453.985714803,718746.4636651248,718746.4636651248
DEU,16,261.49325581395357,43,271.05,2.1911141710764603,96.15,1026.27,2.95,1.4598545217513548,232.24572645049022,234.99429225815075,234.99429225815075,11244.210000000003,53938.07745451594,55222.31739390917,55222.31739390917
CHN,17,370.9283720930233,43,347.01,16.110186680488603,29.88,3449.3,0.77,3.756888219476331,580.8595179756732,587.7338343928687,587.7338343928687,15949.920000000002,337397.7796229314,345431.06009014405,345431.06009014405
GBR,17,380.0208571428572,35,919.04,-0.7176568019985985,16.85,936.34,10.82,0.6159294156128382,276.2708010668563,280.3041647963599,280.3041647963599,13300.730000000001,76325.55552212246,78570.42480218489,78570.42480218489
SWE,20,295.5651219512195,41,221.4,-0.4479020261865805,10.2,860.7,0.95,0.6131196120455673,238.57544551062855,241.53922927882704,241.53922927882704,12118.17,56918.2432005949,58341.19928060977,58341.19928060977
DNK,16,494.01938775510223,49,163.8,14.050716681209433,18.55,4873.81,2.1,3.740056774423497,887.1708227094556,896.3645482898504,896.3645482898504,24206.950000000008,787072.0686669722,803469.4034308675,803469.4034308675
AUS,20,441.30848484848474,33,631.96,15.946047880712236,36.6,3875.88,4.25,3.8221513968384255,688.4228194548676,699.0966779848891,699.0966779848891,14563.179999999997,473925.97834618925,488736.1651695077,488736.1651695077
NOR,22,293.16775510204076,49,615.6,4.6721949656758675,177.6,1541.16,4.65,1.8140992104478562,294.2947336708373,297.3445014854075,297.3445014854075,14365.219999999998,86609.39026638903,88413.75256360548,88413.75256360548
CHN,24,257.0559375,32,165.0,-0.33471538586982064,58.1,708.06,3.25,0.7342777709241359,201.06653424394395,204.28380307575227,204.28380307575227,8225.79,40427.75119287108,41731.87219909273,41731.87219909273
CHE,26,292.10307692307697,52,174.6,5.107962245799051,3.95,1292.96,1.45,1.7366818388407539,230.77681016463353,233.02834455666007,233.02834455666007,15189.360000000002,53257.93610976331,54302.20936681749,54302.20936681749
IND,1,269.0783870967743,62,350.4,4.807944920107504,9.49,1395.09,0.55,1.832450537520264,255.60905740296215,257.69569657528524,257.69569657528524,16682.860000000008,65335.9902264308,66407.07203342147,66407.07203342147
FIN,7,488.3550000000001,72,618.07,45.13591698536001,11.2,8345.2,4.35,6.376111024267439,1025.170271534875,1032.3645371424263,1032.3645371424263,35161.560000000005,1050974.085638889,1065776.5375492962,1065776.5375492962
GBR,8,902.2413793103445,58,205.64,10.908210882403454,6.9,10363.82,3.9,3.2250330488150376,1871.8447027395084,1888.193001806687,1888.193001806687,52329.999999999985,3503802.591173959,3565272.812071748,3565272.812071748
BRA,23,258.86685185185183,54,344.88,-0.5500898673265295,9.95,792.62,2.95,0.5729488218315016,214.4700566929261,216.48390422388306,216.48390422388306,13978.809999999998,45997.40521786694,46865.28078801537,46865.28078801537
DNK,25,334.0142105263157,38,585.0,1.1910872810565403,16.5,1204.36,12.54,1.1994217357675327,296.452583779666,300.4319911496055,300.4319911496055,12692.539999999997,87884.13442963989,90259.38130611664,90259.38130611664
GBR,5,616.7206122448982,49,179.64,33.67787775674995,9.9,10999.52,1.65,5.673881322139282,1595.556331096996,1612.091035215609,1612.091035215609,30219.310000000012,2545800.0057037068,2598837.505822534,2598837.505822534
GBR,9,439.7155882352941,34,945.55,3.7639381196734565,7.17,2500.0,2.95,2.153472666622954,600.3074080404,609.3350936841714,609.3350936841714,14950.33,360368.98414818326,371289.2563950979,371289.2563950979
ZAF,17,268.35412698412694,63,277.2,11.314949383083132,36.14,1853.52,1.25,3.0849444344486647,305.9082039334049,308.3653374135575,308.3653374135575,16906.309999999998,93579.82923376164,95089.18131817716,95089.18131817716
AUS,28,320.2665909090909,44,166.8,3.2142612929838696,3.73,1371.6,3.73,1.7365600743533123,300.02834887225987,303.49699993109914,303.49699993109914,14091.73,90017.01012701447,92110.42896717759,92110.42896717759
AUT,26,557.71320754717,53,102.0,40.5759192975026,19.32,10303.95,2.95,6.280571395927397,1406.0608963794732,1419.5163311532092,1419.5163311532092,29558.800000000007,1977007.2443274474,2015026.6144106674,2015026.6144106674
TUR,31,174.85541666666663,24,838.8,1.8837075000715506,10.2,863.04,0.65,1.821936372825184,268.0679759560245,273.83353826381403,273.83353826381403,4196.529999999999,71860.43973315971,74984.80667807971,74984.80667807971
CHN,9,411.20937499999997,48,258.75,18.743197419656724,224.69,3794.4,7.9,4.070466711820633,600.4942306113575,606.8488438784591,606.8488438784591,19738.05,360593.32099752617,368265.51931662246,368265.51931662246
MEX,23,365.92897435897436,39,437.71,5.0898637346543385,19.8,1972.7,2.73,2.2997090571423437,452.5408018538636,458.45661897624615,458.45661897624615,14271.23,204793.17734253785,210182.47148313094,210182.47148313094
NLD,27,339.24186046511636,43,152.25,8.400004121716412,17.0,1810.51,10.7,2.5841057372223233,327.52562069324006,331.40179846377976,331.40179846377976,14587.400000000003,107273.03221049217,109827.1520250277,109827.1520250277
