"alert_id","src_sys","src_id","cust_id","acct_id","start_ts","end_ts","priority","susptype1","susptype2","susptype3","alert_score","peer_group","disposition","desc_1","desc_2","desc_3","creater_id","create_ts","review_state","review_ts","review_oper","status","closed_ts","disposition_oper","fp_tp_tag"
1159,"1",1159,13767,2030,"2018-03-02T16:25:03Z",,"medium","CR-T","1",,71.2878764723428,,"Escalated",,,,"Prime","2018-03-02T16:25:03Z",,,,"Closed",,,"TP"
1160,"1",1160,13767,2030,"2019-03-07T17:00:03Z",,"medium","CR-H","3",,64.4323708373122,,"Escalated",,,,"Prime","2019-03-07T17:00:03Z",,,,"Closed",,,"TP"
1161,"1",1161,13767,2030,"2019-02-08T18:59:03Z",,"medium","CR-S","2",,95.3753121430054,,"Escalated",,,,"Prime","2019-02-08T18:59:03Z",,,,"Closed",,,"TP"
1162,"1",1162,13767,2030,"2018-12-19T12:33:03Z",,"medium","CR-H","4",,85.1996371522546,,"Escalated",,,,"Prime","2018-12-19T12:33:03Z",,,,"Closed",,,"TP"
1163,"1",1163,13767,2030,"2018-12-19T12:32:03Z",,"high","CR-T","4",,93.3303464669734,,"Escalated",,,,"Prime","2018-12-19T12:32:03Z",,,,"Closed",,,"TP"
1164,"1",1164,13767,2030,"2018-12-19T10:54:03Z",,"high","CR-H","4",,65.8704960835166,,"Escalated",,,,"Prime","2018-12-19T10:54:03Z",,,,"Closed",,,"TP"
1165,"1",1165,13767,2030,"2018-12-18T16:53:03Z",,"medium","CR-T","3",,54.3452595709823,,"SAR",,,,"Prime","2018-12-18T16:53:03Z",,,,"Closed",,,"TP"
1166,"1",1166,13767,2030,"2018-12-12T12:34:03Z",,"low","CR-S","4",,67.3007837962359,,"SAR",,,,"Prime","2018-12-12T12:34:03Z",,,,"Closed",,,"TP"
1167,"1",1167,13767,2030,"2018-11-21T11:24:03Z",,"medium","CR-T","4",,74.5585562544875,,"Escalated",,,,"Prime","2018-11-21T11:24:03Z",,,,"Closed",,,"TP"
1168,"1",1168,13767,2030,"2018-11-06T14:59:03Z",,"high","CR-C","4",,57.3969666613266,,"SAR",,,,"Prime","2018-11-06T14:59:03Z",,,,"Closed",,,"TP"
1169,"1",1169,13767,2030,"2018-11-02T18:23:03Z",,"low","CR-C","4",,97.7159289293922,,"SAR",,,,"Prime","2018-11-02T18:23:03Z",,,,"Closed",,,"TP"
1170,"1",1170,13767,2030,"2018-09-26T15:52:03Z",,"low","CR-H","1",,57.193903811276,,"Escalated",,,,"Prime","2018-09-26T15:52:03Z",,,,"Closed",,,"TP"
1171,"1",1171,13767,2030,"2018-09-24T15:08:03Z",,"low","CR-T","2",,62.9316007834859,,"Escalated",,,,"Prime","2018-09-24T15:08:03Z",,,,"Closed",,,"TP"
1172,"1",1172,13767,2030,"2018-08-18T15:11:03Z",,"high","CR-H","4",,56.6122976946645,,"Escalated",,,,"Prime","2018-08-18T15:11:03Z",,,,"Closed",,,"TP"
1173,"1",1173,13767,2030,"2018-08-16T16:29:03Z",,"medium","CR-S","3",,71.3003195472993,,"SAR",,,,"Prime","2018-08-16T16:29:03Z",,,,"Closed",,,"TP"
1174,"1",1174,13767,2030,"2018-08-16T11:39:03Z",,"high","CR-S","2",,64.909057400655,,"Escalated",,,,"Prime","2018-08-16T11:39:03Z",,,,"Closed",,,"TP"
1175,"1",1175,13767,2030,"2018-08-16T11:39:03Z",,"high","CR-T","2",,96.548172540497,,"Escalated",,,,"Prime","2018-08-16T11:39:03Z",,,,"Closed",,,"TP"
1176,"1",1176,13767,2030,"2018-08-08T10:41:03Z",,"high","CR-C","4",,65.5699002556503,,"SAR",,,,"Prime","2018-08-08T10:41:03Z",,,,"Closed",,,"TP"
1177,"1",1177,13767,2030,"2018-07-26T15:17:03Z",,"medium","CR-C","2",,79.1445418726653,,"Escalated",,,,"Prime","2018-07-26T15:17:03Z",,,,"Closed",,,"TP"
1178,"1",1178,13767,2030,"2018-07-26T15:16:03Z",,"low","CR-S","4",,90.681606286671,,"SAR",,,,"Prime","2018-07-26T15:16:03Z",,,,"Closed",,,"TP"
1179,"1",1179,13767,2030,"2018-07-03T10:38:03Z",,"high","CR-H","1",,72.3260404658504,,"Escalated",,,,"Prime","2018-07-03T10:38:03Z",,,,"Closed",,,"TP"
1180,"1",1180,13767,2030,"2018-05-23T11:01:03Z",,"low","CR-H","3",,51.2954183039255,,"Escalated",,,,"Prime","2018-05-23T11:01:03Z",,,,"Closed",,,"TP"
1181,"1",1181,13767,2030,"2018-05-18T16:42:03Z",,"medium","CR-C","2",,86.5379036986269,,"SAR",,,,"Prime","2018-05-18T16:42:03Z",,,,"Closed",,,"TP"
1182,"1",1182,13767,2030,"2018-04-10T17:16:03Z",,"high","CR-T","1",,62.2612515231594,,"Escalated",,,,"Prime","2018-04-10T17:16:03Z",,,,"Closed",,,"TP"
1183,"1",1183,13767,2030,"2018-03-14T17:43:03Z",,"high","CR-C","1",,55.4220363497734,,"Escalated",,,,"Prime","2018-03-14T17:43:03Z",,,,"Closed",,,"TP"
1184,"1",1184,13767,2030,"2018-03-10T13:21:03Z",,"high","CR-S","3",,84.1010440839455,,"Escalated",,,,"Prime","2018-03-10T13:21:03Z",,,,"Closed",,,"TP"
1185,"1",1185,13767,2030,"2018-03-05T15:29:03Z",,"low","CR-T","1",,75.2065248903818,,"SAR",,,,"Prime","2018-03-05T15:29:03Z",,,,"Closed",,,"TP"
1186,"1",1186,13767,2030,"2018-03-02T17:40:03Z",,"high","CR-C","1",,59.9514136672951,,"SAR",,,,"Prime","2018-03-02T17:40:03Z",,,,"Closed",,,"TP"
1187,"1",1187,16751,4160,"2019-02-07T12:48:03Z",,"medium","CR-H","4",,80.4942131857388,,"Escalated",,,,"Prime","2019-02-07T12:48:03Z",,,,"Closed",,,"TP"
1188,"1",1188,12451,1086,"2019-02-27T10:40:03Z",,"high","CR-C","1",,68.1289089843631,,"SAR",,,,"Prime","2019-02-27T10:40:03Z",,,,"Closed",,,"TP"
1189,"1",1189,17706,4829,"2019-01-15T12:32:03Z",,"low","CR-S","1",,85.2343651582487,,"SAR",,,,"Prime","2019-01-15T12:32:03Z",,,,"Closed",,,"TP"
1190,"1",1190,17706,4829,"2018-11-29T14:31:03Z",,"medium","CR-S","3",,61.7330687004142,,"SAR",,,,"Prime","2018-11-29T14:31:03Z",,,,"Closed",,,"TP"
1191,"1",1191,17706,4829,"2018-11-22T11:54:03Z",,"low","CR-T","2",,80.5831921636127,,"SAR",,,,"Prime","2018-11-22T11:54:03Z",,,,"Closed",,,"TP"
1192,"1",1192,17706,4829,"2018-10-09T14:33:03Z",,"high","CR-H","1",,74.7379373526201,,"Escalated",,,,"Prime","2018-10-09T14:33:03Z",,,,"Closed",,,"TP"
1193,"1",1193,17706,4829,"2019-03-05T15:34:03Z",,"high","CR-T","1",,94.4664446869865,,"Escalated",,,,"Prime","2019-03-05T15:34:03Z",,,,"Closed",,,"TP"
1194,"1",1194,17706,4829,"2019-01-24T14:31:03Z",,"high","CR-T","3",,57.6124018640257,,"SAR",,,,"Prime","2019-01-24T14:31:03Z",,,,"Closed",,,"TP"
1195,"1",1195,17706,4829,"2019-01-24T14:31:03Z",,"high","CR-H","3",,52.5673560216092,,"SAR",,,,"Prime","2019-01-24T14:31:03Z",,,,"Closed",,,"TP"
1196,"1",1196,17706,4829,"2019-01-08T13:29:03Z",,"low","CR-C","1",,65.7956937327981,,"Escalated",,,,"Prime","2019-01-08T13:29:03Z",,,,"Closed",,,"TP"
1197,"1",1197,17706,4829,"2019-01-08T13:26:03Z",,"high","CR-C","2",,57.0297024562024,,"Escalated",,,,"Prime","2019-01-08T13:26:03Z",,,,"Closed",,,"TP"
1198,"1",1198,17706,4829,"2018-11-29T14:23:03Z",,"high","CR-H","3",,53.41824835632,,"Escalated",,,,"Prime","2018-11-29T14:23:03Z",,,,"Closed",,,"TP"
1199,"1",1199,17706,4829,"2018-11-20T15:41:03Z",,"high","CR-H","3",,88.2908209343441,,"SAR",,,,"Prime","2018-11-20T15:41:03Z",,,,"Closed",,,"TP"
1200,"1",1200,17706,4829,"2018-11-15T14:31:03Z",,"low","CR-T","4",,82.2267085430212,,"Escalated",,,,"Prime","2018-11-15T14:31:03Z",,,,"Closed",,,"TP"
1201,"1",1201,17706,4829,"2018-10-12T14:41:03Z",,"high","CR-T","2",,54.3494563084096,,"SAR",,,,"Prime","2018-10-12T14:41:03Z",,,,"Closed",,,"TP"
1202,"1",1202,17706,4829,"2018-09-29T12:33:03Z",,"high","CR-S","4",,88.4551814291626,,"SAR",,,,"Prime","2018-09-29T12:33:03Z",,,,"Closed",,,"TP"
1203,"1",1203,17706,4829,"2018-09-29T12:32:03Z",,"medium","CR-S","2",,59.5749047468416,,"SAR",,,,"Prime","2018-09-29T12:32:03Z",,,,"Closed",,,"TP"
1204,"1",1204,17706,4829,"2018-09-28T13:15:03Z",,"medium","CR-S","3",,52.1784517215565,,"SAR",,,,"Prime","2018-09-28T13:15:03Z",,,,"Closed",,,"TP"
1205,"1",1205,17706,4829,"2018-05-24T11:30:03Z",,"low","CR-C","2",,91.8378363596275,,"SAR",,,,"Prime","2018-05-24T11:30:03Z",,,,"Closed",,,"TP"
1206,"1",1206,17706,4829,"2018-03-08T13:04:03Z",,"low","CR-C","2",,61.1836015828885,,"SAR",,,,"Prime","2018-03-08T13:04:03Z",,,,"Closed",,,"TP"
1207,"1",1207,17706,4829,"2018-03-08T13:02:03Z",,"medium","CR-T","4",,57.9437930835411,,"Escalated",,,,"Prime","2018-03-08T13:02:03Z",,,,"Closed",,,"TP"
1208,"1",1208,17706,4829,"2018-03-08T13:02:03Z",,"medium","CR-T","3",,71.4837720617652,,"Escalated",,,,"Prime","2018-03-08T13:02:03Z",,,,"Closed",,,"TP"
1209,"1",1209,17846,4923,"2018-12-14T16:20:03Z",,"high","CR-T","4",,59.6941743511707,,"Escalated",,,,"Prime","2018-12-14T16:20:03Z",,,,"Closed",,,"TP"
1210,"1",1210,12398,1041,"2019-01-23T11:27:03Z",,"high","CR-H","4",,71.086194482632,,"Escalated",,,,"Prime","2019-01-23T11:27:03Z",,,,"Closed",,,"TP"
1211,"1",1211,12931,1452,"2019-02-09T19:01:03Z",,"high","CR-S","1",,54.3144111637957,,"Escalated",,,,"Prime","2019-02-09T19:01:03Z",,,,"Closed",,,"TP"
1212,"1",1212,12931,1452,"2019-02-07T16:36:03Z",,"medium","CR-C","2",,72.1203195629641,,"SAR",,,,"Prime","2019-02-07T16:36:03Z",,,,"Closed",,,"TP"
1213,"1",1213,12931,1452,"2018-11-29T18:02:03Z",,"low","CR-S","4",,81.7468974855728,,"SAR",,,,"Prime","2018-11-29T18:02:03Z",,,,"Closed",,,"TP"
1214,"1",1214,12931,1452,"2018-11-29T14:10:03Z",,"medium","CR-H","4",,95.8080579177476,,"Escalated",,,,"Prime","2018-11-29T14:10:03Z",,,,"Closed",,,"TP"
1215,"1",1215,12931,1452,"2018-05-11T17:33:03Z",,"medium","CR-C","1",,96.5628654463217,,"SAR",,,,"Prime","2018-05-11T17:33:03Z",,,,"Closed",,,"TP"
1216,"1",1216,12931,1452,"2019-02-16T14:39:03Z",,"low","CR-S","2",,88.5806819074787,,"SAR",,,,"Prime","2019-02-16T14:39:03Z",,,,"Closed",,,"TP"
1217,"1",1217,12931,1452,"2019-02-15T14:39:03Z",,"high","CR-H","3",,90.0832357932813,,"Escalated",,,,"Prime","2019-02-15T14:39:03Z",,,,"Closed",,,"TP"
1218,"1",1218,12931,1452,"2019-02-07T15:56:03Z",,"high","CR-S","2",,96.6257670661435,,"Escalated",,,,"Prime","2019-02-07T15:56:03Z",,,,"Closed",,,"TP"
1219,"1",1219,12931,1452,"2019-01-01T14:53:03Z",,"high","CR-H","2",,79.1904315003194,,"SAR",,,,"Prime","2019-01-01T14:53:03Z",,,,"Closed",,,"TP"
1220,"1",1220,12931,1452,"2018-11-28T12:54:03Z",,"high","CR-H","4",,58.2108377362602,,"Escalated",,,,"Prime","2018-11-28T12:54:03Z",,,,"Closed",,,"TP"
1221,"1",1221,12931,1452,"2018-11-02T19:07:03Z",,"low","CR-S","2",,89.3141104374081,,"SAR",,,,"Prime","2018-11-02T19:07:03Z",,,,"Closed",,,"TP"
1222,"1",1222,12931,1452,"2018-11-02T19:06:03Z",,"high","CR-C","3",,61.5703747491352,,"SAR",,,,"Prime","2018-11-02T19:06:03Z",,,,"Closed",,,"TP"
1223,"1",1223,12931,1452,"2018-08-18T11:04:03Z",,"high","CR-S","2",,56.5842544543557,,"Escalated",,,,"Prime","2018-08-18T11:04:03Z",,,,"Closed",,,"TP"
1224,"1",1224,12931,1452,"2018-08-18T11:02:03Z",,"medium","CR-H","1",,69.462323084008,,"SAR",,,,"Prime","2018-08-18T11:02:03Z",,,,"Closed",,,"TP"
1225,"1",1225,12931,1452,"2018-07-13T13:39:03Z",,"low","CR-H","2",,73.1305060791783,,"Escalated",,,,"Prime","2018-07-13T13:39:03Z",,,,"Closed",,,"TP"
1226,"1",1226,12931,1452,"2018-06-13T11:26:03Z",,"high","CR-T","1",,90.5684002209455,,"SAR",,,,"Prime","2018-06-13T11:26:03Z",,,,"Closed",,,"TP"
1227,"1",1227,12931,1452,"2018-05-16T12:41:03Z",,"high","CR-H","2",,66.9097661855631,,"Escalated",,,,"Prime","2018-05-16T12:41:03Z",,,,"Closed",,,"TP"
1228,"1",1228,12931,1452,"2018-03-17T11:45:03Z",,"medium","CR-H","4",,58.0027543590404,,"SAR",,,,"Prime","2018-03-17T11:45:03Z",,,,"Closed",,,"TP"
1229,"1",1229,18139,5132,"2019-02-20T18:18:03Z",,"medium","CR-H","3",,76.457697537262,,"SAR",,,,"Prime","2019-02-20T18:18:03Z",,,,"Closed",,,"TP"
1230,"1",1230,18139,5132,"2019-02-20T18:02:03Z",,"medium","CR-C","1",,79.5133501524106,,"Escalated",,,,"Prime","2019-02-20T18:02:03Z",,,,"Closed",,,"TP"
1231,"1",1231,18139,5132,"2019-02-20T12:44:03Z",,"high","CR-C","4",,97.3534438759089,,"SAR",,,,"Prime","2019-02-20T12:44:03Z",,,,"Closed",,,"TP"
1232,"1",1232,18139,5132,"2019-02-20T11:17:03Z",,"high","CR-C","3",,64.0112018794753,,"Escalated",,,,"Prime","2019-02-20T11:17:03Z",,,,"Closed",,,"TP"
1233,"1",1233,18139,5132,"2019-02-19T18:20:03Z",,"low","CR-H","3",,78.2257329090498,,"SAR",,,,"Prime","2019-02-19T18:20:03Z",,,,"Closed",,,"TP"
1234,"1",1234,18139,5132,"2019-02-19T17:53:03Z",,"low","CR-T","1",,77.5830024853349,,"SAR",,,,"Prime","2019-02-19T17:53:03Z",,,,"Closed",,,"TP"
1235,"1",1235,18139,5132,"2019-02-19T16:47:03Z",,"low","CR-C","1",,75.1215909607709,,"SAR",,,,"Prime","2019-02-19T16:47:03Z",,,,"Closed",,,"TP"
1236,"1",1236,18139,5132,"2019-02-19T16:06:03Z",,"medium","CR-S","4",,61.9374634115957,,"Escalated",,,,"Prime","2019-02-19T16:06:03Z",,,,"Closed",,,"TP"
1237,"1",1237,12405,1046,"2018-10-12T09:52:03Z",,"medium","CR-S","1",,94.2677520215511,,"SAR",,,,"Prime","2018-10-12T09:52:03Z",,,,"Closed",,,"TP"
1238,"1",1238,17949,5001,"2019-03-02T13:42:03Z",,"low","CR-C","3",,91.501929925289,,"SAR",,,,"Prime","2019-03-02T13:42:03Z",,,,"Closed",,,"TP"
1239,"1",1239,17949,5001,"2019-01-22T13:03:03Z",,"high","CR-H","4",,61.4827337674797,,"Escalated",,,,"Prime","2019-01-22T13:03:03Z",,,,"Closed",,,"TP"
1240,"1",1240,17949,5001,"2018-11-20T18:10:03Z",,"medium","CR-T","2",,53.1808984931558,,"SAR",,,,"Prime","2018-11-20T18:10:03Z",,,,"Closed",,,"TP"
1241,"1",1241,17949,5001,"2018-11-15T16:06:03Z",,"low","CR-T","2",,55.127884214744,,"SAR",,,,"Prime","2018-11-15T16:06:03Z",,,,"Closed",,,"TP"
1242,"1",1242,17949,5001,"2018-11-15T15:51:03Z",,"medium","CR-S","2",,85.8235119376332,,"Escalated",,,,"Prime","2018-11-15T15:51:03Z",,,,"Closed",,,"TP"
1243,"1",1243,17949,5001,"2018-09-28T13:44:03Z",,"high","CR-C","3",,96.7012008302845,,"SAR",,,,"Prime","2018-09-28T13:44:03Z",,,,"Closed",,,"TP"
1244,"1",1244,17949,5001,"2019-03-02T13:43:03Z",,"low","CR-T","3",,96.2934596347623,,"SAR",,,,"Prime","2019-03-02T13:43:03Z",,,,"Closed",,,"TP"
1245,"1",1245,17949,5001,"2019-03-02T13:39:03Z",,"high","CR-T","3",,88.3558031753637,,"SAR",,,,"Prime","2019-03-02T13:39:03Z",,,,"Closed",,,"TP"
1246,"1",1246,17949,5001,"2019-03-02T13:38:03Z",,"medium","CR-T","3",,90.8232385059819,,"SAR",,,,"Prime","2019-03-02T13:38:03Z",,,,"Closed",,,"TP"
1247,"1",1247,17949,5001,"2019-02-20T10:44:03Z",,"high","CR-H","1",,70.5885949661024,,"SAR",,,,"Prime","2019-02-20T10:44:03Z",,,,"Closed",,,"TP"
1248,"1",1248,17949,5001,"2019-01-26T13:32:03Z",,"high","CR-T","3",,85.9160794643685,,"SAR",,,,"Prime","2019-01-26T13:32:03Z",,,,"Closed",,,"TP"
1249,"1",1249,17949,5001,"2019-01-12T13:19:03Z",,"high","CR-C","3",,72.8907265816815,,"Escalated",,,,"Prime","2019-01-12T13:19:03Z",,,,"Closed",,,"TP"
1250,"1",1250,17949,5001,"2018-12-29T12:58:03Z",,"medium","CR-T","2",,98.7929826253094,,"Escalated",,,,"Prime","2018-12-29T12:58:03Z",,,,"Closed",,,"TP"
1251,"1",1251,17949,5001,"2018-12-29T12:57:03Z",,"low","CR-H","1",,95.7257574773394,,"Escalated",,,,"Prime","2018-12-29T12:57:03Z",,,,"Closed",,,"TP"
1252,"1",1252,17949,5001,"2018-12-29T12:56:03Z",,"medium","CR-T","4",,83.3618060918525,,"SAR",,,,"Prime","2018-12-29T12:56:03Z",,,,"Closed",,,"TP"
1253,"1",1253,17949,5001,"2018-12-01T11:05:03Z",,"low","CR-C","2",,58.4699584404007,,"SAR",,,,"Prime","2018-12-01T11:05:03Z",,,,"Closed",,,"TP"
1254,"1",1254,17949,5001,"2018-11-30T12:56:03Z",,"medium","CR-T","2",,93.4464535908774,,"Escalated",,,,"Prime","2018-11-30T12:56:03Z",,,,"Closed",,,"TP"
1255,"1",1255,17949,5001,"2018-11-29T11:46:03Z",,"medium","CR-H","3",,95.0132811907679,,"Escalated",,,,"Prime","2018-11-29T11:46:03Z",,,,"Closed",,,"TP"
1256,"1",1256,17949,5001,"2018-11-24T12:24:03Z",,"high","CR-S","3",,77.6912650442682,,"Escalated",,,,"Prime","2018-11-24T12:24:03Z",,,,"Closed",,,"TP"
1257,"1",1257,17949,5001,"2018-11-15T16:05:03Z",,"medium","CR-C","1",,83.1966858007945,,"SAR",,,,"Prime","2018-11-15T16:05:03Z",,,,"Closed",,,"TP"
1258,"1",1258,17949,5001,"2018-10-26T15:45:03Z",,"low","CR-T","4",,86.9126888806932,,"Escalated",,,,"Prime","2018-10-26T15:45:03Z",,,,"Closed",,,"TP"
1259,"1",1259,17949,5001,"2018-10-26T15:33:03Z",,"low","CR-H","4",,54.8778802389279,,"SAR",,,,"Prime","2018-10-26T15:33:03Z",,,,"Closed",,,"TP"
1260,"1",1260,17949,5001,"2018-10-19T19:21:03Z",,"low","CR-T","1",,67.4417768139392,,"Escalated",,,,"Prime","2018-10-19T19:21:03Z",,,,"Closed",,,"TP"
1261,"1",1261,17949,5001,"2018-10-10T13:43:03Z",,"medium","CR-T","1",,65.2274366118945,,"SAR",,,,"Prime","2018-10-10T13:43:03Z",,,,"Closed",,,"TP"
1262,"1",1262,17949,5001,"2018-09-28T16:40:03Z",,"high","CR-T","2",,88.1817056331784,,"Escalated",,,,"Prime","2018-09-28T16:40:03Z",,,,"Closed",,,"TP"
1263,"1",1263,17949,5001,"2018-09-28T13:50:03Z",,"medium","CR-T","3",,50.4922317923047,,"Escalated",,,,"Prime","2018-09-28T13:50:03Z",,,,"Closed",,,"TP"
1264,"1",1264,17949,5001,"2018-09-28T12:22:03Z",,"high","CR-S","1",,82.607655657921,,"Escalated",,,,"Prime","2018-09-28T12:22:03Z",,,,"Closed",,,"TP"
1265,"1",1265,17949,5001,"2018-09-28T12:02:03Z",,"high","CR-T","3",,84.1584041831084,,"SAR",,,,"Prime","2018-09-28T12:02:03Z",,,,"Closed",,,"TP"
1266,"1",1266,17949,5001,"2018-09-28T12:01:03Z",,"low","CR-S","1",,97.9000289691612,,"SAR",,,,"Prime","2018-09-28T12:01:03Z",,,,"Closed",,,"TP"
1267,"1",1267,17949,5001,"2018-09-28T11:44:03Z",,"medium","CR-T","2",,60.3773064911366,,"SAR",,,,"Prime","2018-09-28T11:44:03Z",,,,"Closed",,,"TP"
1268,"1",1268,17949,5001,"2018-09-01T14:48:03Z",,"medium","CR-C","1",,55.7690184097737,,"SAR",,,,"Prime","2018-09-01T14:48:03Z",,,,"Closed",,,"TP"
1269,"1",1269,17949,5001,"2018-08-29T15:02:03Z",,"low","CR-H","3",,90.5981921823695,,"Escalated",,,,"Prime","2018-08-29T15:02:03Z",,,,"Closed",,,"TP"
1270,"1",1270,17949,5001,"2018-08-15T12:10:03Z",,"high","CR-T","2",,98.5077427467331,,"SAR",,,,"Prime","2018-08-15T12:10:03Z",,,,"Closed",,,"TP"
1271,"1",1271,17949,5001,"2018-08-07T13:05:03Z",,"medium","CR-C","4",,50.9452737402171,,"Escalated",,,,"Prime","2018-08-07T13:05:03Z",,,,"Closed",,,"TP"
1272,"1",1272,17949,5001,"2018-08-07T13:04:03Z",,"low","CR-S","1",,80.0498598604463,,"SAR",,,,"Prime","2018-08-07T13:04:03Z",,,,"Closed",,,"TP"
1273,"1",1273,17949,5001,"2018-07-26T13:04:03Z",,"medium","CR-C","4",,92.3208810272627,,"SAR",,,,"Prime","2018-07-26T13:04:03Z",,,,"Closed",,,"TP"
1274,"1",1274,17949,5001,"2018-06-09T11:23:03Z",,"medium","CR-H","2",,92.1101772226393,,"SAR",,,,"Prime","2018-06-09T11:23:03Z",,,,"Closed",,,"TP"
1275,"1",1275,17949,5001,"2018-05-31T11:03:03Z",,"high","CR-S","4",,79.9088642001152,,"Escalated",,,,"Prime","2018-05-31T11:03:03Z",,,,"Closed",,,"TP"
1276,"1",1276,17949,5001,"2018-05-24T11:54:03Z",,"medium","CR-C","4",,71.0491806385107,,"SAR",,,,"Prime","2018-05-24T11:54:03Z",,,,"Closed",,,"TP"
1277,"1",1277,17949,5001,"2018-05-24T11:53:03Z",,"medium","CR-C","1",,80.4073137464002,,"Escalated",,,,"Prime","2018-05-24T11:53:03Z",,,,"Closed",,,"TP"
1278,"1",1278,17949,5001,"2018-04-06T12:20:03Z",,"low","CR-T","2",,60.5689372867346,,"SAR",,,,"Prime","2018-04-06T12:20:03Z",,,,"Closed",,,"TP"
1279,"1",1279,17949,5001,"2018-03-03T15:12:03Z",,"medium","CR-T","1",,58.8578866561875,,"Escalated",,,,"Prime","2018-03-03T15:12:03Z",,,,"Closed",,,"TP"
1280,"1",1280,17107,4412,"2019-02-05T10:41:03Z",,"medium","CR-C","4",,95.6280245678499,,"SAR",,,,"Prime","2019-02-05T10:41:03Z",,,,"Closed",,,"TP"
1281,"1",1281,17107,4412,"2019-02-04T16:14:03Z",,"medium","CR-H","4",,72.5603900733404,,"Escalated",,,,"Prime","2019-02-04T16:14:03Z",,,,"Closed",,,"TP"
1282,"1",1282,17107,4412,"2018-12-24T15:37:03Z",,"low","CR-T","4",,76.9299308420159,,"SAR",,,,"Prime","2018-12-24T15:37:03Z",,,,"Closed",,,"TP"
1283,"1",1283,17107,4412,"2018-08-13T13:21:03Z",,"medium","CR-T","2",,74.2834586650133,,"SAR",,,,"Prime","2018-08-13T13:21:03Z",,,,"Closed",,,"TP"
1284,"1",1284,17396,4603,"2019-01-29T15:12:03Z",,"medium","CR-C","1",,59.5555544830859,,"SAR",,,,"Prime","2019-01-29T15:12:03Z",,,,"Closed",,,"TP"
1285,"1",1285,17396,4603,"2019-01-01T15:09:03Z",,"high","CR-C","1",,79.422526457347,,"SAR",,,,"Prime","2019-01-01T15:09:03Z",,,,"Closed",,,"TP"
1286,"1",1286,17396,4603,"2018-10-12T11:24:03Z",,"medium","CR-T","3",,70.4362911987118,,"Escalated",,,,"Prime","2018-10-12T11:24:03Z",,,,"Closed",,,"TP"
1287,"1",1287,17396,4603,"2018-10-12T11:21:03Z",,"low","CR-S","2",,52.8971086838283,,"Escalated",,,,"Prime","2018-10-12T11:21:03Z",,,,"Closed",,,"TP"
1288,"1",1288,17396,4603,"2018-10-12T11:20:03Z",,"high","CR-C","2",,67.2765066497959,,"SAR",,,,"Prime","2018-10-12T11:20:03Z",,,,"Closed",,,"TP"
1289,"1",1289,17396,4603,"2018-10-12T11:20:03Z",,"low","CR-T","2",,99.409151240252,,"SAR",,,,"Prime","2018-10-12T11:20:03Z",,,,"Closed",,,"TP"
1290,"1",1290,17396,4603,"2018-03-03T11:45:03Z",,"low","CR-S","2",,73.8470102660358,,"Escalated",,,,"Prime","2018-03-03T11:45:03Z",,,,"Closed",,,"TP"
1291,"1",1291,13113,1574,"2019-01-08T11:52:03Z",,"low","CR-C","3",,86.2957537639886,,"Escalated",,,,"Prime","2019-01-08T11:52:03Z",,,,"Closed",,,"TP"
1292,"1",1292,13113,1574,"2019-01-07T13:56:03Z",,"high","CR-C","2",,58.418382355012,,"Escalated",,,,"Prime","2019-01-07T13:56:03Z",,,,"Closed",,,"TP"
1293,"1",1293,13113,1574,"2018-09-28T11:52:03Z",,"medium","CR-T","3",,94.8148782248609,,"Escalated",,,,"Prime","2018-09-28T11:52:03Z",,,,"Closed",,,"TP"
1294,"1",1294,13113,1574,"2018-08-29T11:45:03Z",,"low","CR-T","4",,86.3677161978558,,"SAR",,,,"Prime","2018-08-29T11:45:03Z",,,,"Closed",,,"TP"
1295,"1",1295,13113,1574,"2018-08-10T12:29:03Z",,"medium","CR-C","2",,90.143964625895,,"Escalated",,,,"Prime","2018-08-10T12:29:03Z",,,,"Closed",,,"TP"
1296,"1",1296,13113,1574,"2018-08-01T11:37:03Z",,"high","CR-C","4",,77.4816772667691,,"SAR",,,,"Prime","2018-08-01T11:37:03Z",,,,"Closed",,,"TP"
1297,"1",1297,13113,1574,"2018-07-26T12:25:03Z",,"high","CR-C","2",,74.2112070089206,,"SAR",,,,"Prime","2018-07-26T12:25:03Z",,,,"Closed",,,"TP"
1298,"1",1298,13113,1574,"2018-07-10T13:17:03Z",,"medium","CR-S","4",,63.4459181106649,,"Escalated",,,,"Prime","2018-07-10T13:17:03Z",,,,"Closed",,,"TP"
1299,"1",1299,13113,1574,"2018-05-23T14:57:03Z",,"low","CR-S","3",,95.5025407951325,,"Escalated",,,,"Prime","2018-05-23T14:57:03Z",,,,"Closed",,,"TP"
1300,"1",1300,13113,1574,"2018-05-23T14:55:03Z",,"low","CR-H","1",,68.9786239643581,,"SAR",,,,"Prime","2018-05-23T14:55:03Z",,,,"Closed",,,"TP"
1301,"1",1301,13113,1574,"2018-05-05T14:29:03Z",,"low","CR-C","1",,96.3613963103853,,"SAR",,,,"Prime","2018-05-05T14:29:03Z",,,,"Closed",,,"TP"
1302,"1",1302,13113,1574,"2018-04-12T14:30:03Z",,"low","CR-S","1",,93.1262998725288,,"Escalated",,,,"Prime","2018-04-12T14:30:03Z",,,,"Closed",,,"TP"
